,TryGhost/Ghost,strapi/strapi,decaporg/decap-cms
2018-03-06,4,7.904170370124998,12
2018-03-07,1,14.49633921813125,0
2018-03-08,0,3.2432547777468734,0
2018-03-09,2,-0.9382046556406252,0
2018-03-10,0,-7.679609014420312,0
2018-03-11,0,-1.0069607250421875,0
2018-03-12,1,14.425438958751563,0
2018-03-13,3,5.2497249309390615,0
2018-03-14,11,15.404674379595313,1
2018-03-15,8,10.437666403917186,2
2018-03-16,5,0.9646461171781251,0
2018-03-17,0,-6.647061236882813,0
2018-03-18,0,-3.017778815345311,0
2018-03-19,20,27.257509459703126,0
2018-03-20,3,7.156489212270312,0
2018-03-21,2,-7.886782164893749,0
2018-03-22,2,1.9015125436140634,0
2018-03-23,1,16.93014343356719,0
2018-03-24,0,-4.163163801576564,0
