,rust-lang/rust,nim-lang/Nim,golang/go
2023-05-13,63,0,1
2023-05-14,57,2,0
2023-05-15,79,2,9
2023-05-16,72,2,21
2023-05-17,54,2,29
2023-05-18,102,0,22
2023-05-19,39,4,45
2023-05-20,62,4,8
2023-05-21,44,3,0
2023-05-22,64,3,26
2023-05-23,75,5,57
2023-05-24,75,7,63
2023-05-25,105,3,29
2023-05-26,119,8,19
2023-05-27,46,11,3
2023-05-28,51,6,0
2023-05-29,66,4,0
2023-05-30,72,8,21
2023-05-31,80,4,27
2023-06-01,100,4,28
2023-06-02,105,2,10
2023-06-03,61,5,3
2023-06-04,53,7,1
2023-06-05,116,3,10
2023-06-06,67,8,23
2023-06-07,73,8,12
2023-06-08,76,8,11
2023-06-09,66,8,8
2023-06-10,72,4,2
2023-06-11,62,3,4
2023-06-12,108,3,12
2023-06-13,84,8,16
2023-06-14,102,2,9
2023-06-15,78,4,9
2023-06-16,81,9,16
2023-06-17,73,2,1
2023-06-18,58,1,0
2023-06-19,125,1,1
2023-06-20,107,3,9
2023-06-21,111,6,8
2023-06-22,85,2,5
2023-06-23,77,0,6
2023-06-24,55,3,2
2023-06-25,61,3,0
2023-06-26,62,2,7
2023-06-27,113,10,6
2023-06-28,101,3,3
2023-06-29,93,3,9
2023-06-30,99,3,1
2023-07-01,61,2,0
2023-07-02,72,3,0
2023-07-03,112,2,0
2023-07-04,67,2,3
2023-07-05,100,1,4
2023-07-06,69,3,6
2023-07-07,89,4,5
2023-07-08,83,0,0
2023-07-09,41,0,0
2023-07-10,103,3,4
2023-07-11,53,1,8
2023-07-12,81,0,6
2023-07-13,84,0,4
2023-07-14,92,3,3
2023-07-15,33,0,0
2023-07-16,74,2,0
2023-07-17,76,0,4
2023-07-18,84,2,10
2023-07-19,80,5,2
2023-07-20,96,2,32
2023-07-21,103,1,23
2023-07-22,94,8,0
2023-07-23,38,3,0
2023-07-24,100,2,5
2023-07-25,94,2,7
2023-07-26,83,1,14
2023-07-27,90,2,13
2023-07-28,78,0,8
2023-07-29,73,2,1
2023-07-30,103,2,0
2023-07-31,131,5,32
2023-08-01,87,3,16
2023-08-02,109,3,10
2023-08-03,96,3,19
2023-08-04,99,8,8
2023-08-05,70,4,3
2023-08-06,73,9,0
2023-08-07,88,5,39
2023-08-08,96,8,9
2023-08-09,73,12,11
2023-08-10,53,9,17
2023-08-11,72,8,16
2023-08-12,40,4,2
2023-08-13,49,0,0
2023-08-14,89,4,13
2023-08-15,98,4,22
2023-08-16,101,1,25
2023-08-17,57,8,33
2023-08-18,83,2,21
2023-08-19,47,5,8
2023-08-20,45,1,6
2023-08-21,67,2,22
2023-08-22,105,2,34
2023-08-23,60,3,14
2023-08-24,79,5,14
2023-08-25,56,3,20
2023-08-26,51,0,4
2023-08-27,46,3,0
2023-08-28,91,6,17
2023-08-29,70,5,23
2023-08-30,86,2,11
2023-08-31,62,4,7
2023-09-01,73,8,15
2023-09-02,72,3,2
2023-09-03,76,2,3
2023-09-04,34,3,4
2023-09-05,75,2,9
2023-09-06,88,3,12
2023-09-07,71,5,26
2023-09-08,103,3,34
2023-09-09,46,3,2
2023-09-10,64,5,1
2023-09-11,91,3,17
2023-09-12,67,0,25
2023-09-13,52,1,26
2023-09-14,85,4,18
2023-09-15,66,1,14
2023-09-16,65,1,0
2023-09-17,44,1,1
2023-09-18,91,8,14
2023-09-19,77,3,11
2023-09-20,72,4,18
2023-09-21,83,3,5
2023-09-22,124,1,7
2023-09-23,63,3,1
2023-09-24,62,1,0
2023-09-25,80,3,10
2023-09-26,54,3,1
2023-09-27,35,3,10
2023-09-28,112,5,8
2023-09-29,68,1,5
2023-09-30,46,6,3
2023-10-01,52,2,0
2023-10-02,100,1,11
2023-10-03,82,3,16
2023-10-04,85,2,11
2023-10-05,105,0,7
2023-10-06,113,1,13
2023-10-07,39,2,2
2023-10-08,53,3,1
2023-10-09,111,1,18
2023-10-10,90,0,9
2023-10-11,69,8,12
2023-10-12,67,1,10
2023-10-13,55,2,12
2023-10-14,72,0,3
2023-10-15,71,2,0
2023-10-16,83,3,1
2023-10-17,97,0,6
2023-10-18,78,1,26
2023-10-19,83,1,17
2023-10-20,66,3,6
2023-10-21,118,1,1
2023-10-22,78,0,0
2023-10-23,113,3,9
2023-10-24,87,1,7
2023-10-25,163,1,10
2023-10-26,75,2,6
2023-10-27,101,2,3
2023-10-28,61,0,0
2023-10-29,101,4,0
2023-10-30,114,3,18
2023-10-31,88,2,15
2023-11-01,47,2,10
2023-11-02,108,1,22
2023-11-03,53,1,7
2023-11-04,78,4,0
2023-11-05,34,2,1
2023-11-06,37,3,17
2023-11-07,63,2,15
2023-11-08,85,0,20
2023-11-09,49,1,21
2023-11-10,50,1,11
2023-11-11,38,0,1
2023-11-12,67,0,0
2023-11-13,73,0,8
2023-11-14,58,2,13
2023-11-15,90,2,15
2023-11-16,115,1,20
2023-11-17,75,3,26
2023-11-18,48,3,0
2023-11-19,65,3,7
2023-11-20,82,3,16
2023-11-21,93,0,66
2023-11-22,103,2,17
2023-11-23,77,0,1
2023-11-24,98,2,0
2023-11-25,116,2,0
2023-11-26,96,1,0
2023-11-27,75,1,7
2023-11-28,101,2,7
2023-11-29,81,3,7
2023-11-30,69,6,5
2023-12-01,70,1,12
2023-12-02,88,3,1
2023-12-03,55,0,0
2023-12-04,121,3,5
2023-12-05,122,1,19
2023-12-06,74,2,19
2023-12-07,76,2,9
2023-12-08,136,0,10
2023-12-09,55,0,2
2023-12-10,76,0,0
2023-12-11,84,0,14
2023-12-12,121,3,14
2023-12-13,62,5,8
2023-12-14,88,5,12
2023-12-15,115,6,6
2023-12-16,57,1,0
2023-12-17,39,4,0
2023-12-18,139,5,11
2023-12-19,96,4,9
2023-12-20,68,1,2
2023-12-21,55,3,4
2023-12-22,64,2,0
2023-12-23,93,1,0
2023-12-24,46,3,0
2023-12-25,28,2,0
2023-12-26,60,0,1
2023-12-27,39,0,3
2023-12-28,62,1,0
2023-12-29,53,2,0
2023-12-30,51,1,2
2023-12-31,45,3,0
2024-01-01,33,1,0
2024-01-02,63,2,0
2024-01-03,99,1,4
2024-01-04,129,0,4
2024-01-05,121,3,3
2024-01-06,87,1,0
2024-01-07,110,1,0
2024-01-08,93,2,5
2024-01-09,119,1,5
2024-01-10,73,0,3
2024-01-11,118,5,4
2024-01-12,70,1,3
2024-01-13,71,2,1
2024-01-14,75,0,0
2024-01-15,67,2,2
2024-01-16,90,0,1
2024-01-17,71,1,7
2024-01-18,98,12,2
2024-01-19,131,4,4
2024-01-20,81,1,0
2024-01-21,80,0,0
2024-01-22,122,3,21
2024-01-23,87,3,16
2024-01-24,57,0,14
2024-01-25,85,1,10
2024-01-26,117,4,13
2024-01-27,57,1,2
2024-01-28,50,1,0
2024-01-29,71,1,8
2024-01-30,114,1,15
2024-01-31,81,1,11
2024-02-01,33,1,12
2024-02-02,52,1,8
2024-02-03,42,0,0
2024-02-04,54,0,0
2024-02-05,80,3,8
2024-02-06,83,1,4
2024-02-07,91,0,13
2024-02-08,122,1,18
2024-02-09,161,3,10
2024-02-10,86,1,4
2024-02-11,113,1,0
2024-02-12,141,0,6
2024-02-13,151,2,9
2024-02-14,100,0,5
2024-02-15,107,1,4
2024-02-16,114,0,16
2024-02-17,119,0,3
2024-02-18,87,0,0
2024-02-19,128,1,8
2024-02-20,120,6,21
2024-02-21,125,1,18
2024-02-22,115,1,8
2024-02-23,93,1,11
2024-02-24,73,2,3
2024-02-25,94,0,0
2024-02-26,126,4,24
2024-02-27,134,0,25
2024-02-28,109,0,42
2024-02-29,161,0,17
2024-03-01,120,0,3
2024-03-02,73,0,1
2024-03-03,87,10,0
2024-03-04,117,4,28
2024-03-05,162,2,5
2024-03-06,127,2,9
2024-03-07,105,0,17
2024-03-08,110,1,28
2024-03-09,114,4,7
2024-03-10,112,0,2
2024-03-11,137,2,15
2024-03-12,126,0,5
2024-03-13,107,0,9
2024-03-14,160,4,21
2024-03-15,91,2,19
2024-03-16,77,3,2
2024-03-17,117,0,1
2024-03-18,111,1,15
2024-03-19,124,0,13
2024-03-20,98,0,11
2024-03-21,126,2,18
2024-03-22,165,0,10
2024-03-23,114,0,2
2024-03-24,109,0,0
2024-03-25,112,2,15
2024-03-26,98,0,14
2024-03-27,123,1,8
2024-03-28,85,3,8
2024-03-29,59,1,13
2024-03-30,64,0,2
2024-03-31,77,0,1
2024-04-01,81,0,5
2024-04-02,83,3,18
2024-04-03,109,3,10
2024-04-04,103,2,9
2024-04-05,87,3,10
2024-04-06,95,1,0
2024-04-07,55,0,1
2024-04-08,115,0,11
2024-04-09,86,2,8
2024-04-10,96,1,8
2024-04-11,118,2,10
2024-04-12,83,1,5
2024-04-13,56,2,0
2024-04-14,91,0,4
2024-04-15,144,2,15
2024-04-16,177,1,10
2024-04-17,105,1,8
2024-04-18,77,10,15
2024-04-19,99,1,17
2024-04-20,98,0,0
2024-04-21,70,1,0
2024-04-22,78,3,16
2024-04-23,90,0,7
2024-04-24,97,3,8
2024-04-25,82,0,12
2024-04-26,62,3,14
2024-04-27,66,0,3
2024-04-28,73,1,0
2024-04-29,87,1,5
2024-04-30,78,0,9
2024-05-01,42,1,2
2024-05-02,115,1,5
2024-05-03,100,1,12
2024-05-04,139,1,4
2024-05-05,75,0,4
2024-05-06,82,0,12
2024-05-07,41,2,16
2024-05-08,80,8,17
2024-05-09,78,0,19
2024-05-10,80,7,10
2024-05-11,125,0,3
2024-05-12,84,0,1
2024-05-13,81,0,22
2024-05-14,78,4,14
2024-05-15,83,2,22
2024-05-16,66,2,26
2024-05-17,72,2,17
2024-05-18,59,0,3
2024-05-19,79,0,0
2024-05-20,130,1,20
2024-05-21,92,1,26
2024-05-22,88,1,52
2024-05-23,123,3,34
2024-05-24,92,1,19
2024-05-25,58,0,0
2024-05-26,50,0,0
2024-05-27,77,4,0
2024-05-28,86,1,3
2024-05-29,111,1,9
2024-05-30,76,1,17
2024-05-31,53,1,5
2024-06-01,46,0,0
2024-06-02,50,5,0
2024-06-03,70,1,2
2024-06-04,129,2,11
2024-06-05,147,4,8
2024-06-06,95,1,5
2024-06-07,123,2,14
2024-06-08,66,1,0
2024-06-09,95,1,0
2024-06-10,63,2,5
2024-06-11,133,1,13
2024-06-12,136,3,5
2024-06-13,143,0,10
2024-06-14,87,3,5
2024-06-15,64,2,0
2024-06-16,91,0,1
2024-06-17,102,1,3
2024-06-18,106,5,10
2024-06-19,146,3,0
2024-06-20,87,0,2
2024-06-21,118,1,13
2024-06-22,84,1,1
2024-06-23,80,0,1
2024-06-24,122,2,8
2024-06-25,101,1,3
2024-06-26,55,2,3
2024-06-27,70,0,2
2024-06-28,110,0,3
2024-06-29,98,4,0
2024-06-30,93,1,0
2024-07-01,87,5,5
2024-07-02,120,2,2
2024-07-03,89,3,5
2024-07-04,118,0,0
2024-07-05,113,0,2
2024-07-06,99,3,0
2024-07-07,164,1,3
2024-07-08,96,2,2
2024-07-09,75,4,3
2024-07-10,77,1,3
2024-07-11,56,3,5
2024-07-12,102,4,3
2024-07-13,46,0,0
2024-07-14,65,0,0
2024-07-15,100,2,4
2024-07-16,117,4,13
2024-07-17,152,7,7
2024-07-18,141,2,0
2024-07-19,150,2,1
2024-07-20,76,4,0
2024-07-21,50,0,0
2024-07-22,129,5,18
2024-07-23,76,3,16
2024-07-24,95,5,13
2024-07-25,139,1,9
2024-07-26,119,2,19
2024-07-27,81,0,4
2024-07-28,71,0,0
2024-07-29,133,1,20
2024-07-30,94,0,22
2024-07-31,85,0,21
2024-08-01,80,1,14
2024-08-02,57,0,13
2024-08-03,102,1,7
2024-08-04,61,0,0
2024-08-05,129,0,3
2024-08-06,94,0,8
2024-08-07,135,0,19
2024-08-08,108,0,6
2024-08-09,96,1,13
2024-08-10,104,1,3
2024-08-11,57,10,0
2024-08-12,141,6,9
2024-08-13,135,2,5
2024-08-14,82,1,14
2024-08-15,62,2,9
2024-08-16,68,3,8
2024-08-17,72,4,1
2024-08-18,72,1,0
2024-08-19,70,1,6
2024-08-20,65,12,23
2024-08-21,67,2,14
2024-08-22,84,5,10
2024-08-23,63,2,8
2024-08-24,84,0,2
2024-08-25,83,2,0
2024-08-26,73,1,8
2024-08-27,117,4,11
2024-08-28,85,6,4
2024-08-29,105,4,5
2024-08-30,62,2,11
2024-08-31,100,0,1
2024-09-01,60,0,1
2024-09-02,86,4,0
2024-09-03,88,5,36
2024-09-04,36,5,35
2024-09-05,96,3,24
2024-09-06,92,6,23
2024-09-07,65,0,1
2024-09-08,49,5,0
2024-09-09,121,11,4
2024-09-10,74,1,9
2024-09-11,94,3,17
2024-09-12,88,0,9
2024-09-13,66,1,15
2024-09-14,61,2,0
2024-09-15,85,1,2
2024-09-16,55,4,9
2024-09-17,96,6,6
2024-09-18,91,7,9
2024-09-19,114,4,1
2024-09-20,71,2,4
2024-09-21,77,0,0
2024-09-22,88,4,0
2024-09-23,114,2,13
2024-09-24,139,0,14
2024-09-25,96,1,9
2024-09-26,65,3,16
2024-09-27,101,12,11
2024-09-28,83,0,2
2024-09-29,74,3,1
2024-09-30,63,5,17
2024-10-01,74,2,8
2024-10-02,62,2,15
2024-10-03,92,4,10
2024-10-04,87,0,5
2024-10-05,90,0,0
2024-10-06,85,11,0
2024-10-07,91,6,22
2024-10-08,78,2,5
2024-10-09,86,2,7
2024-10-10,93,2,5
2024-10-11,73,6,5
2024-10-12,75,6,1
2024-10-13,76,6,0
2024-10-14,98,5,7
2024-10-15,80,3,1
2024-10-16,79,2,2
2024-10-17,77,1,3
2024-10-18,84,8,7
2024-10-19,88,4,1
2024-10-20,80,1,0
2024-10-21,65,0,37
2024-10-22,111,2,9
2024-10-23,96,3,20
2024-10-24,94,1,16
2024-10-25,79,8,13
2024-10-26,86,6,1
2024-10-27,61,0,0
2024-10-28,137,2,25
2024-10-29,95,3,15
2024-10-30,97,4,18
2024-10-31,99,3,13
2024-11-01,105,4,14
2024-11-02,106,1,3
2024-11-03,98,3,1
2024-11-04,96,0,7
2024-11-05,70,3,15
2024-11-06,34,2,10
2024-11-07,97,0,12
2024-11-08,70,2,10
2024-11-09,69,2,0
2024-11-10,77,2,0
2024-11-11,63,1,10
2024-11-12,93,5,8
2024-11-13,58,0,21
2024-11-14,76,1,18
2024-11-15,60,4,16
2024-11-16,41,2,9
2024-11-17,43,1,11
2024-11-18,97,2,45
2024-11-19,113,3,96
2024-11-20,63,0,48
2024-11-21,66,4,43
2024-11-22,60,3,33
2024-11-23,74,4,3
2024-11-24,71,0,0
2024-11-25,74,2,3
2024-11-26,77,2,5
2024-11-27,63,4,11
2024-11-28,109,0,2
2024-11-29,62,0,0
2024-11-30,79,0,8
2024-12-01,66,0,0
2024-12-02,108,2,4
2024-12-03,88,3,11
2024-12-04,113,6,9
2024-12-05,122,2,12
2024-12-06,98,3,13
2024-12-07,40,1,2
2024-12-08,70,0,1
2024-12-09,89,1,5
2024-12-10,109,1,3
2024-12-11,110,3,12
2024-12-12,111,3,7
2024-12-13,85,5,6
2024-12-14,101,0,0
2024-12-15,75,0,0
2024-12-16,72,3,6
2024-12-17,88,5,16
2024-12-18,120,0,5
2024-12-19,81,0,5
2024-12-20,86,4,2
2024-12-21,81,0,2
2024-12-22,87,2,1
2024-12-23,51,2,4
2024-12-24,40,1,1
2024-12-25,40,5,0
2024-12-26,52,0,1
2024-12-27,85,1,4
2024-12-28,70,3,1
2024-12-29,104,0,0
2024-12-30,70,1,10
2024-12-31,107,1,0
2025-01-01,71,0,1
2025-01-02,66,2,7
2025-01-03,82,0,10
2025-01-04,45,0,0
2025-01-05,61,1,0
2025-01-06,120,1,3
2025-01-07,116,0,11
2025-01-08,92,0,12
2025-01-09,95,3,5
2025-01-10,116,0,2
2025-01-11,86,0,0
2025-01-12,130,0,0
2025-01-13,84,1,7
2025-01-14,98,0,6
2025-01-15,121,1,0
2025-01-16,94,1,6
2025-01-17,52,1,3
2025-01-18,70,0,0
2025-01-19,72,1,0
2025-01-20,115,1,1
2025-01-21,101,0,2
2025-01-22,108,2,5
2025-01-23,120,1,0
2025-01-24,146,2,0
2025-01-25,90,1,0
2025-01-26,108,0,0
2025-01-27,115,2,7
2025-01-28,127,0,7
2025-01-29,108,0,5
2025-01-30,125,1,1
2025-01-31,113,2,2
2025-02-01,94,0,0
2025-02-02,89,0,0
2025-02-03,134,2,36
2025-02-04,88,0,9
2025-02-05,107,1,15
2025-02-06,132,1,10
2025-02-07,135,0,24
2025-02-08,61,0,5
2025-02-09,76,0,1
2025-02-10,117,1,28
2025-02-11,119,0,16
2025-02-12,123,0,10
2025-02-13,120,0,28
2025-02-14,124,2,17
2025-02-15,118,0,10
2025-02-16,90,0,3
2025-02-17,111,0,0
2025-02-18,101,2,12
2025-02-19,114,5,19
2025-02-20,111,0,15
2025-02-21,96,0,5
2025-02-22,83,1,9
2025-02-23,90,0,5
2025-02-24,194,0,6
2025-02-25,93,5,28
2025-02-26,97,3,16
2025-02-27,89,5,13
2025-02-28,116,1,8
2025-03-01,97,0,5
2025-03-02,60,0,0
2025-03-03,125,0,10
2025-03-04,90,0,16
2025-03-05,130,1,14
2025-03-06,142,0,23
2025-03-07,109,1,8
2025-03-08,72,0,0
2025-03-09,61,0,0
2025-03-10,161,2,16
2025-03-11,108,8,21
2025-03-12,114,4,25
2025-03-13,102,0,17
2025-03-14,101,0,9
2025-03-15,78,1,9
2025-03-16,137,0,2
2025-03-17,123,0,11
2025-03-18,86,1,9
2025-03-19,83,1,12
2025-03-20,77,0,22
2025-03-21,110,0,10
2025-03-22,70,2,3
2025-03-23,63,1,0
2025-03-24,118,2,10
2025-03-25,97,5,13
2025-03-26,85,1,6
2025-03-27,92,0,10
2025-03-28,89,2,8
2025-03-29,51,2,2
2025-03-30,47,0,0
2025-03-31,71,0,5
2025-04-01,89,1,6
2025-04-02,103,2,5
2025-04-03,106,5,12
2025-04-04,95,0,10
2025-04-05,55,0,1
2025-04-06,55,0,1
2025-04-07,98,0,13
2025-04-08,92,3,10
2025-04-09,98,0,9
2025-04-10,131,1,7
2025-04-11,102,5,10
2025-04-12,71,8,1
2025-04-13,77,1,1
2025-04-14,121,0,7
2025-04-15,126,1,12
2025-04-16,126,5,12
2025-04-17,132,1,2
2025-04-18,93,2,9
2025-04-19,90,0,7
2025-04-20,105,1,1
2025-04-21,81,4,4
2025-04-22,102,1,8
2025-04-23,72,0,7
2025-04-24,103,2,10
2025-04-25,86,0,7
2025-04-26,65,0,1
2025-04-27,49,0,0
2025-04-28,99,1,1
2025-04-29,110,3,4
2025-04-30,81,2,7
2025-05-01,85,1,8
2025-05-02,86,0,9
2025-05-03,66,0,0
2025-05-04,41,1,1
2025-05-05,115,1,5
2025-05-06,95,4,11
2025-05-07,95,0,12
2025-05-08,91,0,18
2025-05-09,71,0,14
2025-05-10,56,2,0
2025-05-11,40,4,0
2025-05-12,65,0,15
2025-05-13,27,0,13
2025-05-14,49,2,11
2025-05-15,60,1,16
2025-05-16,73,1,11
2025-05-17,70,1,1
2025-05-18,75,0,0
2025-05-19,93,1,24
2025-05-20,97,0,41
2025-05-21,122,0,84
2025-05-22,84,0,15
2025-05-23,77,3,5
2025-05-24,77,0,4
2025-05-25,66,0,0
2025-05-26,112,1,0
2025-05-27,128,1,13
2025-05-28,129,0,7
2025-05-29,113,0,15
2025-05-30,107,0,7
2025-05-31,92,2,0
2025-06-01,48,0,0
2025-06-02,113,0,9
2025-06-03,151,0,6
2025-06-04,109,0,6
2025-06-05,93,2,1
2025-06-06,66,2,2
2025-06-07,77,0,1
2025-06-08,54,1,0
2025-06-09,120,1,6
2025-06-10,92,1,10
2025-06-11,88,1,2
2025-06-12,127,2,2
2025-06-13,121,0,4
2025-06-14,98,0,0
2025-06-15,62,0,0
2025-06-16,138,2,4
2025-06-17,127,0,1
2025-06-18,102,1,3
2025-06-19,101,0,0
2025-06-20,116,0,4
2025-06-21,71,1,0
2025-06-22,68,0,0
