,scikit-learn/scikit-learn,mlpack/mlpack,statsmodels/statsmodels
2010-09-13,3,1.940096,6
2010-09-14,29,-0.8459263999999999,0
2010-09-15,12,0.72325888,9
2010-09-16,19,1.4416885760000002,1
2010-09-17,7,-1.0287963136,4
2010-09-18,2,-0.363904,0
2010-09-19,1,0.7844735999999999,7
2010-09-20,6,-0.54989312,2
2010-09-21,4,-0.23317862400000003,1
2010-09-22,1,1.8461067264,5
2010-09-23,0,-0.8934968319999999,2
2010-09-24,0,0.6869384192,10
2010-09-25,0,-0.5765595135999999,0
2010-09-26,0,-0.22157056000000008,0
2010-09-27,8,-0.13905971200000003,0
2010-09-28,10,-0.10032455680000005,2
2010-09-29,12,0.93330688,4
2010-09-30,7,1.5467253760000002,3
2010-10-01,17,0.036033126400000226,3
2010-10-02,0,1.2808442880000002,0
2010-10-03,0,7.8976018432,3
2010-10-04,12,0.9828480000000006,4
2010-10-05,11,5.6675328,0
2010-10-06,19,-1.9534489599999993,2
2010-10-07,4,-0.10916403200000024,6
2010-10-08,7,1.2790254591999997,4
2010-10-09,0,4.0396780543999995,1
2010-10-10,0,-4.1896286208,6
2010-10-11,10,8.2288246784,11
2010-10-12,7,-2.129442611199999,4
2010-10-13,5,-0.13540147199999986,5
2010-10-14,4,5.2827209728,3
2010-10-15,2,1.5139137536000007,6
2010-10-16,0,-0.20393123839999916,9
2010-10-17,0,6.5664293888000005,8
2010-10-18,10,2.3711617024000002,1
2010-10-19,8,1.5792256,0
2010-10-20,21,6.8416220160000005,1
2010-10-21,25,-3.0564132863999998,0
2010-10-22,10,-1.4820363264000003,0
2010-10-23,2,-1.4752497664000002,0
2010-10-24,24,-0.6296869888000005,9
2010-10-25,21,-0.26828062720000023,0
2010-10-26,15,4.934012416,0
2010-10-27,5,10.1381692416,0
2010-10-28,3,-0.12493148159999912,0
2010-10-29,1,-2.3863428095999994,9
2010-10-30,4,4.5335687168,5
2010-10-31,16,5.0485625856,1
2010-11-01,49,20.884080742400002,0
2010-11-02,8,-7.352450457599996,0
2010-11-03,15,-4.2522725376,0
2010-11-04,13,-3.8028665856000003,2
2010-11-05,8,-3.090801459200001,0
2010-11-06,4,-0.8819547136000008,0
2010-11-07,30,1.2681358335999997,0
2010-11-08,4,-1.3391826943999994,1
2010-11-09,7,3.4297492480000003,3
2010-11-10,5,1.1318406144000006,5
2010-11-11,4,-2.5593786368,0
2010-11-12,23,-0.007969382400000224,6
2010-11-13,19,1.0059896831999997,12
2010-11-14,15,-1.3293905920000002,4
2010-11-15,15,9.3847401472,1
2010-11-16,10,-1.4068557823999992,6
2010-11-17,7,1.3247890432,13
2010-11-18,4,8.192519168,1
2010-11-19,9,4.396510412800001,2
2010-11-20,3,2.947783168000001,12
2010-11-21,3,-5.0329975808,3
2010-11-22,25,2.0244004863999994,9
2010-11-23,11,-2.7399936000000005,8
2010-11-24,12,-2.2374461440000006,5
2010-11-25,16,6.718106521599999,5
2010-11-26,9,2.8897681408,0
2010-11-27,14,-3.4319950847999996,23
2010-11-28,10,-2.1795215359999998,2
2010-11-29,7,4.8540448768,5
2010-11-30,7,0.8982367232000001,7
2010-12-01,17,0.1658839040000002,1
2010-12-02,5,2.5855429632,1
2010-12-03,8,2.8615971840000003,3
2010-12-04,2,0.23504220160000022,1
2010-12-05,5,9.8728699904,3
2010-12-06,5,10.423269683200001,7
2010-12-07,12,-4.248666111999999,1
2010-12-08,8,-2.5254514688,2
2010-12-09,11,-2.8748997632000006,5
2010-12-10,20,7.507174809599999,1
2010-12-11,3,3.443887104,0
2010-12-12,19,1.0948365312000004,0
2010-12-13,11,-2.3267884031999992,0
2010-12-14,14,4.353282457600001,1
2010-12-15,2,-2.0533421055999996,0
2010-12-16,11,0.7297715199999999,0
2010-12-17,7,-2.2503885824,0
2010-12-18,1,-1.9850887168000002,0
2010-12-19,0,2.7977175039999995,1
2010-12-20,0,4.6196533248,1
2010-12-21,3,0.20768368640000068,0
2010-12-22,0,2.9674433536000002,1
2010-12-23,0,5.2613021696,0
2010-12-24,0,-3.1043958784,1
2010-12-25,0,-2.7982651392,0
2010-12-26,0,-0.4324307968000005,1
2010-12-27,0,0.6368184319999997,2
2010-12-28,0,1.3586879488,2
2010-12-29,0,4.9689938944000005,0
2010-12-30,2,4.3170116608,0
2010-12-31,0,2.4049165312000005,9
2011-01-01,0,-4.5611620352,4
2011-01-02,5,-1.8229492736000004,1
2011-01-03,1,2.8887495679999997,5
2011-01-04,1,6.6102203392,6
2011-01-05,2,-3.6730269695999995,4
2011-01-06,0,0.8118086656000001,4
2011-01-07,0,4.5981732864,3
2011-01-08,2,-3.9266832384,0
2011-01-09,2,2.4753921024,3
2011-01-10,5,7.51709696,0
2011-01-11,4,-0.10997708799999906,10
2011-01-12,16,-1.9405181951999997,0
2011-01-13,7,2.4474067967999997,2
2011-01-14,5,1.7173327872000002,2
2011-01-15,1,2.5281427456000003,5
2011-01-16,1,0.05433866240000018,2
2011-01-17,4,11.732951552,3
2011-01-18,11,6.437711052800001,0
2011-01-19,11,3.589322752000001,2
2011-01-20,27,-2.0870830079999987,0
2011-01-21,2,5.1891851264,8
2011-01-22,10,7.738474496,4
2011-01-23,5,-1.1953832959999993,2
2011-01-24,7,-1.0474789888,0
2011-01-25,7,1.2314134528,1
2011-01-26,9,1.25214976,0
2011-01-27,7,2.4700587008,0
2011-01-28,6,6.2317476864,0
2011-01-29,1,-0.3816777727999989,1
2011-01-30,2,-0.9057230848,5
2011-01-31,6,-0.7346478080000001,3
2011-02-01,16,12.1305281536,0
2011-02-02,22,-2.3458024447999986,0
2011-02-03,1,-0.6118639615999992,0
2011-02-04,2,1.3478180864000002,1
2011-02-05,0,7.3029282816,0
2011-02-06,0,-1.0122054655999992,2
2011-02-07,0,11.7820289024,1
2011-02-08,14,-1.2436817920000003,2
2011-02-09,0,-5.8216353792,0
2011-02-10,0,13.4176392192,3
2011-02-11,3,-3.8572612607999996,0
2011-02-12,2,-5.459134976,0
2011-02-13,0,-1.7284712448000001,11
2011-02-14,9,7.802330726399999,2
2011-02-15,1,4.6584522752,1
2011-02-16,0,-1.1613193215999988,1
2011-02-17,12,-1.4262564863999998,7
2011-02-18,1,-0.24825006080000023,1
2011-02-19,0,-2.9118304256000003,1
2011-02-20,4,5.628486656,5
2011-02-21,19,11.304946688000001,3
2011-02-22,3,-4.517532876799998,12
2011-02-23,20,0.021862912000000456,6
2011-02-24,12,-0.538961408,2
2011-02-25,7,-1.8702336000000006,11
2011-02-26,4,-0.8346840064000003,6
2011-02-27,25,-1.4796923904000003,0
2011-02-28,18,9.120854016,12
2011-03-01,5,-2.659343257599999,3
2011-03-02,8,6.548636672000001,4
2011-03-03,3,-2.687044198399999,4
2011-03-04,3,2.4380064767999996,3
2011-03-05,1,-1.2706407424,4
2011-03-06,15,2.7801101312,5
2011-03-07,11,6.844801843200001,9
2011-03-08,9,16.60912896,5
2011-03-09,39,-4.922514431999996,8
2011-03-10,12,-6.2614588416,1
2011-03-11,4,-2.9770340352,5
2011-03-12,1,-1.8516519936000009,0
2011-03-13,2,3.6756689919999994,0
2011-03-14,6,6.030017126400001,10
2011-03-15,3,3.042520576000001,7
2011-03-16,0,-0.17163059199999964,3
2011-03-17,0,8.8835062784,2
2011-03-18,0,16.0870510592,4
2011-03-19,14,-10.797183999999998,9
2011-03-20,1,1.2618624,0
2011-03-21,5,-0.10737920000000045,7
2011-03-22,1,4.407651328,0
2011-03-23,1,-0.9412995072000001,0
2011-03-24,2,-0.6246866943999994,0
2011-03-25,0,0.12978688000000016,0
2011-03-26,5,4.4047328256,7
2011-03-27,0,15.051879321600001,3
2011-03-28,2,2.065585971200001,1
2011-03-29,1,17.569073459200002,1
2011-03-30,6,-2.9567057919999993,2
2011-03-31,15,3.2840869888000004,0
2011-04-01,126,-0.664041472000001,0
2011-04-02,52,1.9769320447999998,1
2011-04-03,16,6.0362400767999995,1
2011-04-04,25,9.530738585600002,0
