,nodejs/node,ruby/ruby,python/cpython
2010-01-23,0,9,14
2010-01-24,7,4,18
2010-01-25,1,18,18
2010-01-26,2,13,7
2010-01-27,8,11,42
2010-01-28,6,5,10
2010-01-29,3,8,15
2010-01-30,2,1,32
2010-01-31,3,19,27
2010-02-01,1,2,5
2010-02-02,2,6,24
2010-02-03,11,17,24
2010-02-04,1,6,19
2010-02-05,1,7,30
2010-02-06,7,18,45
2010-02-07,0,4,46
2010-02-08,9,8,20
2010-02-09,6,6,5
2010-02-10,2,3,9
2010-02-11,3,12,25
2010-02-12,8,3,6
2010-02-13,0,6,3
2010-02-14,0,3,18
2010-02-15,0,12,12
2010-02-16,9,11,7
2010-02-17,19,11,0
2010-02-18,7,5,16
2010-02-19,5,3,17
2010-02-20,7,6,10
2010-02-21,11,4,18
2010-02-22,17,7,52
2010-02-23,4,10,46
2010-02-24,4,14,38
2010-02-25,4,5,16
2010-02-26,8,8,10
2010-02-27,0,4,41
2010-02-28,1,8,12
2010-03-01,6,6,51
2010-03-02,12,7,30
2010-03-03,10,11,31
2010-03-04,3,8,25
2010-03-05,12,6,35
2010-03-06,6,7,42
2010-03-07,2,9,32
2010-03-08,11,0,30
2010-03-09,18,8,16
2010-03-10,6,5,4
2010-03-11,11,14,23
2010-03-12,20,12,22
2010-03-13,5,12,55
2010-03-14,2,19,24
2010-03-15,16,14,18
2010-03-16,4,13,10
2010-03-17,7,9,25
2010-03-18,7,6,33
2010-03-19,8,6,35
2010-03-20,15,7,31
2010-03-21,0,14,102
2010-03-22,2,13,48
2010-03-23,3,6,46
2010-03-24,9,11,19
2010-03-25,3,11,33
2010-03-26,4,8,13
2010-03-27,3,6,19
2010-03-28,0,9,12
2010-03-29,3,15,3
2010-03-30,0,18,21
2010-03-31,6,10,24
2010-04-01,4,33,15
2010-04-02,5,31,67
2010-04-03,3,9,92
2010-04-04,0,6,44
2010-04-05,9,10,38
2010-04-06,5,13,61
2010-04-07,15,12,17
2010-04-08,15,9,8
2010-04-09,10,16,6
2010-04-10,1,8,20
2010-04-11,6,22,43
2010-04-12,10,7,41
2010-04-13,8,4,20
2010-04-14,7,10,17
2010-04-15,13,9,5
2010-04-16,1,17,35
2010-04-17,0,8,19
2010-04-18,5,10,47
2010-04-19,3,10,25
2010-04-20,3,16,59
2010-04-21,6,9,31
2010-04-22,3,16,54
2010-04-23,10,12,30
2010-04-24,4,18,26
2010-04-25,0,7,40
2010-04-26,5,14,17
2010-04-27,6,12,51
2010-04-28,18,18,31
2010-04-29,3,19,28
2010-04-30,5,12,31
2010-05-01,5,10,17
2010-05-02,4,9,17
2010-05-03,14,8,25
2010-05-04,4,16,32
2010-05-05,6,11,71
2010-05-06,8,14,47
2010-05-07,2,8,37
2010-05-08,1,19,64
2010-05-09,8,21,25
2010-05-10,7,5,30
2010-05-11,1,11,23
2010-05-12,7,16,18
2010-05-13,5,22,20
2010-05-14,8,2,23
2010-05-15,6,3,40
