,elastic/kibana,getsentry/sentry,grafana/grafana
2016-06-28,25,29,10
2016-06-29,32,9,9
2016-06-30,9,10,6
2016-07-01,33,21,8
2016-07-02,3,1,2
2016-07-03,0,0,1
2016-07-04,1,0,0
2016-07-05,38,96,7
2016-07-06,35,25,17
2016-07-07,13,21,4
2016-07-08,8,16,10
2016-07-09,6,2,0
2016-07-10,1,0,0
2016-07-11,9,18,11
2016-07-12,6,15,7
2016-07-13,24,14,2
2016-07-14,5,23,2
2016-07-15,14,5,0
2016-07-16,5,1,0
2016-07-17,0,1,0
2016-07-18,4,4,15
2016-07-19,12,10,8
2016-07-20,4,8,4
2016-07-21,4,14,6
