,getsentry/sentry,elastic/kibana,grafana/grafana
2021-08-07,-4.363734833045313,1,0
2021-08-08,-3.68962933332656,0,0
2021-08-09,1.5666774175000042,32,15
2021-08-10,-1.2829858817812445,56,16
2021-08-11,0.1817980657281295,46,11
2021-08-12,-0.5245659789718717,45,12
2021-08-13,-1.125947434967185,47,18
2021-08-14,0.26495746458593905,9,2
2021-08-15,2.4651114402828136,4,2
2021-08-16,-0.47223050257187493,61,11
2021-08-17,14.7446922766875,78,20
2021-08-18,15.315324371840624,44,23
2021-08-19,12.50826657518281,44,20
2021-08-20,6.219621719412498,36,11
2021-08-21,-2.428416086285938,2,0
2021-08-22,-1.4683631517656233,4,0
2021-08-23,14.92504377091719,48,21
2021-08-24,14.55693003614219,47,19
2021-08-25,19.905401531015624,47,15
2021-08-26,27.905492334445313,55,15
2021-08-27,14.563751545404685,15,23
2021-08-28,-4.916728105179688,0,1
2021-08-29,-2.8474041228234355,0,2
2021-08-30,23.996861397500005,38,9
2021-08-31,37.826601868000004,44,16
2021-09-01,23.334282624409376,47,25
2021-09-02,17.387909777529686,26,17
2021-09-03,-4.205458549826563,46,5
2021-09-04,-3.8819900414624957,0,0
2021-09-05,-2.5809678757187444,1,0
2021-09-06,-1.877643127499994,19,12
2021-09-07,26.462301244093755,41,20
2021-09-08,12.898827999909376,53,19
2021-09-09,19.107626068021876,43,23
2021-09-10,11.633207519046874,26,21
2021-09-11,-3.9187590868937496,0,0
2021-09-12,-2.194829205071873,1,1
2021-09-13,29.426241400000002,41,26
2021-09-14,20.6643370425,41,18
2021-09-15,24.087900111812502,46,25
2021-09-16,14.227923593978122,31,17
2021-09-17,12.801611667529688,6,22
2021-09-18,-4.888948366576561,3,0
2021-09-19,-2.9245352780749956,5,1
2021-09-20,28.933409353750005,25,23
2021-09-21,28.250081527765627,31,15
2021-09-22,27.930368804745314,39,14
2021-09-23,22.285257459148436,45,24
2021-09-24,11.354342983645312,3,2
2021-09-25,-5.595688434999998,0,2
2021-09-26,-3.43007948314687,3,0
2021-09-27,23.561567003750007,35,17
2021-09-28,30.45047114526563,39,18
2021-09-29,31.704895706870314,41,26
2021-09-30,17.72288180753281,32,21
2021-10-01,11.492546403825001,28,21
2021-10-02,-2.5660193578234356,2,0
2021-10-03,-3.6651529206468703,1,0
2021-10-04,25.473894460000004,58,14
2021-10-05,15.202444267843752,59,12
2021-10-06,39.08403910851875,61,22
2021-10-07,23.681835385398436,51,19
2021-10-08,44.97391320824375,12,15
2021-10-09,-9.12900103642969,2,0
2021-10-10,-5.003405634693746,2,0
2021-10-11,10.569265197392193,42,18
2021-10-12,28.957015510562506,64,27
2021-10-13,18.909249846181254,57,15
2021-10-14,18.998687942843752,56,23
2021-10-15,17.902185579934375,51,15
2021-10-16,-5.902913705426561,6,1
2021-10-17,-3.461923756868746,5,0
2021-10-18,31.806860590000003,57,21
2021-10-19,21.87208257903125,80,22
2021-10-20,19.34346701623125,69,27
2021-10-21,16.206399334673435,68,22
2021-10-22,24.48754715121094,5,18
2021-10-23,-5.247967825773436,1,0
2021-10-24,-3.6777956358624966,0,0
2021-10-25,17.509946240000005,48,15
2021-10-26,18.043153746218756,75,26
2021-10-27,21.28502288110625,33,24
2021-10-28,18.718984713639063,39,18
2021-10-29,22.623302900257812,46,21
2021-10-30,-5.880827842509375,8,0
2021-10-31,-3.3605676390937473,0,0
2021-11-01,16.767227447464066,38,16
2021-11-02,12.357008097187503,70,36
2021-11-03,26.110926660437503,53,21
2021-11-04,35.670164045803126,44,17
2021-11-05,13.942779326690623,41,20
2021-11-06,-4.9063034753000005,2,2
2021-11-07,-3.576489108506247,2,1
2021-11-08,15.604462571250005,36,16
2021-11-09,27.32264328770313,54,28
2021-11-10,26.54576114356719,43,25
2021-11-11,22.723208410206247,69,27
2021-11-12,12.51417895653125,8,20
2021-11-13,-2.6040202235515615,1,1
2021-11-14,-3.5651796912703086,0,2
2021-11-15,28.59244372746407,47,26
2021-11-16,11.017208131968752,60,23
2021-11-17,8.452300558368751,35,36
2021-11-18,13.909803876135939,39,31
2021-11-19,9.721951875146877,40,36
2021-11-20,-2.8693650095890604,1,2
2021-11-21,-2.365786024729685,2,0
2021-11-22,17.39486390864219,36,17
2021-11-23,27.846900494015628,49,25
2021-11-24,29.004111286885937,45,36
2021-11-25,8.004658832721873,25,16
2021-11-26,4.344024022751562,6,20
2021-11-27,-3.741985174115623,2,0
2021-11-28,-2.3833747360187454,1,0
2021-11-29,19.279054031214066,40,31
2021-11-30,22.515192043953128,48,16
2021-12-01,25.29229950083281,49,25
2021-12-02,29.372043068854687,38,21
2021-12-03,14.455726865309373,40,14
2021-12-04,-5.609375502643751,3,0
2021-12-05,-3.333402435323434,0,0
2021-12-06,34.61963005375001,36,14
2021-12-07,8.417770199171878,59,10
2021-12-08,8.377914883339065,47,10
2021-12-09,31.845398812346875,40,10
2021-12-10,14.831663347125001,10,4
2021-12-11,-4.470989162085937,0,0
2021-12-12,-3.2286173657546855,0,0
2021-12-13,6.808397313750005,40,18
2021-12-14,42.37693900842188,37,27
2021-12-15,32.67312132270156,37,20
2021-12-16,37.884635917793744,34,18
2021-12-17,8.576763514720309,35,17
2021-12-18,-6.425750210871874,1,2
2021-12-19,-3.882993578770308,0,1
2021-12-20,9.25660156871407,31,23
2021-12-21,9.624834114109381,49,20
2021-12-22,7.354906775223441,36,11
2021-12-23,10.49891688452344,25,9
2021-12-24,-3.460172170854686,3,2
2021-12-25,-1.94612318538281,0,0
2021-12-26,-1.1365298931109356,2,0
2021-12-27,-0.7707897674999975,12,4
2021-12-28,0.37054555506250186,13,6
2021-12-29,3.3685268666156265,4,1
2021-12-30,0.18525172636093812,5,4
2021-12-31,-0.5348437601140622,2,0
2022-01-01,-0.29724643550312474,2,0
2022-01-02,-0.12726674999999965,0,0
2022-01-03,17.9017084875,4,8
2022-01-04,22.12014150375,25,24
2022-01-05,22.722894889484373,28,19
2022-01-06,19.74923419915156,23,14
2022-01-07,16.330911276840624,4,26
2022-01-08,-4.715400352535937,0,0
2022-01-09,-2.7899432249999974,0,0
2022-01-10,29.970989667500003,36,21
2022-01-11,20.198594830718754,37,18
2022-01-12,21.736404989478125,45,15
2022-01-13,20.27000042823125,29,19
2022-01-14,12.130322700440626,27,14
2022-01-15,-4.174305534190624,2,0
2022-01-16,-3.2093665532546836,0,0
2022-01-17,11.785574157500005,24,19
2022-01-18,15.841636739750005,44,15
2022-01-19,24.009522769709378,28,19
2022-01-20,21.936215157679687,45,19
2022-01-21,18.520831298123436,3,22
2022-01-22,-4.432915496465625,0,1
2022-01-23,-3.179284083662497,3,1
2022-01-24,14.848054662464067,28,17
2022-01-25,35.62717478903125,45,17
2022-01-26,20.962155784700002,27,15
2022-01-27,37.001474188629686,41,21
2022-01-28,17.249314455071872,35,17
2022-01-29,-6.751824477095312,0,1
2022-01-30,-3.9718357363781216,1,0
2022-01-31,19.25355007371407,57,30
2022-02-01,21.63972743748438,65,22
2022-02-02,21.62564021302969,36,25
2022-02-03,17.111021048426565,33,33
2022-02-04,15.373876115607812,34,26
2022-02-05,-3.3966519844359357,2,1
2022-02-06,-3.276958588398434,0,0
2022-02-07,19.814836607500006,32,25
2022-02-08,21.084088923656253,34,39
2022-02-09,14.094416269553125,35,40
2022-02-10,15.30749460639375,49,36
2022-02-11,13.271793135920312,41,33
2022-02-12,-4.528926574154687,2,0
2022-02-13,-2.6605830542859343,0,0
2022-02-14,29.17762241492813,35,1
2022-02-15,33.46781646990625,43,27
2022-02-16,21.61689544006875,48,25
2022-02-17,14.755940589304686,43,30
2022-02-18,11.365831509004687,2,28
2022-02-19,-5.068000934999997,0,2
2022-02-20,-3.1136882331468705,0,0
2022-02-21,6.786257441250005,14,17
2022-02-22,21.323571239015628,22,13
2022-02-23,45.71002916929219,37,20
2022-02-24,19.61970900544687,34,25
2022-02-25,18.55534221941562,4,22
2022-02-26,-5.119987974520313,0,1
2022-02-27,-3.6756656056109334,1,0
2022-02-28,24.463043433750006,30,17
2022-03-01,35.30932109785938,34,18
2022-03-02,36.14613041480156,24,27
2022-03-03,32.80581502710625,40,33
2022-03-04,29.298321003031248,32,23
2022-03-05,-5.6092227901109375,0,0
2022-03-06,-5.286571463914058,1,0
2022-03-07,42.40740809871407,39,8
2022-03-08,22.60047941107813,41,11
2022-03-09,21.62940300965469,59,11
2022-03-10,15.688260167640626,46,12
2022-03-11,21.375027012314064,3,11
2022-03-12,-3.7639754373171845,0,1
2022-03-13,-4.251528910412494,0,0
2022-03-14,33.19400978989219,37,17
2022-03-15,38.210613101281254,61,18
2022-03-16,24.168903414128124,56,21
2022-03-17,26.592511732718748,38,19
2022-03-18,24.348402544598436,42,17
2022-03-19,-7.625720461514061,2,1
2022-03-20,-4.5170422600531195,1,0
2022-03-21,17.866040827392194,51,25
2022-03-22,18.437064196437504,36,19
2022-03-23,22.71339283101875,39,22
2022-03-24,23.09239439941875,64,18
2022-03-25,15.80150329631875,9,12
2022-03-26,-4.708436252721874,0,4
2022-03-27,-3.4109007936499967,3,0
2022-03-28,28.741824591250005,59,0
2022-03-29,48.124913312921876,79,23
2022-03-30,51.84100003988594,58,26
2022-03-31,17.64301541098593,50,31
2022-04-01,23.579090221540625,40,24
2022-04-02,-7.229895056135936,3,2
2022-04-03,-5.034303206306243,0,0
2022-04-04,38.44755490121407,37,28
2022-04-05,40.98472664526563,27,32
2022-04-06,19.971958356557813,32,35
2022-04-07,43.97583738965781,44,19
2022-04-08,18.11917079090625,6,22
2022-04-09,-8.187651083756247,1,0
2022-04-10,-4.94595261916562,1,0
2022-04-11,23.55405355496407,41,15
2022-04-12,27.567314070843757,39,33
2022-04-13,25.215558327490626,46,27
2022-04-14,22.919465445821874,52,23
2022-04-15,10.009870004645313,21,13
2022-04-16,-4.783667846306248,5,0
2022-04-17,-3.503594958506245,2,0
2022-04-18,25.601012788750005,28,4
2022-04-19,41.29111417232813,63,13
2022-04-20,35.55297074701406,39,41
2022-04-21,22.675969999814058,29,35
2022-04-22,16.31788247963125,5,22
2022-04-23,-6.8479645935937485,0,2
2022-04-24,-4.114243156126557,1,2
2022-04-25,44.05796732746407,16,19
2022-04-26,27.960291420562502,33,22
2022-04-27,34.437836404025,36,24
2022-04-28,30.427922439925,29,38
2022-04-29,29.317345427470315,28,28
2022-04-30,-8.722678690989062,1,0
2022-05-01,-5.073598298362494,1,0
2022-05-02,12.452184838750007,25,22
2022-05-03,40.595477144515634,36,26
2022-05-04,25.458672745264067,55,31
2022-05-05,36.590360385835936,27,36
2022-05-06,14.354423528381249,34,24
2022-05-07,-4.0993316434953115,0,0
2022-05-08,-3.5258648463656215,1,1
2022-05-09,36.89870754750001,27,6
2022-05-10,40.598469748,35,4
2022-05-11,33.52865099747187,48,8
2022-05-12,28.991435633867184,46,13
2022-05-13,16.13507429237656,2,8
2022-05-14,6.341128687809379,0,0
2022-05-15,-4.992764993623433,3,2
2022-05-16,37.99829419187657,35,28
2022-05-17,29.761661378089066,50,35
2022-05-18,34.937549719328125,53,29
2022-05-19,27.044477014154687,45,30
2022-05-20,24.348599967646877,51,27
2022-05-21,-8.313753981756248,0,5
2022-05-22,-4.9036331668671815,1,4
2022-05-23,18.54254779648126,51,62
2022-05-24,28.151233202057817,70,36
2022-05-25,26.520506473162502,61,39
2022-05-26,24.032085518998436,28,36
2022-05-27,2.948223096142188,2,9
2022-05-28,-4.990044020809372,0,1
2022-05-29,-3.1139416586859325,0,0
2022-05-30,22.864202020000008,28,24
2022-05-31,24.782814474906253,38,39
2022-06-01,43.53918905094375,32,35
2022-06-02,27.014058828048434,25,37
2022-06-03,28.267220700329688,33,32
2022-06-04,-6.929678808770314,1,5
2022-06-05,-4.610387087859371,1,3
2022-06-06,31.757050981250007,31,15
2022-06-07,30.95770012085938,52,33
2022-06-08,28.63242055539844,40,31
2022-06-09,12.146857369942186,44,38
2022-06-10,7.443342692692189,8,29
2022-06-11,-5.3041115535703085,0,3
2022-06-12,-3.312767191809369,0,0
2022-06-13,32.723874316214065,46,32
2022-06-14,31.669199833203127,45,40
2022-06-15,38.188764764664064,49,24
2022-06-16,41.77614108760781,34,25
2022-06-17,2.548275800893748,25,34
2022-06-18,-5.3630321829374985,1,1
2022-06-19,-4.169386623003119,2,0
2022-06-20,7.979347418750009,34,30
2022-06-21,37.480064220703134,36,30
2022-06-22,38.38563212341406,28,40
2022-06-23,32.87142265796719,52,29
2022-06-24,22.47656211760156,24,21
2022-06-25,-7.797802829234374,2,1
2022-06-26,-4.409235930946871,5,0
2022-06-27,46.87401172621407,28,29
2022-06-28,29.546292198078127,49,22
2022-06-29,48.026833694714064,57,34
2022-06-30,31.672209026573434,55,27
2022-07-01,-5.921778781507811,6,2
2022-07-02,-6.097320657457808,1,0
2022-07-03,-4.048884803614055,1,0
2022-07-04,2.0739577250000094,22,17
2022-07-05,26.114491387968755,53,14
2022-07-06,40.862511276625,39,39
2022-07-07,21.58733363479531,42,46
2022-07-08,16.183607826331247,50,27
2022-07-09,-4.9868213085718756,3,1
2022-07-10,-3.478766222643746,2,0
2022-07-11,42.52175015625001,45,19
2022-07-12,34.553865418671876,49,20
2022-07-13,37.272168519867186,46,20
2022-07-14,29.048230648989062,51,37
2022-07-15,25.14454217964375,5,22
2022-07-16,-8.43964786915156,2,1
2022-07-17,-4.998631733842181,1,1
2022-07-18,23.47331355371407,54,24
2022-07-19,26.507332305546882,52,37
2022-07-20,36.26740849599219,53,33
2022-07-21,29.846504077823436,47,22
2022-07-22,24.676382568789062,54,23
2022-07-23,-7.9763312888968745,1,7
2022-07-24,-3.6131588237218706,2,3
2022-07-25,21.760590551250008,78,31
2022-07-26,31.98139173107813,70,28
2022-07-27,41.10450680127969,44,32
2022-07-28,39.265729889178125,48,22
2022-07-29,32.36198222011093,31,18
2022-07-30,-9.54350398838125,1,0
2022-07-31,-5.463425892435932,1,0
2022-08-01,15.263690818234382,38,30
2022-08-02,54.16872096082344,51,30
2022-08-03,51.83982358502344,62,42
2022-08-04,31.84816148642031,43,18
2022-08-05,9.552553311024997,7,5
2022-08-06,-8.003819818381245,1,0
2022-08-07,-4.939630794009367,1,0
2022-08-08,42.57105178375001,48,30
2022-08-09,31.65452096145313,58,26
2022-08-10,31.740874325145313,40,37
2022-08-11,38.11453141767656,30,34
2022-08-12,27.292383610635937,34,26
2022-08-13,-7.054724919357811,3,2
2022-08-14,-5.432982875718745,4,0
2022-08-15,36.216063985000005,31,9
2022-08-16,47.02172319753126,38,21
2022-08-17,39.3404813882375,32,21
2022-08-18,18.779080544223437,29,27
2022-08-19,27.30704440057813,3,15
2022-08-20,-7.832906043267185,3,0
2022-08-21,-5.285641669860931,2,0
2022-08-22,0.36877251992813287,31,30
2022-08-23,0.7335335193750083,46,22
2022-08-24,-2.958797983031243,31,26
2022-08-25,-2.028051765956245,24,28
2022-08-26,-1.2982099292140592,24,34
2022-08-27,-0.7462366883546855,3,1
2022-08-28,-0.4290420543093738,1,1
2022-08-29,79.89457831246406,29,12
2022-08-30,35.917351962937495,42,19
2022-08-31,43.928131337793744,32,21
2022-09-01,31.506404589856242,44,28
2022-09-02,-0.34699999999999953,3,30
2022-09-03,-5.425489999999996,1,0
2022-09-04,-4.510047999999992,2,0
2022-09-05,2.5466422500000103,14,24
2022-09-06,24.586738423750006,41,28
2022-09-07,38.554858056937505,41,23
2022-09-08,32.712481802856246,41,20
2022-09-09,30.155978555740624,54,34
2022-09-10,-7.970811967364065,2,1
2022-09-11,-4.37454906083906,3,0
2022-09-12,58.93786561996407,42,27
2022-09-13,33.42299307690625,52,22
2022-09-14,40.06465448534688,38,34
2022-09-15,58.842922031306244,56,23
2022-09-16,18.24308251029375,12,26
2022-09-17,-10.168113496031248,1,1
2022-09-18,-6.186067171365618,2,0
2022-09-19,55.66045305750001,70,35
2022-09-20,38.54329748803126,108,42
2022-09-21,20.626012767365626,58,40
2022-09-22,13.034913426975,66,29
2022-09-23,64.38158804391094,73,29
2022-09-24,-11.908443528464062,5,0
2022-09-25,-6.331226678614058,1,0
2022-09-26,44.69640737500001,42,29
2022-09-27,39.743112911562505,58,47
2022-09-28,45.23791496434375,49,36
2022-09-29,32.05201115729062,47,23
2022-09-30,2.574924055042187,35,27
2022-10-01,-6.457714042915621,2,1
2022-10-02,-5.070197495087491,1,0
2022-10-03,27.63422353375001,35,23
2022-10-04,38.18461180473438,76,49
2022-10-05,35.927877119739065,61,32
2022-10-06,34.142846011165624,46,29
2022-10-07,12.794708087101561,2,28
2022-10-08,-6.2944016744984355,1,2
2022-10-09,-4.460562783482807,2,0
2022-10-10,35.79894351371407,34,32
2022-10-11,27.56003586151563,46,47
2022-10-12,52.73430962619844,42,24
2022-10-13,41.78523475198125,35,25
2022-10-14,47.286952198746874,32,27
2022-10-15,-9.763825491639064,1,3
2022-10-16,-6.787381056306245,1,2
2022-10-17,56.32698356871407,35,31
2022-10-18,61.266433369890635,38,32
2022-10-19,49.175979183567186,48,42
2022-10-20,27.634337802840623,51,34
2022-10-21,36.15484566353125,5,25
2022-10-22,-9.876049129274996,1,3
2022-10-23,-7.263017085615615,1,0
2022-10-24,48.067582936178134,30,26
2022-10-25,66.80304894729689,43,31
2022-10-26,27.780939091198437,34,26
2022-10-27,58.66109441672969,40,31
2022-10-28,22.422036364131248,32,25
2022-10-29,-10.168857121223432,3,0
2022-10-30,-6.906903710256241,3,0
2022-10-31,41.21676169367814,38,27
2022-11-01,50.60959348267188,39,24
2022-11-02,51.880621105157815,55,32
2022-11-03,41.436878436128126,44,41
2022-11-04,24.706355057432813,36,28
2022-11-05,-8.829430642328122,3,2
2022-11-06,-5.574005329309367,1,1
2022-11-07,45.32910213246407,50,32
2022-11-08,36.33930573503126,57,40
2022-11-09,29.223326026675004,49,25
2022-11-10,25.412713920395312,42,26
2022-11-11,19.93065085114219,5,21
2022-11-12,-7.165065023518746,2,2
2022-11-13,-4.932679741110931,1,1
2022-11-14,33.60341785691251,60,16
2022-11-15,65.60885192793282,54,17
2022-11-16,41.90311044625,64,30
2022-11-17,30.868292947023434,49,14
2022-11-18,25.601162091801562,42,26
2022-11-19,-6.667054362460934,2,0
2022-11-20,-6.112647999057804,1,0
2022-11-21,29.750456736214073,44,25
2022-11-22,35.24338612592188,41,38
2022-11-23,33.48736299279531,46,45
2022-11-24,8.841044085084373,36,29
2022-11-25,1.1246075664390647,4,2
2022-11-26,-4.953286663821871,1,0
2022-11-27,-3.196300555340618,1,0
2022-11-28,29.767984744892193,48,32
2022-11-29,43.000536089968755,60,30
2022-11-30,21.240784399621873,39,47
2022-12-01,25.96839641433437,22,32
2022-12-02,11.752068989209373,33,27
2022-12-03,-1.9467618497718728,2,0
2022-12-04,-4.056691720287495,2,1
2022-12-05,34.14247687,33,16
2022-12-06,33.041177951,39,17
2022-12-07,37.56202584035,33,26
2022-12-08,15.329236787071874,23,24
2022-12-09,36.87623816819219,4,21
2022-12-10,-7.667992115982813,1,1
2022-12-11,-5.007211662745307,3,1
2022-12-12,11.522465591106256,41,31
2022-12-13,23.796575702171882,23,32
2022-12-14,28.29617411731094,43,41
2022-12-15,31.29287665539531,45,34
2022-12-16,23.453189976007813,35,15
2022-12-17,-3.2329731798,2,0
2022-12-18,-4.608342012096871,1,0
2022-12-19,20.06001485371407,37,34
2022-12-20,26.43136938476563,32,30
2022-12-21,37.01149305002344,37,31
2022-12-22,29.194959641462496,30,23
2022-12-23,-6.039447014565626,10,11
2022-12-24,-4.761871634849997,1,0
2022-12-25,-3.1339707181765566,2,1
2022-12-26,-2.211305561393743,5,5
2022-12-27,1.2324129293906305,13,6
2022-12-28,2.2139517869390666,12,5
2022-12-29,-0.6435926745359348,21,12
2022-12-30,1.8971343668765641,9,4
2022-12-31,-0.8508816698609367,1,0
2023-01-01,-0.31129795507187463,1,0
2023-01-02,-0.21011553749999967,3,7
2023-01-03,33.83596661125,37,21
2023-01-04,29.46540801345312,54,31
2023-01-05,34.05595045657968,34,22
2023-01-06,43.56955518809062,2,21
2023-01-07,1.564871208417184,1,2
2023-01-08,-5.616528557607812,1,0
2023-01-09,58.339801325,43,25
2023-01-10,29.041789665000003,43,36
2023-01-11,66.19280439371875,35,32
2023-01-12,34.16976240551249,38,38
2023-01-13,46.22429372120469,26,44
2023-01-14,-7.753821362182812,2,1
2023-01-15,-5.943294531953118,5,0
2023-01-16,19.470152082140636,21,25
2023-01-17,32.30964094803126,44,39
2023-01-18,32.54494944192813,45,37
2023-01-19,28.989010928712503,39,38
2023-01-20,25.905834903070314,6,26
2023-01-21,-4.618756980345312,0,2
2023-01-22,-5.419928467162495,2,1
2023-01-23,44.52474646753907,36,48
2023-01-24,34.522073803287505,52,35
2023-01-25,22.45513020774219,43,44
2023-01-26,41.97544602245781,41,57
2023-01-27,25.26732373268281,49,60
2023-01-28,-8.973351136912498,4,1
2023-01-29,-5.281450690820307,3,0
2023-01-30,36.35085839485626,56,54
2023-01-31,37.13773834525001,49,43
2023-02-01,40.42889447286875,56,39
2023-02-02,48.315275240006244,59,47
2023-02-03,28.787440551854687,12,38
2023-02-04,-9.315153582343749,3,0
2023-02-05,-6.095039838757808,1,0
2023-02-06,35.80397785000001,53,26
2023-02-07,41.694434731875006,75,41
2023-02-08,29.570719784625002,59,26
2023-02-09,23.730571518153127,65,27
2023-02-10,54.29858420833281,46,25
2023-02-11,-8.434592163959374,4,3
2023-02-12,-6.543061164453119,1,2
2023-02-13,64.66199893496407,36,2
2023-02-14,41.74126762562501,44,4
2023-02-15,44.94585524454688,57,0
2023-02-16,32.065143004379685,55,4
2023-02-17,35.79058902033282,4,1
2023-02-18,-11.37575269242031,1,1
2023-02-19,-4.8301825113109285,1,0
2023-02-20,-4.826274248857803,20,15
2023-02-21,30.255566996921885,68,16
2023-02-22,41.50806410820782,55,27
2023-02-23,30.54937191675625,42,33
2023-02-24,18.52602126155,44,24
2023-02-25,-5.371109248315625,2,0
2023-02-26,-4.483202961689058,4,0
2023-02-27,39.09441344896876,47,20
2023-02-28,46.530799272428126,33,30
2023-03-01,32.96238419996875,36,31
2023-03-02,46.652897997778126,40,31
2023-03-03,23.029512046915624,3,32
2023-03-04,-8.497103092823437,0,1
2023-03-05,-5.746722919501556,1,0
2023-03-06,31.971676889928133,38,40
2023-03-07,30.223797427093757,36,34
2023-03-08,19.048487661162504,43,48
2023-03-09,38.67711950393907,38,37
2023-03-10,31.107724979615625,25,31
2023-03-11,-5.990967580793749,5,1
2023-03-12,-5.334168999237496,2,1
2023-03-13,39.44460636996407,4,18
2023-03-14,39.936329132687504,7,25
2023-03-15,60.096973853378124,6,20
2023-03-16,42.10525722724843,9,26
2023-03-17,22.116867195310935,3,21
2023-03-18,-8.263018576028124,2,0
2023-03-19,-6.382825327984367,3,1
2023-03-20,45.5923291661422,37,36
2023-03-21,45.529150454078135,32,28
2023-03-22,24.473630412970316,34,41
2023-03-23,46.51123881023281,40,25
2023-03-24,27.753155574676562,21,0
2023-03-25,-10.140160571971872,3,0
2023-03-26,-5.907290237253118,2,0
2023-03-27,40.885082557428134,40,23
2023-03-28,54.25347881421876,37,38
2023-03-29,40.08446315160938,37,25
2023-03-30,31.904505530012496,45,43
2023-03-31,26.445747978617188,31,37
2023-04-01,-8.938328699621872,2,1
2023-04-02,-5.963371811401554,1,0
2023-04-03,43.87479714375001,41,39
2023-04-04,41.92432135929688,37,26
2023-04-05,43.12008893266406,27,35
2023-04-06,26.093147027725,41,19
2023-04-07,17.234792287245313,2,12
2023-04-08,-6.408500936873434,1,0
2023-04-09,-5.322552456845305,1,1
2023-04-10,23.322802852464072,30,3
2023-04-11,39.377242250250006,55,33
2023-04-12,51.852001813743755,37,33
2023-04-13,36.480362184624994,42,47
2023-04-14,38.63459191026718,4,31
2023-04-15,-8.681254137751562,1,2
2023-04-16,-6.310783732001556,1,0
2023-04-17,50.66673943367813,54,29
2023-04-18,57.12576871732813,48,39
2023-04-19,50.152374783326565,50,30
2023-04-20,58.11187701869531,65,37
2023-04-21,13.569005494859374,49,37
2023-04-22,-10.897927049454683,5,2
2023-04-23,-6.782871587792179,5,0
2023-04-24,36.24008017617814,40,36
2023-04-25,53.102674806640636,87,37
2023-04-26,43.887973396492185,67,35
2023-04-27,50.28275154190938,47,56
2023-04-28,53.2286349236625,27,53
2023-04-29,-11.742930544489063,2,1
2023-04-30,-7.831369633506244,3,0
2023-05-01,40.60377944125001,22,13
2023-05-02,49.187109507609385,52,21
2023-05-03,64.67075138332345,52,33
2023-05-04,34.85167728694844,47,20
2023-05-05,44.26284472605469,62,27
2023-05-06,-12.185220408759374,4,3
2023-05-07,-6.745534968403115,3,1
2023-05-08,47.702660042428136,60,21
2023-05-09,43.57512701878126,40,35
2023-05-10,37.91781385094063,35,41
2023-05-11,41.65956968497812,34,25
