,microsoft/vscode,nteract/nteract,nteract/hydrogen
2019-11-13,81,18.0,0
2019-11-14,97,7.199999999999998,0
2019-11-15,106,0.2899999999999987,0
2019-11-16,13,1.8819999999999992,0
2019-11-17,13,7.981575000000001,0
2019-11-18,100,1.4319360000000008,0
2019-11-19,77,-1.2137919749999992,0
2019-11-20,55,5.196134355000001,0
2019-11-21,70,0.7817903244687512,0
2019-11-22,57,0.023994157212501088,0
2019-11-23,9,-0.655815750104687,0
2019-11-24,9,-0.4108069478687491,0
2019-11-25,42,1.6888820365015633,0
2019-11-26,43,2.563837313129688,0
2019-11-27,38,0.4758004898921875,0
2019-11-28,32,-0.38475928309374996,0
2019-11-29,48,-0.25244843749687473,0
2019-11-30,9,3.8509129819125003,0
2019-12-01,29,-0.5037356275359375,0
2019-12-02,71,1.7422098200000002,0
2019-12-03,28,4.62042027271875,0
2019-12-04,62,15.27075365963125,0
2019-12-05,55,16.01876812937656,0
2019-12-06,30,12.23512809746406,0
2019-12-07,5,1.0540792149999985,0
2019-12-08,3,-0.06378102706249944,0
2019-12-09,53,6.441114134856251,0
2019-12-10,64,4.110763692718752,0
2019-12-11,49,9.179544114850001,0
2019-12-12,56,2.7040040090703132,0
2019-12-13,54,5.110801731393751,5
2019-12-14,9,1.143188149118751,1
2019-12-15,2,4.626772467398439,0
2019-12-16,54,3.564449568825001,0
2019-12-17,54,10.614590225803125,0
2019-12-18,77,7.91675383036875,0
2019-12-19,48,5.8419276228624994,0
2019-12-20,31,0.9506161457765625,0
2019-12-21,2,-1.4947593675390616,0
2019-12-22,1,0.017104853201564185,0
2019-12-23,19,7.192013433048439,0
2019-12-24,15,2.601099339706251,0
2019-12-25,2,0.7901026686328132,0
2019-12-26,3,1.0466325319125005,0
2019-12-27,6,0.2207671317656258,0
2019-12-28,2,0.43235822816562575,0
2019-12-29,2,0.5506216461421881,0
2019-12-30,36,2.6019755669843754,0
2019-12-31,31,3.417959833339063,0
2020-01-01,0,1.24574526015,0
2020-01-02,19,3.409639308825,0
2020-01-03,16,-0.7422942898531251,0
2020-01-04,1,0.5813780231625004,0
2020-01-05,5,-0.3883388993015621,0
2020-01-06,58,1.7362201956984382,0
2020-01-07,61,35.59923039841719,0
2020-01-08,51,-1.8489677521703154,0
2020-01-09,59,-1.9902235711750011,0
2020-01-10,77,8.774442030365625,0
2020-01-11,11,-1.8777726063937479,0
2020-01-12,13,-0.10742033801562312,0
2020-01-13,80,2.078347804964064,0
2020-01-14,67,5.003541283968752,0
2020-01-15,75,13.691888133865625,0
2020-01-16,61,5.6707220576749995,0
2020-01-17,68,4.148161082428125,0
2020-01-18,8,-0.6686703926562503,0
2020-01-19,18,-1.1392062591093737,0
2020-01-20,41,4.255127273234376,0
2020-01-21,88,7.917494843417189,0
2020-01-22,61,14.403329020548437,0
2020-01-23,68,8.47474379455,0
2020-01-24,58,5.537934017835937,0
2020-01-25,6,25.84675935536875,0
2020-01-26,20,17.92507775926875,0
2020-01-27,94,12.644519053714061,0
2020-01-28,29,7.811138718671875,0
2020-01-29,88,22.25012564267969,0
2020-01-30,49,8.013646560176564,0
2020-01-31,26,6.7852499962531265,0
2020-02-01,4,1.2829435979796897,0
2020-02-02,4,-2.8990451147249967,0
2020-02-03,41,7.9816442564000045,0
2020-02-04,106,7.5979219929437525,0
2020-02-05,110,-0.44773926429843547,0
2020-02-06,101,0.3458536924125013,0
2020-02-07,108,-1.3122239563874982,0
2020-02-08,9,-0.7846975073890606,0
2020-02-09,9,-0.5313415679734361,1
2020-02-10,89,3.6418901498203136,0
2020-02-11,83,34.33482238234375,10
2020-02-12,60,0.0918169269843725,7
2020-02-13,75,5.785687456109374,6
2020-02-14,59,2.903915668896874,0
2020-02-15,13,5.221547794928127,0
2020-02-16,2,5.147615700000001,0
2020-02-17,66,2.1076877775000016,0
2020-02-18,61,3.3740528291875016,0
2020-02-19,88,7.377121499309377,0
2020-02-20,102,4.016752526679689,0
2020-02-21,77,4.399288266981251,0
2020-02-22,14,2.4208981533843756,0
2020-02-23,31,-1.3468226275390616,0
2020-02-24,25,5.144019243639064,1
2020-02-25,35,0.7943326864359386,0
2020-02-26,88,-0.9096028164718739,0
2020-02-27,71,12.400889667679689,0
2020-02-28,59,1.2668152215828123,0
2020-02-29,4,0.8247967216906251,0
2020-03-01,7,-0.905371942278125,0
2020-03-02,72,-0.5705941126437488,0
2020-03-03,52,7.591897479406251,0
2020-03-04,86,-1.1303111537468746,0
2020-03-05,70,2.4072647061781254,2
2020-03-06,62,6.288006817046875,8
2020-03-07,19,0.8396225854859378,0
2020-03-08,8,1.2262328163609375,2
2020-03-09,65,0.32641869492812514,0
2020-03-10,55,6.471262680000001,0
2020-03-11,41,11.927825208375001,0
2020-03-12,58,9.0903355034625,0
2020-03-13,54,-2.0700808377968762,0
2020-03-14,9,-0.16694041621718725,0
2020-03-15,5,0.09179225121718881,0
2020-03-16,43,1.2790326351468768,0
2020-03-17,54,10.274087695662502,6
2020-03-18,58,9.396460267604688,3
2020-03-19,54,3.006010054295312,0
2020-03-20,36,2.406459711360937,0
2020-03-21,8,-0.31466408664531187,1
2020-03-22,3,1.1259422157343764,0
2020-03-23,53,3.175466554448439,0
2020-03-24,72,5.023917975182814,0
2020-03-25,74,3.7679806305062504,0
2020-03-26,89,0.7528028976828129,0
2020-03-27,113,0.09135075952656291,0
2020-03-28,21,-0.6386272359921867,0
2020-03-29,20,0.579987834340626,0
2020-03-30,84,1.5987089114328132,0
2020-03-31,48,5.514660802865626,0
2020-04-01,74,-0.9074145444875001,0
2020-04-02,43,-0.48124658529374975,0
2020-04-03,57,-0.3006663349609372,0
2020-04-04,5,-0.19573653058749935,0
2020-04-05,14,1.8574829262140629,0
2020-04-06,72,0.6892722194843751,0
2020-04-07,76,2.7159023439328127,1
2020-04-08,58,2.523792416834375,0
2020-04-09,82,0.44478188478437497,3
2020-04-10,34,0.6266039999999999,2
2020-04-11,21,-0.33492827499999983,0
2020-04-12,21,-0.21918715499999958,0
2020-04-13,45,-0.16722910978124958,0
2020-04-14,76,5.8640876056625,0
2020-04-15,62,1.300336357167187,0
2020-04-16,91,0.4518427945953123,1
2020-04-17,105,-0.40685856687343763,0
2020-04-18,21,0.7560578344484379,0
2020-04-19,36,5.725075647464063,0
2020-04-20,74,2.2231319249999997,0
2020-04-21,85,5.2924970474999995,0
2020-04-22,98,0.9805782169062496,0
2020-04-23,70,0.22378481250312532,0
2020-04-24,83,3.4407839694125,3
2020-04-25,7,1.227210126214063,2
2020-04-26,9,4.337857971984375,1
2020-04-27,107,1.0650421056203125,0
2020-04-28,39,4.2472489932375,0
2020-04-29,72,0.043752159298437565,1
2020-04-30,41,0.3491825125031256,0
2020-05-01,17,-0.5064735780874995,1
2020-05-02,5,0.6562844404015633,0
2020-05-03,7,-0.3642707924249994,0
2020-05-04,70,1.7655840248500005,0
2020-05-05,69,0.6256218675390627,1
2020-05-06,78,1.7004425211000003,0
2020-05-07,75,-0.38077302194531254,0
2020-05-08,46,0.8090458219484377,0
2020-05-09,8,-0.2293885487859374,0
2020-05-10,5,-0.13833408801562472,0
2020-05-11,68,0.8955182424640628,0
2020-05-12,89,5.82278315271875,0
2020-05-13,81,4.290329839412499,0
2020-05-14,72,1.160802508932812,0
2020-05-15,78,3.355446098678125,0
2020-05-16,8,0.21783993698437498,0
2020-05-17,10,2.441426134964063,0
2020-05-18,52,-0.6709745212499998,0
2020-05-19,44,7.579675946984375,0
2020-05-20,81,-0.11823073687968755,0
2020-05-21,12,-0.7111743727937496,0
2020-05-22,15,6.559982063789063,0
2020-05-23,12,6.000549309115625,0
2020-05-24,3,-1.2410413119093753,1
2020-05-25,43,3.3269833584171877,0
2020-05-26,68,4.128754359892188,0
2020-05-27,80,-1.0250949503749993,0
2020-05-28,29,-0.6207104708031245,0
2020-05-29,54,2.5966611862140634,0
2020-05-30,3,0.38758643514062574,0
2020-05-31,13,4.505998041139063,0
2020-06-01,73,-0.7994768152515626,0
2020-06-02,32,-0.4092292333124997,0
2020-06-03,94,6.707050274778125,0
