,elastic/kibana,grafana/grafana,getsentry/sentry
2014-09-24,72,19,2
2014-09-25,31,2,0
2014-09-26,53,0,3
2014-09-27,3,1,9
2014-09-28,0,0,13
2014-09-29,16,8,0
2014-09-30,18,19,24
2014-10-01,33,18,30
2014-10-02,32,15,0
2014-10-03,56,3,0
2014-10-04,6,1,0
2014-10-05,0,6,3
2014-10-06,4,7,0
2014-10-07,5,10,0
2014-10-08,29,4,0
2014-10-09,27,4,2
2014-10-10,31,5,7
2014-10-11,0,2,0
2014-10-12,0,1,21
2014-10-13,6,4,7
2014-10-14,14,1,24
2014-10-15,34,10,8
2014-10-16,2,3,10
2014-10-17,27,2,6
2014-10-18,1,1,0
2014-10-19,0,3,5
2014-10-20,40,4,29
2014-10-21,19,0,0
2014-10-22,15,1,2
2014-10-23,13,4,8
2014-10-24,17,6,1
2014-10-25,0,1,0
2014-10-26,0,1,0
2014-10-27,30,1,6
2014-10-28,63,7,7
2014-10-29,17,2,9
2014-10-30,14,1,13
2014-10-31,24,0,1
2014-11-01,1,0,1
2014-11-02,0,2,17
2014-11-03,34,2,0
2014-11-04,37,0,1
2014-11-05,38,0,2
2014-11-06,26,9,5
2014-11-07,36,8,9
2014-11-08,0,6,0
2014-11-09,2,1,0
2014-11-10,25,3,0
2014-11-11,24,13,1
2014-11-12,26,9,0
2014-11-13,26,4,0
2014-11-14,19,14,0
2014-11-15,13,1,0
2014-11-16,3,0,0
2014-11-17,31,7,7
2014-11-18,46,3,13
2014-11-19,24,6,7
2014-11-20,23,9,11
2014-11-21,23,8,5
2014-11-22,6,1,9
2014-11-23,0,1,17
2014-11-24,15,6,0
2014-11-25,75,1,2
2014-11-26,6,5,15
2014-11-27,2,9,1
2014-11-28,0,4,5
2014-11-29,2,0,7
2014-11-30,0,0,4
2014-12-01,23,2,6
2014-12-02,29,6,4
2014-12-03,35,0,10
2014-12-04,52,1,14
2014-12-05,46,0,15
2014-12-06,11,0,5
2014-12-07,0,0,1
2014-12-08,39,1,0
2014-12-09,33,2,9
2014-12-10,40,2,26
2014-12-11,30,6,10
2014-12-12,48,0,32
2014-12-13,11,0,10
2014-12-14,1,0,10
2014-12-15,17,18,50
2014-12-16,22,8,112
2014-12-17,29,6,13
2014-12-18,53,5,49
2014-12-19,49,11,30
2014-12-20,6,0,16
2014-12-21,0,0,5
2014-12-22,20,1,15
2014-12-23,10,2,11
2014-12-24,13,1,8
2014-12-25,0,0,1
2014-12-26,8,3,0
2014-12-27,0,0,13
2014-12-28,0,4,2
2014-12-29,33,6,6
2014-12-30,50,17,21
2014-12-31,4,11,32
2015-01-01,0,4,0
2015-01-02,8,0,54
2015-01-03,1,0,12
2015-01-04,16,18,6
2015-01-05,66,14,8
2015-01-06,36,12,2
2015-01-07,31,5,2
2015-01-08,23,16,7
2015-01-09,42,7,14
2015-01-10,0,1,2
2015-01-11,2,4,0
2015-01-12,15,17,21
2015-01-13,20,2,18
2015-01-14,13,12,24
2015-01-15,15,9,31
2015-01-16,36,24,26
2015-01-17,4,6,0
2015-01-18,1,6,0
2015-01-19,31,8,11
2015-01-20,24,11,24
2015-01-21,35,13,16
2015-01-22,26,2,15
2015-01-23,19,3,27
2015-01-24,4,0,12
2015-01-25,1,2,2
2015-01-26,12,10,8
2015-01-27,12,11,14
2015-01-28,25,14,1
2015-01-29,22,6,10
2015-01-30,26,8,12
2015-01-31,25,1,11
2015-02-01,0,8,9
2015-02-02,40,13,7
2015-02-03,40,18,16
2015-02-04,25,19,21
2015-02-05,56,15,44
2015-02-06,42,15,43
2015-02-07,8,11,1
2015-02-08,0,6,2
2015-02-09,22,4,23
2015-02-10,37,6,8
2015-02-11,49,8,24
2015-02-12,12,8,35
2015-02-13,14,10,35
2015-02-14,0,3,8
2015-02-15,0,17,1
2015-02-16,2,4,11
2015-02-17,11,3,10
2015-02-18,43,11,39
2015-02-19,15,3,20
2015-02-20,18,8,26
2015-02-21,1,2,10
2015-02-22,0,6,7
2015-02-23,10,18,22
2015-02-24,14,6,39
2015-02-25,11,8,14
2015-02-26,13,9,26
2015-02-27,19,2,15
2015-02-28,3,17,4
2015-03-01,1,3,2
2015-03-02,25,6,18
2015-03-03,15,26,34
2015-03-04,19,8,32
2015-03-05,6,16,7
2015-03-06,25,4,26
2015-03-07,4,22,14
2015-03-08,1,0,2
2015-03-09,4,3,8
2015-03-10,2,19,27
2015-03-11,7,12,12
2015-03-12,1,13,6
2015-03-13,2,8,7
2015-03-14,1,4,0
2015-03-15,42,0,0
2015-03-16,7,0,0
2015-03-17,26,13,0
2015-03-18,6,6,3
2015-03-19,4,5,3
2015-03-20,5,11,11
2015-03-21,2,9,14
2015-03-22,0,8,2
2015-03-23,24,8,43
2015-03-24,17,12,9
2015-03-25,14,24,6
2015-03-26,12,14,16
2015-03-27,13,9,7
2015-03-28,1,10,2
2015-03-29,0,20,6
2015-03-30,14,16,4
2015-03-31,15,10,13
2015-04-01,15,9,5
2015-04-02,14,8,6
2015-04-03,40,0,11
2015-04-04,1,2,3
2015-04-05,0,0,1
2015-04-06,16,5,16
2015-04-07,23,9,16
2015-04-08,32,5,10
2015-04-09,41,5,24
2015-04-10,21,11,3
2015-04-11,0,0,1
2015-04-12,0,20,1
2015-04-13,21,10,41
2015-04-14,21,5,29
2015-04-15,21,16,19
2015-04-16,11,3,7
2015-04-17,24,1,59
2015-04-18,1,0,1
2015-04-19,0,14,0
2015-04-20,15,25,27
2015-04-21,26,11,46
2015-04-22,20,15,57
2015-04-23,38,11,16
2015-04-24,40,6,22
2015-04-25,7,7,1
2015-04-26,0,9,1
2015-04-27,21,14,23
2015-04-28,38,13,29
2015-04-29,31,31,27
2015-04-30,26,9,16
2015-05-01,53,11,3
2015-05-02,0,6,0
2015-05-03,0,1,0
2015-05-04,31,5,15
2015-05-05,35,14,3
2015-05-06,30,6,1
2015-05-07,26,8,3
2015-05-08,30,5,1
2015-05-09,1,7,4
2015-05-10,5,2,5
2015-05-11,22,5,31
2015-05-12,24,4,39
2015-05-13,9,10,8
2015-05-14,8,5,5
2015-05-15,20,5,0
2015-05-16,2,4,0
2015-05-17,0,3,2
2015-05-18,34,12,6
2015-05-19,22,7,6
2015-05-20,14,6,6
2015-05-21,22,5,1
2015-05-22,19,2,4
2015-05-23,4,1,0
2015-05-24,0,0,0
2015-05-25,1,8,0
2015-05-26,18,2,4
2015-05-27,14,5,10
2015-05-28,23,3,26
2015-05-29,6,4,21
2015-05-30,9,0,30
2015-05-31,0,0,20
2015-06-01,10,9,8
2015-06-02,32,11,22
2015-06-03,39,24,51
2015-06-04,21,6,23
2015-06-05,37,5,12
2015-06-06,1,1,11
2015-06-07,0,0,1
2015-06-08,8,6,34
2015-06-09,13,4,33
2015-06-10,25,6,25
2015-06-11,19,6,11
2015-06-12,25,3,4
2015-06-13,10,11,0
2015-06-14,1,2,0
2015-06-15,34,2,7
2015-06-16,16,0,26
2015-06-17,23,1,0
2015-06-18,7,4,7
2015-06-19,11,8,3
2015-06-20,3,0,0
2015-06-21,1,0,0
2015-06-22,19,10,12
2015-06-23,13,1,1
2015-06-24,10,2,19
2015-06-25,30,3,11
2015-06-26,33,13,3
2015-06-27,0,1,16
2015-06-28,0,1,11
2015-06-29,7,10,38
2015-06-30,9,11,13
2015-07-01,5,1,28
2015-07-02,2,3,27
2015-07-03,0,4,2
2015-07-04,0,2,0
2015-07-05,1,0,0
2015-07-06,3,11,3
2015-07-07,6,7,14
2015-07-08,10,18,7
2015-07-09,22,8,15
2015-07-10,25,12,6
2015-07-11,0,0,0
2015-07-12,3,1,1
2015-07-13,15,6,23
2015-07-14,24,5,3
2015-07-15,26,11,31
2015-07-16,33,6,48
2015-07-17,6,10,34
2015-07-18,0,7,23
2015-07-19,3,1,13
2015-07-20,3,10,19
2015-07-21,3,11,7
