,MonoGame/MonoGame,4ian/GDevelop,godotengine/godot
2013-10-09,15,0,0.0
2013-10-10,6,0,0.0
2013-10-11,1,0,0.0
2013-10-12,0,0,0.0
2013-10-13,0,0,0.0
2013-10-14,6,0,0.0
2013-10-15,1,1,0.0
2013-10-16,6,0,0.0
2013-10-17,9,1,0.0
2013-10-18,0,0,0.0
2013-10-19,5,0,0.0
2013-10-20,0,0,0.0
2013-10-21,1,2,0.0
2013-10-22,0,0,0.0
2013-10-23,1,0,0.0
2013-10-24,1,0,0.0
2013-10-25,0,0,0.0
2013-10-26,2,0,0.0
2013-10-27,2,0,0.0
2013-10-28,0,3,0.0
2013-10-29,2,1,0.0
2013-10-30,1,2,0.0
2013-10-31,0,3,0.0
2013-11-01,0,2,0.0
2013-11-02,0,2,0.0
2013-11-03,0,0,0.0
2013-11-04,0,2,0.0
2013-11-05,1,0,0.0
2013-11-06,0,0,0.0
2013-11-07,0,0,0.0
2013-11-08,2,0,0.0
2013-11-09,0,0,0.0
2013-11-10,1,0,0.0
2013-11-11,4,0,0.0
2013-11-12,0,2,0.0
2013-11-13,0,0,0.0
2013-11-14,0,0,0.0
2013-11-15,0,0,0.0
2013-11-16,0,0,0.0
2013-11-17,0,0,0.0
2013-11-18,2,0,0.0
2013-11-19,1,0,0.0
2013-11-20,0,0,0.0
2013-11-21,4,0,0.0
2013-11-22,2,0,0.0
2013-11-23,0,0,0.0
2013-11-24,2,3,0.0
2013-11-25,0,0,0.0
2013-11-26,1,0,0.0
2013-11-27,0,0,0.0
2013-11-28,1,1,0.0
2013-11-29,1,0,0.0
2013-11-30,0,0,0.0
2013-12-01,0,0,0.0
2013-12-02,2,0,0.0
2013-12-03,3,0,0.0
2013-12-04,2,0,0.0
2013-12-05,3,0,0.0
2013-12-06,0,0,0.0
2013-12-07,0,0,0.0
2013-12-08,1,0,0.0
2013-12-09,3,0,0.0
2013-12-10,2,0,0.0
2013-12-11,0,0,0.0
2013-12-12,0,0,0.0
2013-12-13,1,1,0.0
2013-12-14,0,0,0.0
2013-12-15,0,0,0.0
2013-12-16,0,3,0.0
2013-12-17,0,0,0.0
2013-12-18,2,0,0.0
2013-12-19,0,0,0.0
2013-12-20,0,0,0.0
2013-12-21,0,0,0.0
2013-12-22,0,0,0.0
2013-12-23,0,0,0.0
2013-12-24,0,1,0.0
2013-12-25,1,0,0.0
2013-12-26,0,2,0.0
2013-12-27,0,3,0.0
2013-12-28,0,0,0.0
2013-12-29,0,4,0.0
2013-12-30,0,0,0.0
2013-12-31,0,0,0.0
2014-01-01,0,0,0.0
2014-01-02,0,1,0.0
2014-01-03,4,0,0.0
2014-01-04,0,5,1.0
2014-01-05,0,0,-0.30000000000000004
2014-01-06,5,0,-0.10499999999999993
2014-01-07,11,0,-0.05949999999999997
2014-01-08,8,0,-0.0401625
2014-01-09,2,0,-0.029720249999999997
2014-01-10,0,0,-0.023280862499999996
2014-01-11,0,0,-0.018957273750000003
2014-01-12,0,0,-0.015876716765625045
2014-01-13,4,0,-0.013583413232812524
2014-01-14,0,0,0.0
2014-01-15,1,0,0.0
2014-01-16,4,0,0.0
2014-01-17,7,0,0.0
2014-01-18,6,0,0.0
2014-01-19,4,0,0.0
2014-01-20,9,0,0.0
2014-01-21,7,0,0.0
2014-01-22,0,0,0.0
2014-01-23,0,0,0.0
2014-01-24,2,0,0.0
2014-01-25,0,0,0.0
2014-01-26,1,0,0.0
2014-01-27,5,0,0.0
2014-01-28,0,0,0.0
2014-01-29,1,0,0.0
2014-01-30,9,0,0.0
2014-01-31,0,0,0.0
2014-02-01,1,0,0.0
2014-02-02,2,0,0.0
2014-02-03,9,0,0.0
2014-02-04,3,3,0.0
2014-02-05,0,0,0.0
2014-02-06,0,3,0.0
2014-02-07,1,0,0.0
2014-02-08,0,0,0.0
2014-02-09,0,0,0.0
2014-02-10,1,0,10.0
2014-02-11,0,0,5.0
2014-02-12,4,0,-1.4499999999999997
2014-02-13,0,1,8.965
2014-02-14,0,0,4.612375
2014-02-15,0,0,-0.5925024999999993
2014-02-16,4,0,-0.3503956249999991
2014-02-17,2,0,2.2674523625000003
2014-02-18,1,0,3.9016276673437496
2014-02-19,0,0,2.2115158485468744
2014-02-20,2,0,-2.6303470131437496
2014-02-21,5,0,11.8979771253625
2014-02-22,0,0,-1.529718428951564
2014-02-23,0,0,5.462449530092188
2014-02-24,3,3,-1.5312002094781247
2014-02-25,9,0,-0.06751516477656239
2014-02-26,15,2,9.356687911476563
2014-02-27,11,0,-2.109077041973438
2014-02-28,3,0,0.8176277713375004
2014-03-01,2,0,-2.9598625554515623
2014-03-02,12,0,-1.6637434535718751
2014-03-03,10,2,-1.0390690125718753
2014-03-04,0,0,-0.7559337906421877
2014-03-05,9,0,2.4954087375046874
2014-03-06,14,0,-0.28126611213593833
2014-03-07,17,0,1.0985397959093748
2014-03-08,0,0,2.0122428932390624
2014-03-09,5,0,-1.34432115293125
2014-03-10,17,1,-0.5633232499999997
2014-03-11,7,0,6.6416121625
2014-03-12,51,0,6.639919316249999
2014-03-13,30,0,-1.6373098990468749
2014-03-14,5,0,2.8741159085359382
2014-03-15,0,0,-1.6288461680140625
2014-03-16,1,0,-1.5883012267624999
2014-03-17,0,0,0.045976472801562585
2014-03-18,0,0,0.03801832125000004
2014-03-19,3,0,2.0779220438906245
2014-03-20,0,0,-1.486513453520313
2014-03-21,0,0,-0.6867338838765626
2014-03-22,0,0,-0.3738904340437502
2014-03-23,2,0,-0.25728239542968767
2014-03-24,2,0,0.8550177005171875
2014-03-25,14,0,-0.40467657801562507
2014-03-26,12,0,-0.1913319512484375
2014-03-27,11,3,2.8792864364703123
2014-03-28,3,0,0.01908726030156227
2014-03-29,1,0,-0.6447202499999998
2014-03-30,0,0,-0.3067808624999998
2014-03-31,4,5,6.80105522625
2014-04-01,2,0,0.7548000332343743
2014-04-02,6,1,-0.748146250732812
2014-04-03,9,0,5.88834731625
2014-04-04,5,0,-2.7312249240468756
2014-04-05,0,1,17.820343793535937
2014-04-06,0,0,-2.4223727007328133
2014-04-07,9,1,-3.7084012537499986
2014-04-08,12,0,-1.9498314511093744
2014-04-09,6,1,-1.3257248541765625
2014-04-10,35,1,5.085337377285938
2014-04-11,6,0,-2.485937818092188
2014-04-12,0,0,-1.1783955438796871
2014-04-13,7,0,-0.7344867135468757
2014-04-14,9,0,-0.5625667184859382
2014-04-15,4,0,1.7673448470687498
2014-04-16,6,2,-0.7396851750000001
2014-04-17,14,1,1.6762563575000002
2014-04-18,12,2,1.1857396994062497
2014-04-19,15,0,1.028174520603125
2014-04-20,16,0,-0.9884404999999998
2014-04-21,21,1,-0.45588672499999977
2014-04-22,26,0,2.7033199525000002
2014-04-23,14,2,-0.11808065853125016
2014-04-24,26,1,6.213916401034375
2014-04-25,43,0,-2.4997297060312507
2014-04-26,21,1,0.9881776925031254
2014-04-27,31,0,-0.20474350999687507
2014-04-28,20,4,1.0821328360343752
2014-04-29,49,1,0.88780556625
2014-04-30,28,1,0.820621538453125
2014-05-01,15,0,3.7820691272859372
2014-05-02,22,0,1.8896725944078119
2014-05-03,2,0,-2.1400448026296877
2014-05-04,8,0,-0.9545379322812497
2014-05-05,15,0,4.37422718426875
2014-05-06,8,0,8.060935630735937
2014-05-07,13,0,-0.8571201199968752
2014-05-08,37,1,3.5056699212531255
2014-05-09,20,1,-3.09319200529375
2014-05-10,11,0,0.5098498167734378
2014-05-11,25,0,2.4545720345687503
2014-05-12,13,1,1.9322692562500001
2014-05-13,21,0,0.7438795911718747
2014-05-14,14,1,-0.06156623007031303
2014-05-15,25,0,-1.6702984251250002
2014-05-16,12,0,-0.8506032652921875
2014-05-17,14,0,-0.5709069768968751
2014-05-18,26,0,-0.37019172853125004
2014-05-19,12,0,-0.2957858760281252
2014-05-20,30,0,6.77872593375625
2014-05-21,14,0,3.7601216492718743
2014-05-22,8,0,0.39249632677031254
2014-05-23,4,0,-1.9736668264656245
2014-05-24,6,0,2.0468625000000005
2014-05-25,8,2,0.47248325
2014-05-26,4,0,-0.37677503749999985
2014-05-27,12,2,-1.05004684125
2014-05-28,8,0,2.3607892526406244
2014-05-29,20,1,0.6237982355265621
2014-05-30,23,2,-1.21357621719375
2014-05-31,8,0,1.4375959640515625
2014-06-01,19,0,-0.9483130602968752
2014-06-02,3,2,1.5290533030203126
2014-06-03,0,0,-0.8913266307312501
2014-06-04,12,0,3.5926580405171875
2014-06-05,30,0,-1.4639851977968752
2014-06-06,8,0,-0.6193903982296873
2014-06-07,6,0,-0.3625218739656249
2014-06-08,25,0,-0.23896515853125005
2014-06-09,16,0,-0.18396237396562504
2014-06-10,24,1,2.87512311646875
2014-06-11,9,0,11.997004078534374
2014-06-12,11,0,-4.2785068670625
2014-06-13,17,0,1.4021663470687509
2014-06-14,2,0,-1.7939874999999996
2014-06-15,6,0,0.07372675000000029
2014-06-16,0,0,0.06529416250000009
2014-06-17,2,0,9.11498946625
2014-06-18,10,0,-3.5477354590468755
2014-06-19,0,0,-0.46665264515156246
2014-06-20,0,0,-1.1983389432765625
2014-06-21,2,0,0.39274373720312505
2014-06-22,2,0,0.2603091240515625
2014-06-23,7,0,0.287194884484375
2014-06-24,13,0,-0.7132531174984376
2014-06-25,11,1,0.5997060566109371
2014-06-26,12,0,2.4158258439218745
2014-06-27,23,0,-1.1140403292656251
2014-06-28,0,1,2.5399582005171877
2014-06-29,10,1,3.823222646984375
2014-06-30,0,10,3.9863748462515627
2014-07-01,5,0,-2.6454017424984375
2014-07-02,15,0,5.849629225517188
2014-07-03,7,1,-0.8197217880156256
2014-07-04,0,3,-1.8556324010296872
2014-07-05,14,1,-1.0188478734484372
2014-07-06,3,0,2.317760805953125
2014-07-07,1,3,1.577755783973437
2014-07-08,4,0,-1.6005839042578127
2014-07-09,35,2,-0.7542631206468748
2014-07-10,8,2,0.5519609351406248
2014-07-11,22,0,-0.6364855761609378
2014-07-12,15,2,-0.29117016396562495
2014-07-13,18,0,2.81378559125
2014-07-14,21,1,-1.0446644715468754
2014-07-15,10,1,3.5668993600046877
2014-07-16,13,0,-1.4425311021984377
2014-07-17,22,0,-0.5594447737499997
2014-07-18,6,0,-0.3430374667656249
2014-07-19,10,0,-0.2440760007328125
2014-07-20,6,0,-0.17575282125
2014-07-21,11,0,-0.14075360029687511
2014-07-22,10,0,-0.11657933469843759
2014-07-23,16,0,-0.06350686706250018
2014-07-24,7,0,-0.054333652931250094
2014-07-25,0,0,0.0
2014-07-26,0,1,0.0
2014-07-27,0,2,0.0
2014-07-28,2,0,0.0
2014-07-29,3,2,0.0
2014-07-30,10,3,0.0
2014-07-31,6,0,0.0
2014-08-01,5,0,0.0
2014-08-02,3,0,4.0
2014-08-03,28,4,-1.2000000000000002
2014-08-04,18,1,-0.4199999999999997
2014-08-05,20,0,-0.23799999999999988
2014-08-06,16,2,0.83935
2014-08-07,12,0,-0.41888100000000006
2014-08-08,4,6,-0.19812344999999992
2014-08-09,4,0,-0.13532909499999998
2014-08-10,6,6,-0.10366936706250018
2014-08-11,5,1,-0.08405390293125009
2014-08-12,12,3,-0.023280862499999996
2014-08-13,9,10,1.98104272625
2014-08-14,8,7,7.384123283234375
2014-08-15,3,2,-1.6235834132328129
2014-08-16,1,2,-1.2589999999999995
2014-08-17,5,1,-0.6613249999999997
2014-08-18,0,3,-0.4402404999999999
2014-08-19,7,10,-0.32448622499999996
2014-08-20,11,1,5.7461183025
2014-08-21,11,4,0.9933075139687495
2014-08-22,2,4,1.2968621656593748
2014-08-23,0,2,-1.696544022628125
2014-08-24,0,8,-0.7480584132328123
2014-08-25,13,2,3.522691
2014-08-26,0,3,-1.5493334250000002
2014-08-27,1,6,1.3072530200000003
2014-08-28,1,0,0.9400252906562498
2014-08-29,3,4,-1.1566524509437501
2014-08-30,10,5,-0.5362613899953125
2014-08-31,0,7,-0.33319868969843747
2014-09-01,1,6,-0.215594595
2014-09-02,7,7,-0.16950909206250014
2014-09-03,3,2,0.86119007456875
2014-09-04,2,1,-0.36966798103125015
2014-09-05,0,5,0.8360797400031249
2014-09-06,0,3,0.613333173534375
2014-09-07,0,5,-0.44516249999999996
2014-09-08,1,1,-0.1942202499999999
2014-09-09,1,1,-0.12294336249999996
2014-09-10,11,0,-0.08884002375
2014-09-11,2,0,-0.06887782926562504
2014-09-12,0,1,-0.055821549482812524
2014-09-13,0,1,-0.03483399051562505
2014-09-14,0,2,0.9705398700015624
2014-09-15,7,6,4.686416586767187
2014-09-16,6,3,2.3949999999999996
2014-09-17,2,2,28.2155
2014-09-18,13,0,-5.757662500000002
2014-09-19,0,6,2.1814672500000025
2014-09-20,2,2,-3.637532112499999
2014-09-21,4,9,1.2678824137500007
2014-09-22,5,2,1.0224559644843754
2014-09-23,3,2,-2.9467404670609376
2014-09-24,0,6,1.3005301542734375
2014-09-25,1,3,-0.09780053840000136
2014-09-26,3,2,-1.8215220427968757
2014-09-27,12,5,-0.7849323940406251
2014-09-28,10,5,-0.5194006543953127
2014-09-29,3,0,-0.3224051252953127
2014-09-30,6,2,-0.24712360749375029
2014-10-01,8,0,-0.1577671991812501
2014-10-02,3,1,-0.08554469779687514
2014-10-03,0,12,3.9274963267703122
2014-10-04,0,1,-1.2271668264656252
2014-10-05,0,9,-0.4199999999999997
2014-10-06,2,0,-0.23799999999999988
2014-10-07,2,4,1.83935
2014-10-08,16,2,3.281119
2014-10-09,12,3,0.4968765500000001
2014-10-10,4,2,6.785170905
2014-10-11,4,1,-2.9918318670625004
2014-10-12,6,0,-0.23342415293124952
2014-10-13,6,3,0.9782322750000003
2014-10-14,12,2,4.7832215025
2014-10-15,25,1,-1.4614062535312504
2014-10-16,9,1,1.5960023589718753
2014-10-17,17,1,-1.7097905264625002
2014-10-18,4,7,-0.8523769230906251
2014-10-19,2,2,-0.5711703046125001
2014-10-20,1,0,-0.34368418926562505
2014-10-21,0,0,-0.2715221017640626
2014-10-22,0,1,-0.2112269883093753
2014-10-23,1,0,1.8457509825874998
2014-10-24,1,0,3.338786436470312
2014-10-25,4,0,-1.4507502396984375
2014-10-26,2,2,2.4610000000000003
2014-10-27,3,0,0.7816749999999999
2014-10-28,21,1,3.8649095000000004
2014-10-29,4,0,-2.0539427249999997
2014-10-30,7,3,-0.8955254974999995
2014-10-31,0,2,-0.57456827853125
2014-11-01,0,2,3.579230718971875
2014-11-02,1,14,10.49363155081875
2014-11-03,3,1,-4.221949010296875
2014-11-04,2,0,0.33470995802031345
2014-11-05,0,0,-1.58120041029375
2014-11-06,0,0,1.1212519338359375
2014-11-07,0,0,-0.1687664499999999
2014-11-08,1,0,0.05447555500000023
2014-11-09,3,2,1.1255653479374998
2014-11-10,0,0,-1.1362409791187507
2014-11-11,4,3,2.42998149370625
2014-11-12,5,0,2.83280209146875
2014-11-13,1,0,3.2865925135343748
2014-11-14,1,0,-2.2319320697812497
2014-11-15,2,0,-0.9920500419812497
2014-11-16,2,3,-0.6146854274984375
2014-11-17,2,0,0.5651270657359374
2014-11-18,3,0,-0.625763347715625
2014-11-19,9,0,0.655136442203125
2014-11-20,5,0,-0.5585434755109377
2014-11-21,0,1,-0.2788797367593753
2014-11-22,1,0,20.842862683835936
2014-11-23,0,5,-6.363443362500001
2014-11-24,0,4,-1.2536775237499982
2014-11-25,22,0,-1.5886575792656246
2014-11-26,2,1,0.01904681301718769
2014-11-27,3,3,-0.9995019667656251
2014-11-28,2,0,1.3523559742671876
2014-11-29,2,3,-1.0873229987500002
2014-11-30,0,5,-0.6068544145781258
2014-12-01,4,1,1.547070798360937
2014-12-02,1,0,1.280517420734375
2014-12-03,7,0,3.0980188130171875
2014-12-04,0,0,0.4085615582343749
2014-12-05,0,0,-1.2708229607328123
2014-12-06,1,10,-0.6195189335312499
2014-12-07,0,2,6.587180948534375
2014-12-08,3,1,7.616317727499999
2014-12-09,18,1,-0.95723193103125
2014-12-10,1,2,-1.5478110799968743
2014-12-11,11,3,-1.6197257410281247
2014-12-12,5,1,-0.9792538364624999
2014-12-13,3,0,-0.667322863965625
2014-12-14,4,7,-0.49483279125
2014-12-15,19,1,1.5997274076406247
2014-12-16,18,0,3.0659962559640617
2014-12-17,8,2,8.387578443625
2014-12-18,7,0,5.404373043535937
2014-12-19,0,0,0.9180915867671882
2014-12-20,9,1,1.7399095000000004
2014-12-21,10,10,-0.12756772499999958
2014-12-22,14,6,-2.5122029974999998
2014-12-23,26,6,-0.4211859035312495
2014-12-24,0,2,-1.3176879435281252
2014-12-25,6,5,0.1257906531624995
2014-12-26,1,6,-0.9385760144687507
2014-12-27,0,0,1.488574240826562
2014-12-28,3,2,2.106607278757812
2014-12-29,27,8,-1.2889905789609377
2014-12-30,17,4,-0.5234277634484372
2014-12-31,5,0,-0.29798257926562494
2015-01-01,5,1,-0.21246868698281252
2015-01-02,19,7,23.848400808234373
2015-01-03,8,20,8.678659451767185
2015-01-04,1,9,-3.4086252547812492
2015-01-05,13,5,-0.38279697676249835
2015-01-06,4,9,2.423349760301563
2015-01-07,8,8,3.1861140000000003
2015-01-08,13,6,1.8370853
2015-01-09,9,0,6.00100063
2015-01-10,13,4,9.816162967624999
2015-01-11,7,2,6.884559069162499
2015-01-12,5,4,-2.3153724987875
2015-01-13,4,2,9.163003300006253
2015-01-14,7,4,8.120379955225
2015-01-15,11,1,8.18523148574375
2015-01-16,19,1,-1.5540258682234374
2015-01-17,8,2,19.766064921696874
2015-01-18,11,13,-7.261312028812501
2015-01-19,5,2,-2.2816474269609364
2015-01-20,7,5,1.1921723609125001
2015-01-21,6,0,3.3426892428671877
2015-01-22,10,6,-1.0959774542437506
2015-01-23,2,0,-2.872313007992188
2015-01-24,4,0,-2.4703401965843748
2015-01-25,3,4,-0.5194525735359385
2015-01-26,4,3,-0.3901018811156256
2015-01-27,9,1,2.01812543750625
2015-01-28,2,0,-1.4885958435250004
2015-01-29,0,2,-0.7222866710218752
2015-01-30,3,0,-0.43951419667500025
2015-01-31,1,2,0.7563010178031249
2015-02-01,6,0,3.5550177005171877
2015-02-02,28,0,3.590323421984375
2015-02-03,5,0,-1.0658319512484375
2015-02-04,5,0,-0.16437606352968714
2015-02-05,2,0,-0.9336204896984375
2015-02-06,8,0,-0.5074743624999998
2015-02-07,8,0,-0.3603444737499999
2015-02-08,4,0,-0.277992874265625
2015-02-09,3,0,-0.22487776154531272
2015-02-10,8,0,25.824044626990624
2015-02-11,13,0,3.097248943320311
2015-02-12,16,0,-1.0594601299984365
2015-02-13,21,0,-1.2155834132328112
2015-02-14,3,6,0.8762750000000006
2015-02-15,24,4,7.972986000000001
2015-02-16,3,0,-3.031537675
2015-02-17,17,5,0.9889326450000007
2015-02-18,6,0,2.947960290343749
2015-02-19,4,1,7.407889915274999
2015-02-20,5,2,1.0459558493609364
2015-02-21,5,0,1.020443701039063
2015-02-22,8,0,-2.5037048430109374
2015-02-23,7,0,-2.162124534853125
2015-02-24,2,0,1.6329170009078124
2015-02-25,4,2,1.2008591764718748
2015-02-26,0,1,-0.9015728897750004
2015-02-27,7,0,0.6904874311812497
2015-02-28,1,3,-0.3667325774046879
2015-03-01,1,1,4.041010413025
2015-03-02,1,4,0.9930403795703122
2015-03-03,4,7,1.2651569280171877
2015-03-04,1,3,-1.7398858340468748
2015-03-05,0,0,0.12206786125468772
2015-03-06,2,1,-0.8654111164640625
2015-03-07,0,2,-0.4953466830140624
2015-03-08,0,0,5.64366675051875
2015-03-09,5,7,0.9401560941890619
2015-03-10,10,6,1.2678607122890626
2015-03-11,3,2,0.3163387475046875
2015-03-12,1,4,1.6058174865515626
2015-03-13,2,2,-1.603185716765625
2015-03-14,0,2,2.2030831617671875
2015-03-15,1,11,0.56842802
2015-03-16,8,4,0.6830972906562498
2015-03-17,8,0,0.68977507405625
2015-03-18,26,7,-1.2456250249953125
2015-03-19,7,6,2.3721387555203126
2015-03-20,14,0,6.6965949357375
2015-03-21,5,0,3.001050714051562
2015-03-22,2,0,33.989953077203126
2015-03-23,8,0,-0.4834674457296888
2015-03-24,0,0,-0.34929555749687324
2015-03-25,0,1,-2.4689998474968737
2015-03-26,8,2,-2.688619547715624
2015-03-27,10,1,-3.4165727652968747
2015-03-28,12,5,-0.26884252882343773
2015-03-29,7,19,-2.302129085206251
2015-03-30,5,5,-1.4918791847250015
2015-03-31,7,1,7.883670969198436
2015-04-01,1,0,-0.19273051291875065
2015-04-02,4,8,4.885470779575
2015-04-03,5,0,1.9168511885374997
2015-04-04,10,0,-1.8400438739656249
2015-04-05,14,0,-0.6612231835312496
2015-04-06,1,3,-0.30949283896562485
2015-04-07,4,2,16.88618769875
2015-04-08,6,0,3.884007940359375
2015-04-09,7,0,0.5616311518578136
2015-04-10,3,2,-4.260837238307812
2015-04-11,6,1,-2.1943508627078123
2015-04-12,3,13,6.580378580820312
2015-04-13,2,3,-0.4056504287484377
2015-04-14,2,0,-0.5218211824984369
2015-04-15,0,0,-1.0196222275140627
2015-04-16,15,1,-1.5268122483468758
2015-04-17,4,0,0.18665606707812454
2015-04-18,1,0,13.203266870603125
2015-04-19,0,5,-3.626103777500001
2015-04-20,12,1,4.910332469625001
2015-04-21,4,0,-1.2956553661593753
2015-04-22,5,3,0.9220438030203129
2015-04-23,9,4,-0.04907040573124988
2015-04-24,5,1,4.296669488017188
2015-04-25,5,5,1.218573838234375
2015-04-26,6,1,11.453291240798437
2015-04-27,9,9,-1.531792893275001
2015-04-28,10,4,0.5591069344078132
2015-04-29,17,3,4.977757627589063
2015-04-30,5,1,-0.9915526992624999
2015-05-01,13,0,8.165895734270313
2015-05-02,19,5,5.105280702940624
2015-05-03,2,7,2.722786371040625
2015-05-04,4,5,18.09169026735
2015-05-05,10,5,16.618301102678124
2015-05-06,7,3,-1.7588890474937493
2015-05-07,4,0,2.788688804193752
2015-05-08,1,3,-7.656135592409374
2015-05-09,1,4,3.930995488379688
2015-05-10,1,0,8.775845759282813
2015-05-11,8,1,-5.083157587703126
2015-05-12,17,0,2.9275477160281245
2015-05-13,8,2,-4.635175365260939
2015-05-14,0,5,1.6254970770406247
2015-05-15,1,0,-1.6096334167500004
2015-05-16,5,0,9.312414189439062
2015-05-17,1,0,4.709980958374999
2015-05-18,3,0,0.39302807441874954
2015-05-19,5,0,-3.613165635040625
2015-05-20,0,1,4.236564956175
2015-05-21,0,1,-0.9800791001296876
2015-05-22,0,0,-0.03684837831249954
2015-05-23,1,0,-0.8038693934468748
2015-05-24,0,2,4.654777926095312
2015-05-25,10,0,2.3302591347984367
2015-05-26,2,0,3.3294150220765624
2015-05-27,5,0,0.9901745663359378
2015-05-28,2,0,-1.57793182309375
2015-05-29,7,0,1.3694166770718752
2015-05-30,1,0,-1.850138958746875
2015-05-31,4,0,1.0133370017687502
2015-06-01,12,2,1.7191412424234374
2015-06-02,4,4,0.37204109427499965
2015-06-03,10,1,-0.3854480742578126
2015-06-04,10,4,0.9973677922906248
2015-06-05,2,3,-1.131010190946875
2015-06-06,0,4,6.453238961470312
2015-06-07,0,6,10.532889625301562
2015-06-08,13,4,2.1197677702187505
2015-06-09,4,2,-0.07693288676249921
2015-06-10,3,1,-2.127660171979687
2015-06-11,5,0,7.05238765926875
2015-06-12,0,0,1.0811963657359374
2015-06-13,0,0,0.6642892947843757
2015-06-14,2,1,3.059908886390625
2015-06-15,0,0,-1.4359883268328133
2015-06-16,3,0,1.6768739031140623
2015-06-17,0,1,-1.4633270459421874
2015-06-18,1,0,0.4439138540531251
2015-06-19,0,0,-0.5460301828734377
2015-06-20,3,1,3.7932609270765623
2015-06-21,0,3,0.8252271992734368
2015-06-22,6,7,7.124822798975
2015-06-23,1,3,22.375533129571874
2015-06-24,8,1,0.6897745577218757
2015-06-25,1,6,-3.6659945296968734
2015-06-26,1,1,-1.128321683014061
2015-06-27,2,4,-2.32937974948125
2015-06-28,3,7,-0.32721808081093773
2015-06-29,4,0,-1.192655105210938
2015-06-30,3,0,1.311513316910937
2015-07-01,1,0,-1.0477839300015637
2015-07-02,3,0,1.5768044295406243
2015-07-03,0,0,-1.5467199663750004
2015-07-04,1,2,-0.6786071387453125
2015-07-05,0,8,-0.4256456164640625
