,grafana/grafana,elastic/kibana,getsentry/sentry
2013-11-01,8,2,-0.5202694144000002
2013-11-02,0,0,-0.39605012479999957
2013-11-03,0,0,-0.30283847679999976
2013-11-04,2,0,16.8214075392
2013-11-05,3,2,1.4699463680000004
2013-11-06,3,9,13.582449151999999
2013-11-07,4,5,0.5341225983999998
2013-11-08,1,0,-3.0912000000000015
2013-11-09,0,0,-0.7701120000000012
2013-11-10,0,0,-0.45256960000000057
2013-11-11,0,0,-1.2464742400000006
2013-11-12,1,2,-0.9117655039999994
2013-11-13,1,4,0.26151096320000067
2013-11-14,2,2,3.363680256000001
2013-11-15,7,1,-1.197412966399999
2013-11-16,0,0,9.532297728
2013-11-17,0,0,7.743085568000001
2013-11-18,0,6,-0.9867930624000003
2013-11-19,4,2,-1.815042150400001
2013-11-20,0,1,-1.0746419200000008
2013-11-21,0,12,-0.7694545920000003
2013-11-22,0,0,-0.5968681984
2013-11-23,1,1,1.5254953984
2013-11-24,0,0,-0.7540019199999994
2013-11-25,1,0,-0.4624240639999992
2013-11-26,2,0,7.750531072
2013-11-27,0,4,-1.6921387007999995
2013-11-28,0,3,1.3089279999999994
2013-11-29,2,0,1.1751424
2013-11-30,0,0,11.13734656
2013-12-01,0,0,-1.8890634239999997
2013-12-02,6,7,7.488430899199999
2013-12-03,12,0,10.29031424
2013-12-04,7,0,-3.978231296
2013-12-05,2,4,0.013502156799998888
2013-12-06,6,0,-1.6597104640000007
2013-12-07,2,0,-1.1038875648000004
2013-12-08,4,0,-0.8263451647999995
2013-12-09,5,0,-0.6491347967999997
2013-12-10,5,0,0.5869218816000005
2013-12-11,4,0,0.4598779904000011
2013-12-12,5,2,1.5240450048000005
2013-12-13,4,1,3.443224576
2013-12-14,0,0,-1.0665387007999998
2013-12-15,3,0,-0.4751360000000004
2013-12-16,3,0,16.6948352
2013-12-17,4,5,-3.6228275199999995
2013-12-18,0,7,-1.5343160320000013
2013-12-19,2,2,-0.9584257024000006
2013-12-20,6,0,-0.6801516544
2013-12-21,1,0,1.4833984512000002
2013-12-22,4,0,-0.7971670016
2013-12-23,7,13,-0.4477542400000003
2013-12-24,11,0,0.659408896000001
2013-12-25,4,2,4.520821043200001
2013-12-26,10,0,-1.1310719999999999
2013-12-27,7,0,0.5111423999999996
2013-12-28,5,0,10.49254656
2013-12-29,12,2,8.497688576000002
2013-12-30,6,8,-2.3010475008
2013-12-31,2,0,4.239329279999999
2014-01-01,5,0,-2.3021573120000003
2014-01-02,2,1,-1.2833327104000003
2014-01-03,10,0,0.0935137279999998
2014-01-04,2,0,4.147565568
2014-01-05,1,5,0.3894270976000007
2014-01-06,7,17,3.7170727936000008
2014-01-07,3,5,-0.6867108863999998
2014-01-08,2,4,4.0116683775999995
2014-01-09,0,6,0.38987509760000005
2014-01-10,1,8,-0.18614272000000032
2014-01-11,1,0,-0.9011589120000004
2014-01-12,5,2,-0.5899413504
2014-01-13,1,2,10.560935424
2014-01-14,3,0,0.4993800192000011
2014-01-15,1,0,-1.7077616640000004
2014-01-16,0,0,2.0933098495999998
2014-01-17,0,0,0.7783511040000002
2014-01-18,0,0,-1.0610224128000003
2014-01-19,5,0,36.3822058496
2014-01-20,16,2,-4.844280319999999
2014-01-21,6,6,-2.912852992000002
2014-01-22,4,28,-2.508684390400001
2014-01-23,11,11,-1.5962458112000006
2014-01-24,6,7,-1.1706485760000003
2014-01-25,1,1,0.06774292479999988
2014-01-26,0,10,-0.9380497408000004
2014-01-27,4,14,-0.683554303999998
2014-01-28,1,14,9.430544179200002
2014-01-29,2,6,2.9146042368000007
2014-01-30,0,3,0.16199464959999954
2014-01-31,1,3,-1.3004288000000006
2014-02-01,16,0,-0.7529267200000005
2014-02-02,1,3,-0.5337477120000003
2014-02-03,0,4,0.5883626495999998
2014-02-04,0,5,7.4775168
2014-02-05,18,10,0.050631680000000845
2014-02-06,5,11,1.6815144960000001
2014-02-07,7,0,1.731277824
2014-02-08,8,0,-0.25527470080000025
2014-02-09,7,3,-0.8759168000000004
2014-02-10,4,3,-0.5562291200000004
2014-02-11,6,4,0.5839329279999999
2014-02-12,9,5,-0.5329188863999996
2014-02-13,6,6,2.6538672128000003
2014-02-14,3,11,5.2126892032
2014-02-15,7,0,-1.5710979071999995
2014-02-16,0,1,0.29866823679999965
2014-02-17,1,4,-0.6216981504000001
2014-02-18,4,21,1.6248652799999999
2014-02-19,3,7,-0.6768901119999999
2014-02-20,3,0,2.6205776895999997
2014-02-21,5,0,-0.8662594559999999
2014-02-22,0,4,-0.45136312319999977
2014-02-23,2,0,3.7131851776
2014-02-24,3,40,-0.9560453119999999
2014-02-25,5,26,2.5570692096
2014-02-26,9,22,-0.882061824
2014-02-27,5,24,-0.4501188608000002
2014-02-28,4,30,2.710692864
2014-03-01,2,0,-0.8199232511999999
2014-03-02,4,0,-0.3843148800000003
2014-03-03,2,22,-0.26283724799999986
2014-03-04,5,16,1.7985424384000002
2014-03-05,5,10,-0.5197711359999998
2014-03-06,2,51,0.7413055488
2014-03-07,6,28,8.65321984
2014-03-08,2,2,2.0096368640000004
2014-03-09,2,0,-1.6564800512000004
2014-03-10,4,2,6.1735424
2014-03-11,3,21,-0.95378944
2014-03-12,2,36,-0.17342822400000046
2014-03-13,0,13,0.056131379199999554
2014-03-14,0,2,0.18835660799999976
2014-03-15,0,0,-0.7500176383999997
2014-03-16,1,0,-0.4999126015999997
2014-03-17,3,2,1.7040707583999999
2014-03-18,6,7,28.402794496000002
2014-03-19,5,12,-6.124564684799998
2014-03-20,0,0,-2.480212582400002
2014-03-21,0,4,-0.502983782400001
2014-03-22,0,0,-1.2523290624000003
2014-03-23,6,0,-0.8738709504000005
2014-03-24,5,25,5.32571136
2014-03-25,0,8,0.24674969600000018
2014-03-26,13,8,-1.3477183487999986
2014-03-27,6,10,-0.8300399615999994
2014-03-28,3,3,-0.31452672000000015
2014-03-29,2,1,-0.23480371200000005
2014-03-30,3,0,-0.18611415040000007
2014-03-31,4,2,-0.1424179200000001
2014-04-01,4,2,1.8798202880000003
2014-04-02,4,4,-0.5035915263999996
2014-04-03,4,20,-0.18493870080000008
2014-04-04,2,6,1.904
2014-04-05,8,0,2.5328
2014-04-06,6,0,-0.811072
2014-04-07,3,18,-0.3768576000000003
2014-04-08,3,8,5.75494656
2014-04-09,2,12,1.6193525760000003
2014-04-10,5,24,-0.2224043008000003
2014-04-11,3,56,1.1768601599999995
2014-04-12,0,2,2.094844416
2014-04-13,2,14,-1.1301178367999998
2014-04-14,2,4,3.3938111488
2014-04-15,2,16,1.80041728
2014-04-16,3,18,-1.2294072319999998
2014-04-17,4,44,-0.6843715584000001
2014-04-18,1,14,0.5746643967999999
2014-04-19,0,0,-0.4949689343999999
2014-04-20,2,0,7.6935749632
2014-04-21,7,22,-1.8144013311999996
2014-04-22,3,0,11.218068992
2014-04-23,2,2,-1.9025765375999995
2014-04-24,1,13,-0.4866368512000008
2014-04-25,3,18,0.9227852799999994
2014-04-26,0,10,-1.1090181120000002
2014-04-27,3,0,4.3040848895999995
2014-04-28,3,27,8.484616704
2014-04-29,0,62,17.1839597568
2014-04-30,7,22,-1.3010800639999989
2014-05-01,2,9,19.730195763199998
2014-05-02,0,34,1.5956094976
2014-05-03,2,0,1.2972512255999984
2014-05-04,0,0,23.097019699199997
2014-05-05,1,1,-7.78872576
2014-05-06,4,12,7.069398527999998
2014-05-07,0,12,14.148094976000001
2014-05-08,0,0,3.399901184000001
2014-05-09,5,2,-4.3762533376
2014-05-10,0,0,3.663365324799999
2014-05-11,0,0,-2.5223985152
2014-05-12,0,16,-2.317185126399999
2014-05-13,2,12,1.3840264192000002
2014-05-14,0,22,0.4071034880000004
2014-05-15,3,6,-1.4525773823999988
2014-05-16,0,12,0.1297409024000009
2014-05-17,0,0,2.3252029440000004
2014-05-18,0,0,17.0460819456
2014-05-19,5,5,-4.102031564799999
2014-05-20,16,7,27.2782928896
2014-05-21,0,16,13.132647424
2014-05-22,3,28,-3.0880202752000017
2014-05-23,6,9,11.645200179199998
2014-05-24,0,0,-2.8872862720000008
2014-05-25,4,9,-1.8448574464000016
2014-05-26,1,4,-2.9419420672000003
2014-05-27,6,56,-2.0676431872000003
2014-05-28,0,60,-1.442869247999999
2014-05-29,0,33,15.812258918400001
2014-05-30,5,41,-3.0901237759999987
2014-05-31,7,26,4.0682814464
2014-06-01,1,0,0.6274738176000003
2014-06-02,5,53,5.2346165248
2014-06-03,6,33,11.5793492992
2014-06-04,1,35,13.9215744
2014-06-05,0,38,35.38180096
2014-06-06,14,20,-10.007898624
2014-06-07,7,0,2.617634611199997
2014-06-08,6,10,-2.9028813824000013
2014-06-09,2,9,-3.447717478400001
2014-06-10,1,10,13.6326094848
2014-06-11,4,14,10.978688819200002
2014-06-12,4,28,9.1005379584
2014-06-13,2,8,-5.0937736191999985
2014-06-14,7,2,13.592497561599998
2014-06-15,0,0,-5.3076004864
2014-06-16,3,24,-2.7759670272000014
2014-06-17,2,22,15.144732979199999
2014-06-18,1,60,2.1958010880000014
2014-06-19,1,82,-2.8981545983999997
2014-06-20,8,58,2.6444583936
2014-06-21,6,0,-2.4763822079999995
2014-06-22,9,4,-1.3743724543999996
2014-06-23,0,8,-1.0116205567999998
2014-06-24,2,7,0.37570815999999974
2014-06-25,2,5,-0.7111869439999992
2014-06-26,1,4,3.488236339200001
2014-06-27,4,0,-1.0343067647999997
2014-06-28,0,0,-0.4380079104
2014-06-29,0,0,1.720117248
2014-06-30,10,8,-0.5548287999999999
2014-07-01,2,2,-0.2790707200000002
2014-07-02,4,4,-0.19210291200000007
2014-07-03,5,2,-0.14737623040000003
2014-07-04,1,0,-0.10862284799999979
2014-07-05,0,0,-0.09073500159999988
2014-07-06,0,0,-0.03385344000000002
2014-07-07,1,4,-0.02877542399999988
2014-07-08,1,0,0.9750612992000001
2014-07-09,0,0,10.8
2014-07-10,0,2,-1.2799999999999994
2014-07-11,0,16,-1.1280000000000008
2014-07-12,0,0,-0.6416000000000004
2014-07-13,5,0,-0.4431360000000002
2014-07-14,5,0,1.6650751999999998
2014-07-15,3,8,4.33282048
2014-07-16,5,9,-1.381010432
2014-07-17,2,4,0.31633909760000023
2014-07-18,1,24,6.3412494336
2014-07-19,3,0,-1.7115413503999999
2014-07-20,4,0,4.223462399999999
2014-07-21,2,10,-1.50559744
2014-07-22,1,48,5.225854976
2014-07-23,5,36,7.2639419392
2014-07-24,0,8,16.329724928
2014-07-25,4,8,2.931445248
2014-07-26,0,0,9.0310726656
2014-07-27,0,0,-4.779535052800001
2014-07-28,6,0,0.5132646399999987
2014-07-29,5,10,1.6742497279999995
2014-07-30,6,8,-0.3079019519999999
2014-07-31,17,6,8.1146884096
2014-08-01,4,14,-3.239378841599999
2014-08-02,0,2,5.3209252864
2014-08-03,4,0,-2.397425459199999
2014-08-04,3,28,-1.2416689152000002
2014-08-05,5,26,-0.7430876160000002
2014-08-06,10,36,16.4316996608
2014-08-07,16,46,9.173327974400001
2014-08-08,15,6,-3.2718174207999997
2014-08-09,7,0,-2.2991805440000013
2014-08-10,11,20,8.624086016
2014-08-11,25,22,8.993802547200001
2014-08-12,13,38,12.0871424
2014-08-13,14,122,-5.218864640000001
2014-08-14,9,81,-0.6770672640000006
2014-08-15,12,64,-0.24250593279999944
2014-08-16,9,18,-1.7848092672
2014-08-17,3,9,1.9085418495999993
2014-08-18,6,25,1.5629414400000003
2014-08-19,5,27,7.473554432
2014-08-20,11,27,1.3442348032000013
2014-08-21,14,29,11.960979353599999
2014-08-22,10,31,1.207963136
2014-08-23,2,0,0.19399147519999893
2014-08-24,3,0,3.8267707391999988
2014-08-25,8,13,2.4696535039999996
2014-08-26,13,17,12.535869132799998
2014-08-27,6,28,1.5629124608000007
2014-08-28,3,27,-3.4271010816000005
2014-08-29,7,9,-1.9184413696
2014-08-30,0,1,-0.3395424255999999
2014-08-31,0,4,-1.093854208
2014-09-01,3,3,6.2519840768
2014-09-02,5,44,5.0287717376000005
2014-09-03,11,23,1.626677248000001
2014-09-04,10,47,0.005097472000000325
2014-09-05,10,8,-0.3864449024000003
2014-09-06,5,0,-0.9828787200000004
2014-09-07,1,0,-0.6465413120000003
2014-09-08,2,34,2.5086980096
2014-09-09,14,7,9.014411776000001
2014-09-10,5,6,-2.5620999167999994
2014-09-11,10,26,3.8568814592
2014-09-12,2,15,6.3236204544
2014-09-13,7,2,-2.4519344128
2014-09-14,0,0,-1.209115750400001
2014-09-15,2,13,-0.8070681600000005
2014-09-16,9,17,22.391089664
2014-09-17,15,20,1.9122828288000022
2014-09-18,11,43,-0.6127575040000011
2014-09-19,8,32,8.528647679999999
2014-09-20,13,9,0.2737515520000007
2014-09-21,6,0,-2.7462828032000006
2014-09-22,9,22,4.402585599999999
2014-09-23,7,5,-1.3705241600000004
2014-09-24,19,72,0.3940131840000005
2014-09-25,2,31,-1.5331500031999992
2014-09-26,0,53,2.1920422912
2014-09-27,1,3,7.8538042368
2014-09-28,0,0,10.5499774976
2014-09-29,8,16,-3.6869385216
2014-09-30,19,18,22.283089408
2014-10-01,18,33,24.0739347456
2014-10-02,15,32,-8.6891551744
2014-10-03,3,56,-4.143546060800003
2014-10-04,1,6,-2.7074780160000014
2014-10-05,6,0,0.9921911807999999
2014-10-06,7,4,-2.155635609599999
2014-10-07,10,5,-1.4212068352000002
2014-10-08,4,29,-0.997106687999999
2014-10-09,4,27,1.1683042304000026
2014-10-10,5,31,6.149311488000001
2014-10-11,2,0,-1.6212863999999998
2014-10-12,1,0,20.29321984
2014-10-13,4,6,2.3536368640000003
2014-10-14,1,14,20.596319948799998
2014-10-15,10,34,1.4123903999999996
2014-10-16,3,2,5.261544959999998
2014-10-17,2,27,1.289281535999999
2014-10-18,1,1,-3.923809484800001
2014-10-19,3,0,2.5725878271999987
2014-10-20,4,40,26.260791808
2014-10-21,0,19,-7.5892020223999985
2014-10-22,1,15,-1.4855083008000007
2014-10-23,4,13,5.3337938944
2014-10-24,6,17,-2.2072722431999994
2014-10-25,1,0,-1.9897077760000004
2014-10-26,1,0,-1.2830849024000004
2014-10-27,1,30,5.06931456
2014-10-28,7,63,5.041664000000003
2014-10-29,2,17,6.5355689984000005
2014-10-30,1,14,10.167382016
2014-10-31,0,24,-3.0145671168000003
2014-11-01,0,1,-1.174558515200001
2014-11-02,2,0,15.4798058496
2014-11-03,2,34,-4.43918592
2014-11-04,0,37,-1.1622405120000012
2014-11-05,0,38,0.3314190335999998
2014-11-06,9,26,3.4660129792000003
2014-11-07,8,36,7.0212680704000014
2014-11-08,6,0,-2.8703055872
2014-11-09,1,2,-1.367347302400001
2014-11-10,3,25,-0.9285612543999993
2014-11-11,13,24,0.3001567232000004
2014-11-12,9,26,-0.5802091520000001
2014-11-13,4,26,-0.38973757440000006
2014-11-14,14,19,-0.29721774079999974
2014-11-15,1,13,-0.22543615999999927
2014-11-16,0,3,-0.13776015359999969
2014-11-17,7,31,6.9795712
2014-11-18,3,46,11.58307328
2014-11-19,6,24,3.825612288
2014-11-20,9,23,8.2115306496
2014-11-21,8,23,1.3807999999999998
2014-11-22,1,6,6.168447999999999
2014-11-23,1,0,13.5618304
2014-11-24,6,15,-5.292413440000001
2014-11-25,1,75,-0.7046589440000015
2014-11-26,5,6,12.7363904512
2014-11-27,9,2,-3.5121774591999984
2014-11-28,4,0,2.555844915199999
2014-11-29,0,2,4.4240685056
2014-11-30,0,0,1.1173376
2014-12-01,2,23,3.5856871424000007
2014-12-02,6,29,1.3981996032000001
2014-12-03,0,35,7.862014975999999
2014-12-04,1,52,10.7190228992
2014-12-05,0,46,10.475192832000001
2014-12-06,0,11,-0.17222615040000022
2014-12-07,0,0,-2.663484416000001
2014-12-08,1,39,-2.3738718208000007
2014-12-09,2,33,7.4102974463999995
2014-12-10,2,40,23.0133226496
2014-12-11,6,30,3.181559398400001
2014-12-12,0,48,26.780297728
2014-12-13,0,11,0.7541510144000014
2014-12-14,0,1,3.580670463999999
2014-12-15,18,17,44.403470336
2014-12-16,8,22,98.6934813696
2014-12-17,6,29,-15.807024127999998
2014-12-18,5,53,33.13934653439999
2014-12-19,11,49,10.634616729599998
2014-12-20,0,6,-0.5426554880000012
2014-12-21,0,0,-7.982435532800004
2014-12-22,1,20,5.898699775999997
2014-12-23,2,10,1.5672898560000021
2014-12-24,1,13,-0.39962982399999447
2014-12-25,0,0,-5.802456780799997
2014-12-26,3,8,-3.7014418431999987
2014-12-27,0,0,10.367758950400003
2014-12-28,4,0,-2.1930455039999988
2014-12-29,6,33,3.5720462335999996
2014-12-30,17,50,18.362677248
2014-12-31,11,4,26.286052352000002
2015-01-01,4,0,-9.036359270399998
2015-01-02,0,8,49.7996110848
2015-01-03,0,1,-1.468190310399999
2015-01-04,18,16,-2.674922496000004
2015-01-05,14,66,1.7094059007999984
2015-01-06,12,36,-3.5908476928000015
2015-01-07,5,31,-2.0287570944000004
2015-01-08,16,23,3.7225496576000014
2015-01-09,7,42,10.3637763072
2015-01-10,1,0,-2.8301178879999966
2015-01-11,4,2,-3.085260185599999
2015-01-12,17,15,19.4694981632
2015-01-13,2,20,12.790219161600001
2015-01-14,12,13,17.9899107328
2015-01-15,9,15,23.2427236352
2015-01-16,24,36,15.906915635199999
2015-01-17,6,4,-10.295622860800002
2015-01-18,6,1,-5.466399129600003
2015-01-19,8,31,7.349417779199998
2015-01-20,11,24,19.037669888000003
2015-01-21,13,35,8.095694745600001
2015-01-22,2,26,7.7263694848
2015-01-23,3,19,20.0130217984
2015-01-24,0,4,2.7840736256000014
2015-01-25,2,1,-4.979383910400002
2015-01-26,10,12,3.7549388799999974
2015-01-27,11,12,9.482393087999998
2015-01-28,14,25,-4.688399462399999
2015-01-29,6,22,6.5874217984
2015-01-30,8,26,7.8106356736
2015-01-31,1,25,6.257825280000001
2015-02-01,8,0,4.262287155200001
2015-02-02,13,40,2.782639411199999
2015-02-03,18,40,12.295996723199998
2015-02-04,19,25,15.609570508800001
2015-02-05,15,56,36.9973325824
2015-02-06,15,42,30.702792089600003
2015-02-07,11,8,-13.511751168
2015-02-08,6,0,-5.469415116800004
2015-02-09,4,22,17.729343897599996
2015-02-10,6,37,-0.2891544575999987
2015-02-11,8,49,17.760534835199998
2015-02-12,8,12,26.238398361599998
2015-02-13,10,14,23.228934553600002
2015-02-14,3,0,-5.0332353535999985
2015-02-15,17,0,-7.144973619200002
2015-02-16,4,2,6.097146265599997
2015-02-17,3,11,4.284678963200001
2015-02-18,11,43,33.386293964800004
2015-02-19,3,15,8.881608908800002
2015-02-20,8,18,16.446164070400002
2015-02-21,2,1,-0.38473574399999855
2015-02-22,6,0,-0.3989324800000009
2015-02-23,18,10,16.3794715648
2015-02-24,6,14,31.0389554176
2015-02-25,8,11,1.7543059455999988
2015-02-26,9,13,16.977942528
2015-02-27,2,19,4.4716063744
2015-02-28,17,3,-4.559928320000001
2015-03-01,3,1,-3.750304870400001
2015-03-02,6,25,13.934377471999998
2015-03-03,26,15,27.5301036032
2015-03-04,8,19,21.542990643200003
2015-03-05,16,6,-4.587603353599999
2015-03-06,4,25,18.8678605824
2015-03-07,22,4,4.453368729600001
2015-03-08,0,1,-5.805586944000002
2015-03-09,3,4,3.1017350143999973
2015-03-10,19,2,22.0025004032
2015-03-11,12,7,3.331376844800003
2015-03-12,13,1,-0.9027045375999991
2015-03-13,8,2,1.9982968832
2015-03-14,4,1,-4.306685644799999
2015-03-15,0,42,-2.6635869183999996
2015-03-16,0,7,-1.7343696896000003
2015-03-17,13,26,-1.2306234368
2015-03-18,6,6,2.0073315328000016
2015-03-19,5,4,1.6461130752000017
2015-03-20,11,5,9.805554483200002
2015-03-21,9,2,11.240469913600002
2015-03-22,8,0,-2.0120854528
2015-03-23,8,24,40.774592
2015-03-24,12,17,-0.9394943999999992
2015-03-25,24,14,-0.19936256000000352
2015-03-26,14,12,11.272635903999998
2015-03-27,9,13,0.8393596927999996
2015-03-28,10,1,-2.8419525632000013
2015-03-29,20,0,2.5896933375999995
2015-03-30,16,14,0.49812951039999964
2015-03-31,10,15,10.061700403200001
2015-04-01,9,15,0.4519554048000014
2015-04-02,8,14,2.9029484543999997
2015-04-03,0,40,8.0240198656
2015-04-04,2,1,-0.9155938303999989
2015-04-05,0,0,-1.5673043968000009
2015-04-06,5,16,14.258173747199999
2015-04-07,9,23,11.5986256896
2015-04-08,5,32,4.6461799424
2015-04-09,5,41,19.2814747648
2015-04-10,11,21,-4.327289344
2015-04-11,0,0,-3.2504658944000013
2015-04-12,20,0,-1.8606895104000012
2015-04-13,10,21,38.8647559168
2015-04-14,5,21,19.240547737600004
2015-04-15,16,21,8.672520601599999
2015-04-16,3,11,-1.9580504064000017
2015-04-17,1,24,52.743656447999996
2015-04-18,0,1,-14.673159065599998
2015-04-19,14,0,-7.541247283200005
2015-04-20,25,15,22.054328217599995
2015-04-21,11,26,36.9094603776
2015-04-22,15,20,42.7066797056
2015-04-23,11,38,-2.3602999296
2015-04-24,6,40,9.768063078399996
2015-04-25,7,7,-10.604159180799998
2015-04-26,9,0,-6.119512985600002
2015-04-27,14,21,18.261632409599997
2015-04-28,13,38,20.792685056000003
2015-04-29,31,31,16.426416947200003
2015-04-30,9,26,5.0029131776000035
2015-05-01,11,53,-5.884109004799999
2015-05-02,6,0,-5.291122790400001
2015-05-03,1,0,-3.431246540800001
2015-05-04,5,31,12.6203211776
2015-05-05,14,35,-1.8952152063999987
2015-05-06,6,30,-2.3645289471999984
2015-05-07,8,26,0.7578066944000019
2015-05-08,5,30,-0.9456560127999984
2015-05-09,7,1,2.7854872576000003
2015-05-10,2,5,3.5219519488
2015-05-11,5,22,29.1904768
2015-05-12,4,24,31.81076736
2015-05-13,10,9,-2.9883525119999987
2015-05-14,5,8,-1.6011487232000032
2015-05-15,5,20,-4.835554406400002
2015-05-16,4,2,-3.1076626432000016
2015-05-17,3,0,-0.29265059840000074
2015-05-18,12,34,3.7844445184
2015-05-19,7,22,3.1803816960000013
2015-05-20,6,14,3.038771609600003
2015-05-21,5,22,-1.7212399615999985
2015-05-22,2,19,2.6076346368
2015-05-23,1,4,-1.626020352
2015-05-24,0,0,-0.8792422400000006
2015-05-25,8,1,-0.6317245440000002
2015-05-26,2,18,3.5046659072
2015-05-27,5,14,8.814724505600001
2015-05-28,3,23,23.4202157056
2015-05-29,4,6,14.6510893056
2015-05-30,0,9,23.0355798016
2015-05-31,0,0,10.5839785984
2015-06-01,9,10,-0.618675200000002
2015-06-02,11,32,15.718469119999998
2015-06-03,24,39,42.697777152
2015-06-04,6,21,8.1550659584
2015-06-05,5,37,0.017380863999997942
2015-06-06,1,1,1.8257893375999998
2015-06-07,0,0,-6.734844518399999
2015-06-08,6,8,29.022181888
2015-06-09,4,13,22.822726656
2015-06-10,6,25,13.2065584128
2015-06-11,6,19,-0.22905518079999965
2015-06-12,3,25,-4.3466276864
2015-06-13,11,10,-5.523094323200001
2015-06-14,2,1,-3.550090956800001
2015-06-15,2,34,4.3987905536
2015-06-16,0,16,22.613750681600003
2015-06-17,1,23,-7.408781209599997
2015-06-18,4,7,3.5449095168000007
2015-06-19,8,11,-0.4209054719999994
2015-06-20,0,3,-2.4070657024
2015-06-21,0,1,-1.4328150016000007
2015-06-22,10,19,10.971164159999999
2015-06-23,1,13,-2.2203607039999995
2015-06-24,2,10,17.159024435200003
2015-06-25,3,30,6.040023449600001
2015-06-26,13,33,-1.3226941440000006
2015-06-27,1,0,13.1375194112
2015-06-28,1,0,6.0855103488
2015-06-29,10,7,33.297666559999996
2015-06-30,11,9,2.7925775360000014
2015-07-01,1,5,20.5074476032
2015-07-02,3,2,17.224507801599998
2015-07-03,4,0,-8.5945194496
2015-07-04,2,0,-5.987038310400003
2015-07-05,0,1,-3.9588677632000007
2015-07-06,11,3,0.01522780159999959
2015-07-07,7,6,11.167378329600002
2015-07-08,18,10,2.2225266688000023
2015-07-09,8,22,11.2731634688
2015-07-10,12,25,0.895736524800002
2015-07-11,0,0,-3.6484558848
2015-07-12,1,3,-0.8789291008000011
2015-07-13,6,15,21.492464639999998
2015-07-14,5,24,-2.687778815999999
2015-07-15,11,26,27.6950289408
2015-07-16,6,33,39.7706415104
2015-07-17,10,6,20.5730025472
2015-07-18,7,0,9.890076671999998
2015-07-19,1,3,1.6961867775999977
2015-07-20,10,3,10.058595327999996
2015-07-21,11,3,-2.3395876864000016
2015-07-22,1,36,24.979707084799998
2015-07-23,1,15,-2.8866168831999985
2015-07-24,2,8,1.411101081600001
2015-07-25,0,3,-2.4389839871999985
2015-07-26,0,6,-4.5210218495999985
2015-07-27,2,11,20.2236034048
2015-07-28,0,24,19.493635276800003
2015-07-29,6,13,23.553058918399998
2015-07-30,5,14,18.4468908032
2015-07-31,6,5,-5.1289765888000005
2015-08-01,3,10,2.1861209087999978
2015-08-02,0,0,-6.050773401600002
2015-08-03,2,22,-0.7698927616000022
2015-08-04,9,12,7.601122304
2015-08-05,10,25,29.309418188800002
