,ant-design/ant-design,mui/material-ui,twbs/bootstrap
2015-08-13,3,13.859312687868751,32
2015-08-14,14,10.82588030933125,9
2015-08-15,4,1.5550531844546867,5
2015-08-16,3,-1.6971743437109377,0
2015-08-17,31,5.941251912646877,14
2015-08-18,51,9.522999524850002,37
2015-08-19,43,4.978802692539063,72
2015-08-20,41,1.1388821236000002,44
2015-08-21,28,13.544477440835939,43
2015-08-22,16,-2.469350392242187,7
2015-08-23,11,-1.3220141725296863,45
2015-08-24,36,12.141661828606251,25
2015-08-25,30,-0.9394306873593741,27
2015-08-26,12,-0.2079365721734363,25
2015-08-27,25,0.09442315474531315,15
2015-08-28,10,-0.6960148505484359,2
2015-08-29,1,1.5275984971578136,10
2015-08-30,0,6.437631799460938,2
2015-08-31,27,-0.9841593137500001,3
2015-09-01,39,2.463239472046875,6
2015-09-02,2,2.3161658952671877,36
2015-09-03,0,0.35906813819843786,9
2015-09-04,0,-0.47760844055156226,0
2015-09-05,0,0.6847921674640629,14
2015-09-06,0,0.6643697502187506,17
2015-09-07,21,1.6627253163187503,3
2015-09-08,20,2.5788241559984377,9
2015-09-09,14,-0.5143105402968751,4
2015-09-10,14,8.706225557095312,10
2015-09-11,30,-1.090868633123438,3
2015-09-12,4,0.4681244387140626,2
2015-09-13,8,-0.45183628426562494,1
2015-09-14,13,0.6893969044484384,1
2015-09-15,18,4.665632682682813,2
2015-09-16,27,3.27037674338125,6
2015-09-17,18,0.20534342614218737,1
2015-09-18,7,-0.542439329640625,0
2015-09-19,2,0.634887380926563,3
2015-09-20,1,1.6855359244843755,3
2015-09-21,2,1.5845678887140628,1
2015-09-22,7,10.547698405734375,5
2015-09-23,20,13.618560284885938,4
2015-09-24,8,21.79919703900781,7
2015-09-25,4,3.4816157643406225,9
2015-09-26,0,0.4871624262140619,2
2015-09-27,0,-1.8443014805156241,6
2015-09-28,0,8.733343741432815,6
2015-09-29,0,17.027665322646875,5
2015-09-30,0,7.870852358006251,0
2015-10-01,0,-0.8826451206296877,10
2015-10-02,17,5.084110788335939,2
2015-10-03,0,-1.959086740721873,0
2015-10-04,0,-1.1246227817984353,3
2015-10-05,1,10.195678992392189,0
2015-10-06,3,12.27188350359375,2
2015-10-07,0,18.57804159359375,7
2015-10-08,1,-1.422651121354689,4
2015-10-09,14,2.0395326223234376,3
2015-10-10,2,2.361164853818751,3
2015-10-11,3,-0.5001211052515602,5
2015-10-12,4,-1.0800755837499982,5
2015-10-13,3,2.189151046828127,11
2015-10-14,13,20.03874759363594,2
2015-10-15,9,4.286516548668749,3
2015-10-16,3,0.9608478857140619,5
2015-10-17,0,-0.38809525463437544,4
2015-10-18,0,1.0002748915437516,0
2015-10-19,32,24.10376098934063,4
2015-10-20,8,17.88861304621406,3
2015-10-21,18,21.295180602203125,2
2015-10-22,23,1.4417852078140605,1
2015-10-23,20,12.837906804385938,10
2015-10-24,2,-3.5442458780484367,14
2015-10-25,3,-2.1320168256234338,4
2015-10-26,20,3.4358261026828156,7
2015-10-27,27,4.2546760357875035,14
2015-10-28,22,2.1499116320234397,7
2015-10-29,22,2.4947618938546885,9
2015-10-30,22,2.700807168507813,8
2015-10-31,23,6.8979551265343755,3
2015-11-01,4,4.526457796925,0
2015-11-02,15,-0.35555755624999996,5
2015-11-03,32,11.087831207421875,9
2015-11-04,35,4.157806024226563,2
2015-11-05,24,5.392901797721875,1
2015-11-06,11,2.34909745279375,1
2015-11-07,0,1.610342942793751,0
2015-11-08,4,3.813257895731251,0
2015-11-09,5,13.71602345536875,0
2015-11-10,12,13.721974891768749,0
2015-11-11,16,2.1741306262765616,7
2015-11-12,13,17.912337217725,6
2015-11-13,48,1.7272466211749995,44
2015-11-14,19,0.6889923789359389,1
2015-11-15,6,0.22862048205937646,45
2015-11-16,23,2.578630483564065,11
2015-11-17,6,3.57002433958594,0
2015-11-18,24,3.522644222460939,0
2015-11-19,43,11.601417556846876,9
2015-11-20,47,-2.1106985417421877,0
2015-11-21,3,4.829296770453126,0
2015-11-22,0,5.700069105773437,0
2015-11-23,17,2.5262857188609384,4
2015-11-24,14,9.728132749115625,3
2015-11-25,21,3.088513381028125,1
2015-11-26,23,12.415608120992188,5
2015-11-27,15,7.620678343117187,1
2015-11-28,8,8.667864152032813,1
2015-11-29,4,3.58268944815625,1
2015-11-30,12,7.943613021175001,35
2015-12-01,2,4.699334558935939,7
2015-12-02,13,9.911961490434376,2
2015-12-03,12,12.471579934526563,5
2015-12-04,13,14.025504755101563,8
2015-12-05,6,4.562925200590625,19
2015-12-06,9,10.25931047896875,9
2015-12-07,10,14.999293194010939,24
2015-12-08,12,16.412309980878128,78
2015-12-09,8,2.8986939910312497,12
2015-12-10,13,10.925682119810938,4
2015-12-11,8,4.595357388084377,6
2015-12-12,5,-0.881351341804685,5
2015-12-13,3,9.973566226514066,6
2015-12-14,5,10.425402078009377,1
2015-12-15,14,8.116642770251564,1
2015-12-16,24,17.198271345290625,2
2015-12-17,16,14.358753410671875,6
2015-12-18,10,3.2166645550296873,1
2015-12-19,2,5.108932767871876,0
2015-12-20,1,4.390907786181252,3
2015-12-21,4,0.6256223499906275,9
2015-12-22,9,9.111815791615628,3
2015-12-23,15,2.614156073860939,8
2015-12-24,22,3.070354241792189,26
2015-12-25,29,8.263536591250002,25
2015-12-26,1,9.95782105574375,9
2015-12-27,22,-2.3255771331265622,4
2015-12-28,33,7.678871512353126,0
2015-12-29,18,12.195453621951563,4
2015-12-30,19,19.53415595547031,2
2015-12-31,17,6.392781450776561,4
2016-01-01,34,2.0663205597421874,5
2016-01-02,9,5.717872502164063,1
2016-01-03,2,5.692524105953128,0
2016-01-04,7,5.751408828318752,20
2016-01-05,6,9.816529160359377,4
2016-01-06,15,16.380888752457814,58
2016-01-07,21,4.532932153153125,22
2016-01-08,8,5.267543532803126,3
2016-01-09,4,12.5957402395625,13
2016-01-10,7,5.013425063195314,3
2016-01-11,25,21.4350507055875,16
2016-01-12,15,7.9913260830875,0
2016-01-13,29,8.555041594775002,7
2016-01-14,32,9.692318902271875,10
2016-01-15,19,3.6708615401921896,6
2016-01-16,4,8.322809131837502,4
2016-01-17,7,5.157795614478127,16
2016-01-18,7,13.41676434783594,14
2016-01-19,27,2.784445912337501,7
2016-01-20,23,9.491272515450001,4
2016-01-21,14,5.279457624631251,11
2016-01-22,15,5.5818536891156265,0
2016-01-23,10,10.712666967173439,6
2016-01-24,3,3.3039643190765635,8
2016-01-25,15,11.802893902979688,5
2016-01-26,29,7.2204758439625,5
2016-01-27,17,14.37124152633125,3
2016-01-28,19,11.758248708596875,0
2016-01-29,4,3.626836032943751,1
2016-01-30,10,5.341313049337501,0
2016-01-31,0,-1.4973392419906233,1
2016-02-01,30,11.303050916439066,0
2016-02-02,17,1.5215705775656265,0
2016-02-03,14,16.109092660590626,2
2016-02-04,1,10.994714122125,15
2016-02-05,1,18.922013587904686,5
2016-02-06,1,11.069959688351561,61
2016-02-07,0,15.357069669373438,43
2016-02-08,0,40.94499826544688,28
2016-02-09,0,10.123212568260936,29
2016-02-10,0,20.53758095747031,0
2016-02-11,3,22.067460183075,6
2016-02-12,0,20.58284201713438,0
2016-02-13,0,3.4779132469031264,0
2016-02-14,2,8.044420007725003,5
2016-02-15,1,7.452163220914066,2
2016-02-16,4,2.799886054864068,33
2016-02-17,12,7.5501406121171915,49
2016-02-18,10,2.7556655359828155,6
2016-02-19,13,11.330599395878128,15
2016-02-20,4,3.9029060525718764,0
2016-02-21,8,11.53428090012344,0
2016-02-22,26,12.1511057129375,0
2016-02-23,15,7.838081649595313,9
2016-02-24,16,17.086960844709374,1
2016-02-25,15,-0.7394660134234377,3
2016-02-26,7,17.55368490901094,2
2016-02-27,1,10.379687703815627,10
2016-02-28,0,19.4866616883875,11
2016-02-29,5,2.6117415687796868,1
2016-03-01,6,7.758020210512502,1
2016-03-02,25,18.825295806289063,1
2016-03-03,15,9.824353023042189,4
2016-03-04,12,2.1783531602343764,4
2016-03-05,7,7.128294397079689,2
2016-03-06,5,4.049918215812503,3
2016-03-07,17,10.475063353887503,15
2016-03-08,10,9.078643766814064,0
2016-03-09,23,2.1198015965765635,0
2016-03-10,81,10.74652091326094,4
2016-03-11,23,2.2346568094906263,6
2016-03-12,2,10.936967386403126,0
2016-03-13,8,4.4129482183781255,1
2016-03-14,30,0.7701748322812514,7
2016-03-15,23,3.319555295545314,2
2016-03-16,19,9.365724267095315,7
2016-03-17,9,11.876688840740627,1
2016-03-18,14,5.394738274367187,0
2016-03-19,2,1.7114584632046879,2
2016-03-20,5,-1.7503954931328116,0
2016-03-21,13,3.8501863246734396,0
2016-03-22,19,6.7073179744515645,5
2016-03-23,20,0.3840790435640633,0
2016-03-24,11,12.825179446648438,7
2016-03-25,33,6.810946119885937,0
2016-03-26,1,-0.07138897462812466,0
2016-03-27,3,1.6544668651500003,2
2016-03-28,30,5.837631508606251,0
2016-03-29,29,21.533487839921875,0
2016-03-30,47,0.7881279156953118,2
2016-03-31,25,3.9111816936812502,2
2016-04-01,25,7.094590871459375,0
2016-04-02,0,7.8625730673562515,3
2016-04-03,4,-0.249476725104687,0
2016-04-04,2,-0.5208268053687488,3
2016-04-05,25,2.8423591875328142,1
2016-04-06,30,-0.2558857771109355,7
2016-04-07,31,1.0725403496109391,2
2016-04-08,12,5.265635320512501,0
2016-04-09,4,2.9089643301437507,7
2016-04-10,10,4.981248292020313,5
2016-04-11,20,9.824691352359375,9
2016-04-12,18,11.2758886844125,2
2016-04-13,29,4.770559674151562,1
2016-04-14,19,6.068734809340625,3
2016-04-15,21,9.043766293932812,1
2016-04-16,4,2.697048806834376,0
2016-04-17,5,2.122834067721876,6
2016-04-18,13,3.3992406405125015,1
2016-04-19,9,3.4292818028625014,1
2016-04-20,9,3.480675829151564,0
2016-04-21,11,7.559571268423438,4
2016-04-22,10,5.241541306873438,0
2016-04-23,2,1.2880449552906255,4
2016-04-24,3,1.6941899595265633,2
2016-04-25,14,-0.10259230849218648,1
2016-04-26,9,1.1870962310281263,0
2016-04-27,24,5.230932828492189,0
2016-04-28,15,8.889349068492187,2
2016-04-29,17,0.3587362589296874,0
2016-04-30,1,7.906223259817187,0
2016-05-01,0,4.434851491951562,0
2016-05-02,0,5.5433552820953125,0
2016-05-03,5,9.435083161876562,0
2016-05-04,3,8.970086218932813,0
2016-05-05,15,2.725005679334375,0
2016-05-06,14,10.163440249628126,1
