,handsontable/handsontable,dream-num/univer,dream-num/luckysheet
2022-10-29,0,9.0,0
2022-10-30,0,0.0999999999999992,0
2022-10-31,0,5.494999999999999,0
2022-11-01,0,4.0985,0
2022-11-02,0,2.0155375,0
2022-11-03,0,0.13828675,0
2022-11-04,3,-0.6360498624999994,0
2022-11-05,0,1.5564817212500008,0
2022-11-06,0,6.452748161609376,0
2022-11-07,1,-0.07654297583906233,0
2022-11-08,4,3.3511200006203126,0
2022-11-09,1,0.16949721845625,0
2022-11-10,2,1.4328361020234381,0
2022-11-11,0,-0.5535686456234372,0
2022-11-12,0,12.660012917464064,0
2022-11-13,0,-0.5520840122812505,0
2022-11-14,0,4.110040607568751,0
2022-11-15,3,-1.0736305782671878,0
2022-11-16,2,12.393797674151564,0
2022-11-17,0,1.2619686343406247,0
2022-11-18,1,-0.20307089106718723,0
2022-11-19,0,-0.8602615188218746,0
2022-11-20,0,16.399595672046875,0
2022-11-21,0,1.8257728727671871,0
2022-11-22,3,-0.4613593301140626,0
2022-11-23,1,1.9936848985703126,1
2022-11-24,0,1.0189063295468763,2
2022-11-25,1,4.130881531735939,0
2022-11-26,0,-1.019148583123437,0
2022-11-27,0,-0.6097439887859367,0
2022-11-28,1,14.547626631234376,2
2022-11-29,2,3.132820521076562,0
2022-11-30,2,2.6416474130906247,1
2022-12-01,5,3.822398753417187,0
2022-12-02,2,7.767760835110938,0
2022-12-03,0,8.35129697985,0
2022-12-04,0,-1.9501582001796876,0
2022-12-05,1,4.893504993750001,0
2022-12-06,1,1.5968125235156259,0
2022-12-07,10,4.7943150493828135,0
2022-12-08,3,5.678638391507813,0
2022-12-09,0,0.5076246335281254,0
2022-12-10,0,3.916265957679688,0
2022-12-11,0,0.787929872020313,0
2022-12-12,0,3.086625259640626,0
2022-12-13,2,1.0436947081562504,2
2022-12-14,4,5.189659680737501,0
2022-12-15,1,-0.1124950844515622,0
2022-12-16,5,9.252747738675001,0
2022-12-17,0,-0.4815131000328128,0
2022-12-18,0,9.12581678735,0
2022-12-19,0,-1.579192698710938,0
2022-12-20,2,-0.8574721746343741,0
2022-12-21,0,0.40071377382500084,0
2022-12-22,1,1.4603368455843764,2
2022-12-23,0,-0.5902279032312492,0
2022-12-24,0,-0.3652958039421869,0
2022-12-25,0,-0.2821563008749994,0
2022-12-26,0,4.838476267307813,0
2022-12-27,0,0.37061596214062487,0
2022-12-28,0,-0.36241772125000016,0
2022-12-29,0,-0.21925570551562507,0
2022-12-30,0,2.840652021432813,0
2022-12-31,0,1.5819560449281251,0
2023-01-01,0,-0.4169268125,1
2023-01-02,1,-0.24413049374999995,0
2023-01-03,0,4.822077238671875,0
2023-01-04,1,0.3587621743046875,0
2023-01-05,0,1.5948816099640624,1
2023-01-06,0,-0.44710511375000017,2
2023-01-07,0,-0.2727048315468746,0
2023-01-08,0,-0.20257943363906208,0
2023-01-09,1,7.859950482428125,1
2023-01-10,1,-0.9008639937500004,0
2023-01-11,1,1.554740713671875,0
2023-01-12,1,-0.5017499681953126,1
2023-01-13,0,8.717164521432814,0
2023-01-14,0,-1.1027317050718755,0
2023-01-15,0,0.44837890000000014,0
2023-01-16,0,-0.4774830699999999,0
2023-01-17,1,-0.33383302912499907,0
2023-01-18,0,-0.26292896278749933,0
2023-01-19,0,-0.1582572385312495,0
2023-01-20,0,-0.1327577213218746,0
2023-01-21,0,-0.09927682964062473,0
2023-01-22,0,-0.08668336907343727,0
2023-01-23,1,-0.009568313015624975,0
2023-01-24,2,-0.008398852535937478,0
2023-01-25,0,0.0,0
2023-01-26,0,0.0,0
2023-01-27,0,0.0,0
2023-01-28,0,0.0,0
2023-01-29,0,0.0,1
2023-01-30,2,4.0,0
2023-01-31,0,2.5999999999999996,0
2023-02-01,0,-0.4800000000000004,0
2023-02-02,5,-0.24900000000000017,0
2023-02-03,4,4.83185,6
2023-02-04,0,19.3735455,0
2023-02-05,0,-2.3259983000000015,0
2023-02-06,4,4.873639177499999,0
2023-02-07,2,4.6551331591875,1
2023-02-08,0,3.573865900809376,0
2023-02-09,0,4.645658379892188,0
2023-02-10,1,-0.4386837312499994,0
2023-02-11,0,-1.0028909900781238,0
2023-02-12,0,-0.7283455979921861,0
2023-02-13,1,4.4534299467812515,0
2023-02-14,0,7.192854881906251,0
2023-02-15,1,10.716639700440625,0
2023-02-16,1,4.119541129706249,0
2023-02-17,0,14.418189662976562,0
2023-02-18,0,14.482154821768749,0
2023-02-19,0,-3.042092915035938,0
2023-02-20,2,5.300859418750001,0
2023-02-21,0,7.093664214921876,0
2023-02-22,2,6.845232303195314,0
2023-02-23,2,1.762350296025001,0
2023-02-24,0,-1.7655869610249988,1
2023-02-25,0,-1.1273587097156232,0
2023-02-26,0,-0.8341902993406229,0
2023-02-27,0,5.433404770639064,0
2023-02-28,0,2.0502534301406254,0
2023-03-01,0,7.132601898857812,0
2023-03-02,0,0.6879207250359372,0
2023-03-03,0,6.116662075114062,0
2023-03-04,0,3.7897165898562495,0
2023-03-05,0,-1.1646223249999998,0
2023-03-06,0,-0.7008072149999994,0
2023-03-07,1,3.4846419331562513,0
2023-03-08,0,2.189698600737501,0
2023-03-09,1,3.223351708267188,3
2023-03-10,1,5.12120661743125,0
2023-03-11,0,-1.08739437743125,0
2023-03-12,0,-0.617088032829687,0
2023-03-13,3,-0.3966425626796869,0
2023-03-14,3,0.727697177500001,1
2023-03-15,2,0.6790971091875005,1
2023-03-16,0,0.6693527908093754,1
2023-03-17,1,2.696468012829688,0
2023-03-18,0,-0.4851677882375,0
2023-03-19,0,-0.25067236521562486,0
2023-03-20,0,-0.13544126249999988,0
2023-03-21,0,-0.10235995874999965,0
2023-03-22,2,7.917825728234376,0
2023-03-23,6,3.1314531006984367,1
2023-03-24,2,-0.811248254301563,0
2023-03-25,0,-0.44510379158281277,0
2023-03-26,0,0.6955034423921881,0
2023-03-27,5,1.6884160000000006,0
2023-03-28,4,0.5852369000000003,1
2023-03-29,0,4.64010238,1
2023-03-30,0,-0.7435837891250001,0
2023-03-31,0,1.5835941776500002,0
2023-04-01,0,-0.44215342264374996,0
2023-04-02,0,-0.24684697124999955,0
2023-04-03,0,-0.18250146801562467,0
2023-04-04,0,2.854235762682813,0
2023-04-05,0,-0.41406799933749994,0
2023-04-06,1,2.782435557385938,0
2023-04-07,0,-0.44968165517968767,0
2023-04-08,0,-0.2161241260312498,0
2023-04-09,0,-0.15064795507187487,0
2023-04-10,0,0.8985264625000003,9
2023-04-11,1,-0.18163133874999984,3
2023-04-12,2,-0.11319097654687485,4
2023-04-13,1,-0.08697764635781235,2
2023-04-14,1,0.9506325609531252,0
2023-04-15,0,-0.14131330760781247,0
2023-04-16,0,0.9418379875,0
2023-04-17,0,1.86040630375,0
2023-04-18,0,5.724769186984375,7
2023-04-19,0,8.256984397464063,1
2023-04-20,0,-0.26082451250000105,0
2023-04-21,0,-0.7445354462500002,0
2023-04-22,0,-0.48043882551562456,0
2023-04-23,0,-0.3569795737859364,0
2023-04-24,0,3.723558969484376,1
2023-04-25,0,-0.6286725185671872,2
2023-04-26,1,2.6327871380843755,6
2023-04-27,2,-0.56160162860625,1
2023-04-28,3,-0.3028079858390621,0
2023-04-29,0,-0.15836585253593732,0
2023-04-30,0,-0.11463554999999961,0
2023-05-01,0,-0.0927250349999997,0
2023-05-02,0,-0.07775928956249978,0
2023-05-03,0,-0.06687649889374982,0
2023-05-04,2,-0.028704939046874926,0
2023-05-05,0,0.9748034423921875,2
2023-05-06,0,-0.10000000000000009,0
2023-05-07,0,-0.04500000000000003,9
2023-05-08,1,-0.028500000000000022,4
2023-05-09,0,-0.020662499999999924,2
2023-05-10,1,-0.016116749999999947,0
2023-05-11,3,-0.01316201249999996,0
2023-05-12,4,-0.011093696249999967,2
2023-05-13,0,-0.009568313015624975,4
2023-05-14,0,-0.008398852535937478,0
2023-05-15,0,0.0,0
2023-05-16,6,0.0,0
2023-05-17,0,0.0,7
2023-05-18,0,0.0,5
2023-05-19,0,0.0,0
2023-05-20,0,0.0,3
2023-05-21,0,0.0,0
2023-05-22,2,0.0,3
2023-05-23,4,0.0,2
2023-05-24,0,0.0,3
2023-05-25,1,0.0,12
2023-05-26,0,0.0,1
2023-05-27,0,0.0,0
2023-05-28,0,0.0,0
2023-05-29,0,0.0,0
2023-05-30,0,0.0,0
2023-05-31,0,0.0,2
2023-06-01,0,0.0,2
2023-06-02,0,0.0,2
2023-06-03,0,0.0,0
2023-06-04,0,0.0,0
2023-06-05,1,0.0,0
2023-06-06,0,0.0,1
2023-06-07,0,2.0,2
2023-06-08,0,1.7999999999999998,0
2023-06-09,1,-0.29000000000000026,0
2023-06-10,0,0.8529999999999999,0
2023-06-11,0,-0.19832499999999997,0
2023-06-12,1,-0.11855849999999979,0
2023-06-13,3,-0.08705752499999984,1
2023-06-14,0,-0.06917391749999978,0
2023-06-15,1,-0.057440768531249825,0
2023-06-16,0,-0.04909634360312487,1
2023-06-17,1,-0.027891401321874926,0
2023-06-18,0,-0.009568313015624975,0
2023-06-19,0,1.9916011474640625,0
2023-06-20,2,0.7999999999999998,0
2023-06-21,3,0.8099999999999998,0
2023-06-22,6,-0.20200000000000018,0
2023-06-23,1,-0.1148249999999999,0
2023-06-24,0,0.9186040000000002,0
2023-06-25,0,5.836896725,0
2023-06-26,0,1.3035338449999996,0
2023-06-27,0,13.45810766521875,0
2023-06-28,1,3.280877785662499,0
2023-06-29,0,0.6549410844484371,0
2023-06-30,0,11.016413634964062,0
2023-07-01,0,-1.8440742712499998,1
2023-07-02,0,-0.028401515515624087,0
2023-07-03,0,5.1638269518703135,2
2023-07-04,0,0.7841649487531264,0
2023-07-05,0,1.075552406459376,0
2023-07-06,0,9.172780456918751,0
2023-07-07,0,3.5186530062890626,0
2023-07-08,0,-1.289804973759375,0
