,BabylonJS/Babylon.js,mrdoob/three.js,playcanvas/engine
2014-03-27,1,4,2
2014-03-28,0,34,1
2014-03-29,3,8,0
2014-03-30,1,0,0
2014-03-31,1,8,4
2014-04-01,2,1,0
2014-04-02,7,19,0
2014-04-03,5,8,0
2014-04-04,6,4,1
2014-04-05,0,0,0
2014-04-06,1,0,0
2014-04-07,12,5,0
2014-04-08,1,16,0
2014-04-09,0,9,1
2014-04-10,4,1,1
2014-04-11,5,2,0
2014-04-12,0,13,0
2014-04-13,0,3,0
2014-04-14,0,7,0
2014-04-15,3,14,0
2014-04-16,3,2,1
2014-04-17,10,7,0
2014-04-18,7,1,0
2014-04-19,0,15,0
2014-04-20,1,1,0
2014-04-21,0,7,0
2014-04-22,3,2,0
2014-04-23,3,2,16
2014-04-24,1,6,12
2014-04-25,2,10,6
2014-04-26,0,4,0
2014-04-27,0,1,0
2014-04-28,2,12,4
2014-04-29,4,5,2
2014-04-30,4,7,5
2014-05-01,0,4,4
2014-05-02,1,12,11
2014-05-03,0,2,0
2014-05-04,0,1,0
2014-05-05,5,16,0
2014-05-06,3,10,0
2014-05-07,10,8,3
2014-05-08,2,11,3
2014-05-09,1,7,2
2014-05-10,7,35,1
2014-05-11,2,18,0
2014-05-12,3,17,2
2014-05-13,12,5,9
2014-05-14,2,8,0
2014-05-15,2,5,1
2014-05-16,3,7,0
2014-05-17,0,2,0
2014-05-18,1,3,0
2014-05-19,1,2,4
2014-05-20,1,5,0
2014-05-21,2,11,11
2014-05-22,3,14,11
2014-05-23,0,4,8
2014-05-24,0,3,0
2014-05-25,1,2,0
2014-05-26,3,1,0
2014-05-27,0,2,23
2014-05-28,0,3,1
2014-05-29,1,1,3
2014-05-30,2,0,0
2014-05-31,1,5,6
2014-06-01,1,4,0
2014-06-02,2,3,7
2014-06-03,1,3,3
2014-06-04,7,0,12
2014-06-05,4,0,6
2014-06-06,2,3,12
2014-06-07,0,4,0
2014-06-08,0,2,1
2014-06-09,2,13,0
2014-06-10,2,0,2
2014-06-11,8,0,0
2014-06-12,5,3,10
2014-06-13,8,0,1
2014-06-14,0,3,8
2014-06-15,0,9,0
2014-06-16,2,1,8
2014-06-17,3,2,8
2014-06-18,2,7,8
2014-06-19,1,12,0
2014-06-20,5,4,0
2014-06-21,2,2,0
2014-06-22,3,0,0
2014-06-23,0,16,2
2014-06-24,0,14,15
2014-06-25,3,8,0
2014-06-26,0,7,1
2014-06-27,6,14,0
2014-06-28,6,6,0
2014-06-29,0,2,4
2014-06-30,0,25,3
2014-07-01,3,8,0
2014-07-02,4,11,1
2014-07-03,0,17,0
2014-07-04,6,4,0
2014-07-05,3,0,0
2014-07-06,2,2,0
2014-07-07,2,13,4
2014-07-08,7,3,2
2014-07-09,9,4,3
2014-07-10,0,0,0
2014-07-11,12,11,1
2014-07-12,0,5,0
2014-07-13,1,10,0
2014-07-14,0,12,0
2014-07-15,0,3,4
2014-07-16,3,8,0
2014-07-17,4,6,1
2014-07-18,1,7,3
2014-07-19,0,2,0
2014-07-20,2,7,1
2014-07-21,7,18,6
2014-07-22,1,12,6
2014-07-23,1,21,0
2014-07-24,2,1,3
2014-07-25,0,4,2
2014-07-26,0,5,0
2014-07-27,0,4,0
2014-07-28,0,6,0
2014-07-29,0,4,0
2014-07-30,0,7,1
2014-07-31,2,13,0
2014-08-01,4,0,1
2014-08-02,9,0,2
2014-08-03,3,2,2
2014-08-04,1,1,0
2014-08-05,0,1,0
2014-08-06,0,6,1
2014-08-07,2,1,6
2014-08-08,2,1,0
2014-08-09,3,1,0
2014-08-10,0,2,0
2014-08-11,1,1,0
2014-08-12,5,2,0
2014-08-13,4,3,0
2014-08-14,0,1,1
2014-08-15,0,6,1
2014-08-16,0,1,0
2014-08-17,2,16,0
2014-08-18,4,9,0
2014-08-19,5,7,0
2014-08-20,2,9,0
2014-08-21,0,15,1
2014-08-22,0,5,0
2014-08-23,0,0,0
2014-08-24,0,1,0
2014-08-25,0,0,2
2014-08-26,0,0,0
2014-08-27,0,6,0
2014-08-28,0,0,2
2014-08-29,0,13,0
2014-08-30,0,3,0
2014-08-31,0,2,0
2014-09-01,0,2,1
2014-09-02,1,5,6
2014-09-03,1,14,2
2014-09-04,0,3,0
2014-09-05,3,16,9
2014-09-06,0,2,0
2014-09-07,0,9,0
2014-09-08,0,7,0
2014-09-09,0,10,3
2014-09-10,4,14,7
2014-09-11,2,14,0
2014-09-12,1,0,0
2014-09-13,0,0,1
2014-09-14,1,0,0
2014-09-15,1,3,3
2014-09-16,2,4,2
2014-09-17,2,2,0
2014-09-18,0,6,0
2014-09-19,1,10,2
2014-09-20,0,11,0
2014-09-21,1,0,0
2014-09-22,2,16,1
2014-09-23,3,11,4
2014-09-24,2,3,3
2014-09-25,7,4,2
2014-09-26,2,21,1
2014-09-27,0,9,0
2014-09-28,1,2,0
2014-09-29,3,1,0
2014-09-30,1,16,0
2014-10-01,2,12,1
2014-10-02,4,2,5
2014-10-03,0,3,0
2014-10-04,3,1,0
2014-10-05,0,2,0
2014-10-06,4,9,5
2014-10-07,0,21,0
2014-10-08,11,18,1
2014-10-09,1,9,3
2014-10-10,4,15,7
2014-10-11,2,6,0
2014-10-12,1,1,0
2014-10-13,3,4,16
2014-10-14,9,30,3
2014-10-15,2,22,1
2014-10-16,2,8,15
2014-10-17,0,3,16
2014-10-18,0,6,3
2014-10-19,0,13,0
2014-10-20,2,22,4
2014-10-21,0,8,2
2014-10-22,0,22,10
2014-10-23,1,4,6
2014-10-24,1,9,11
2014-10-25,0,2,4
2014-10-26,0,2,0
2014-10-27,0,14,0
2014-10-28,1,17,0
2014-10-29,7,9,4
2014-10-30,0,2,1
2014-10-31,2,4,5
2014-11-01,0,2,0
2014-11-02,0,1,0
2014-11-03,0,2,3
2014-11-04,0,9,1
2014-11-05,1,12,3
2014-11-06,7,5,0
2014-11-07,1,4,16
2014-11-08,1,2,1
2014-11-09,0,2,0
2014-11-10,2,4,1
2014-11-11,3,11,2
2014-11-12,1,14,10
2014-11-13,0,9,10
2014-11-14,0,11,22
2014-11-15,0,8,0
2014-11-16,1,0,2
2014-11-17,0,30,4
2014-11-18,0,13,4
2014-11-19,0,4,12
2014-11-20,0,10,8
2014-11-21,1,5,17
2014-11-22,0,7,11
2014-11-23,0,0,1
2014-11-24,0,0,7
2014-11-25,0,9,9
2014-11-26,7,16,2
2014-11-27,3,0,21
2014-11-28,1,3,13
2014-11-29,2,1,2
2014-11-30,1,0,0
2014-12-01,2,4,12
2014-12-02,0,7,9
2014-12-03,0,2,7
2014-12-04,6,2,10
2014-12-05,4,1,13
2014-12-06,6,4,0
2014-12-07,0,6,0
2014-12-08,0,4,2
2014-12-09,1,0,15
2014-12-10,4,3,2
2014-12-11,1,4,7
2014-12-12,0,8,8
2014-12-13,1,1,0
2014-12-14,0,7,0
2014-12-15,1,6,3
2014-12-16,1,7,1
2014-12-17,1,3,16
2014-12-18,12,14,17
2014-12-19,6,29,20
2014-12-20,1,7,14
2014-12-21,0,2,2
2014-12-22,5,19,18
2014-12-23,1,11,0
2014-12-24,0,0,4
2014-12-25,3,0,7
2014-12-26,0,2,5
2014-12-27,2,0,6
2014-12-28,5,1,0
2014-12-29,7,6,2
2014-12-30,1,10,0
2014-12-31,3,15,1
2015-01-01,0,2,2
2015-01-02,2,4,2
2015-01-03,11,3,4
2015-01-04,1,14,0
2015-01-05,4,12,0
2015-01-06,0,2,0
2015-01-07,3,6,7
2015-01-08,3,7,3
2015-01-09,8,0,5
2015-01-10,0,3,2
2015-01-11,1,0,2
2015-01-12,8,2,5
2015-01-13,4,5,0
2015-01-14,5,17,5
2015-01-15,7,19,8
2015-01-16,1,22,1
2015-01-17,10,9,1
2015-01-18,2,2,0
2015-01-19,15,8,0
2015-01-20,10,17,0
2015-01-21,9,10,1
2015-01-22,16,8,2
2015-01-23,6,9,3
2015-01-24,2,16,2
2015-01-25,4,1,1
2015-01-26,4,5,7
2015-01-27,0,7,0
2015-01-28,4,3,3
2015-01-29,3,11,1
2015-01-30,4,10,1
2015-01-31,0,5,0
2015-02-01,1,1,0
2015-02-02,1,0,0
2015-02-03,8,5,1
2015-02-04,5,1,0
2015-02-05,1,6,1
2015-02-06,0,2,0
2015-02-07,0,4,0
2015-02-08,1,3,0
2015-02-09,3,4,0
2015-02-10,5,5,0
2015-02-11,7,9,0
2015-02-12,3,4,2
2015-02-13,3,11,2
2015-02-14,4,0,0
2015-02-15,0,3,1
2015-02-16,2,3,1
2015-02-17,14,11,7
2015-02-18,1,11,9
2015-02-19,0,36,1
2015-02-20,5,19,1
2015-02-21,1,0,0
2015-02-22,1,0,1
2015-02-23,2,3,0
2015-02-24,0,9,2
2015-02-25,5,23,0
2015-02-26,0,11,3
2015-02-27,4,4,0
2015-02-28,2,0,0
2015-03-01,3,0,0
2015-03-02,20,10,1
2015-03-03,5,6,0
2015-03-04,1,13,0
2015-03-05,17,1,3
2015-03-06,6,5,1
2015-03-07,8,1,0
2015-03-08,6,11,1
2015-03-09,0,27,0
2015-03-10,9,18,0
2015-03-11,5,16,7
2015-03-12,2,14,12
2015-03-13,2,7,2
2015-03-14,4,17,0
2015-03-15,1,7,0
2015-03-16,9,9,5
2015-03-17,0,2,1
2015-03-18,13,8,9
2015-03-19,2,8,30
2015-03-20,4,6,11
2015-03-21,2,0,0
2015-03-22,0,2,1
2015-03-23,0,3,2
2015-03-24,3,10,1
2015-03-25,1,6,16
2015-03-26,6,12,15
2015-03-27,5,10,13
2015-03-28,1,17,2
2015-03-29,1,5,0
2015-03-30,7,13,4
2015-03-31,6,15,0
2015-04-01,8,6,16
2015-04-02,0,9,7
2015-04-03,1,11,9
2015-04-04,1,2,0
2015-04-05,0,8,0
2015-04-06,5,15,8
2015-04-07,2,10,6
2015-04-08,1,9,20
2015-04-09,3,3,6
2015-04-10,0,13,0
2015-04-11,3,3,0
2015-04-12,0,12,0
2015-04-13,0,1,0
2015-04-14,0,4,0
2015-04-15,0,27,2
2015-04-16,1,0,7
2015-04-17,1,1,16
2015-04-18,2,3,0
2015-04-19,2,0,0
2015-04-20,8,5,3
2015-04-21,4,4,4
2015-04-22,0,2,20
2015-04-23,0,4,6
2015-04-24,0,2,15
2015-04-25,9,2,0
2015-04-26,3,0,0
2015-04-27,7,7,2
2015-04-28,3,12,3
2015-04-29,5,23,14
2015-04-30,4,4,11
2015-05-01,8,13,3
2015-05-02,0,12,3
2015-05-03,3,1,4
2015-05-04,4,5,2
2015-05-05,14,3,0
2015-05-06,6,5,5
2015-05-07,21,6,3
2015-05-08,23,8,21
2015-05-09,1,3,0
2015-05-10,4,16,1
2015-05-11,7,23,9
2015-05-12,2,20,1
2015-05-13,0,10,6
2015-05-14,1,1,8
2015-05-15,1,5,3
2015-05-16,0,0,0
2015-05-17,0,5,0
2015-05-18,1,13,5
2015-05-19,1,0,2
2015-05-20,1,10,2
2015-05-21,3,5,19
2015-05-22,8,2,11
2015-05-23,0,0,0
2015-05-24,1,17,1
2015-05-25,2,6,5
2015-05-26,11,2,7
2015-05-27,10,4,12
2015-05-28,17,1,8
2015-05-29,3,10,1
2015-05-30,0,3,12
2015-05-31,0,1,7
2015-06-01,13,2,3
2015-06-02,5,3,5
2015-06-03,10,12,3
2015-06-04,3,7,14
2015-06-05,10,4,13
2015-06-06,0,12,2
2015-06-07,6,6,0
2015-06-08,15,0,0
2015-06-09,10,11,0
2015-06-10,3,9,2
2015-06-11,2,2,29
2015-06-12,5,1,32
2015-06-13,0,1,0
2015-06-14,0,3,4
2015-06-15,0,3,5
2015-06-16,0,3,0
2015-06-17,1,11,6
2015-06-18,6,7,13
2015-06-19,2,7,0
2015-06-20,1,6,0
2015-06-21,1,0,0
2015-06-22,1,9,4
2015-06-23,3,33,4
2015-06-24,15,12,11
2015-06-25,14,8,27
2015-06-26,2,1,1
2015-06-27,0,5,0
2015-06-28,0,3,0
2015-06-29,4,9,0
2015-06-30,2,12,0
2015-07-01,4,8,16
2015-07-02,0,18,10
2015-07-03,1,2,8
2015-07-04,0,9,0
2015-07-05,0,23,0
2015-07-06,2,10,0
2015-07-07,10,18,0
2015-07-08,4,17,12
2015-07-09,1,5,0
2015-07-10,11,8,3
2015-07-11,1,15,0
2015-07-12,0,18,0
2015-07-13,0,6,0
2015-07-14,17,9,8
2015-07-15,12,34,2
2015-07-16,9,23,9
2015-07-17,19,12,7
2015-07-18,2,15,0
2015-07-19,0,0,0
2015-07-20,4,22,2
2015-07-21,14,4,3
2015-07-22,5,12,15
2015-07-23,5,12,7
2015-07-24,1,31,6
2015-07-25,0,44,0
2015-07-26,2,13,1
2015-07-27,0,20,0
2015-07-28,1,16,2
2015-07-29,0,12,0
2015-07-30,1,13,19
2015-07-31,2,13,5
2015-08-01,2,5,0
2015-08-02,2,14,0
2015-08-03,4,21,0
2015-08-04,1,12,5
2015-08-05,3,8,5
2015-08-06,1,4,1
2015-08-07,5,15,1
2015-08-08,0,13,0
2015-08-09,1,6,0
2015-08-10,1,2,10
2015-08-11,1,9,7
2015-08-12,0,8,5
2015-08-13,7,24,0
2015-08-14,2,18,12
2015-08-15,1,18,0
2015-08-16,0,0,1
2015-08-17,0,7,0
2015-08-18,4,15,9
2015-08-19,0,27,9
2015-08-20,0,11,5
2015-08-21,0,25,3
2015-08-22,0,1,0
2015-08-23,3,0,0
2015-08-24,3,6,14
2015-08-25,1,20,0
2015-08-26,2,32,1
2015-08-27,1,20,7
2015-08-28,0,20,0
2015-08-29,0,5,0
2015-08-30,0,1,0
2015-08-31,0,14,1
2015-09-01,15,11,0
2015-09-02,0,49,0
2015-09-03,3,35,0
2015-09-04,6,20,0
2015-09-05,0,11,0
2015-09-06,2,4,0
2015-09-07,3,47,0
2015-09-08,6,23,3
2015-09-09,11,5,2
2015-09-10,4,10,5
2015-09-11,1,6,6
2015-09-12,2,1,0
2015-09-13,3,1,0
2015-09-14,8,12,4
2015-09-15,3,17,4
2015-09-16,12,17,7
2015-09-17,6,11,11
2015-09-18,2,6,4
2015-09-19,0,11,0
2015-09-20,4,1,0
2015-09-21,0,14,4
2015-09-22,9,33,3
2015-09-23,8,22,3
2015-09-24,21,23,9
2015-09-25,12,33,9
2015-09-26,0,7,0
2015-09-27,4,14,1
2015-09-28,7,25,8
2015-09-29,17,19,4
2015-09-30,29,12,5
2015-10-01,11,12,3
2015-10-02,9,4,24
2015-10-03,0,36,0
2015-10-04,0,28,0
2015-10-05,13,9,9
2015-10-06,11,6,6
2015-10-07,20,22,1
2015-10-08,10,9,0
2015-10-09,16,12,4
2015-10-10,3,24,0
2015-10-11,6,41,3
2015-10-12,8,39,0
2015-10-13,7,33,1
2015-10-14,19,31,5
2015-10-15,23,43,4
2015-10-16,12,22,0
2015-10-17,1,15,0
2015-10-18,7,7,6
2015-10-19,12,22,5
2015-10-20,10,34,0
2015-10-21,20,44,1
2015-10-22,14,52,8
2015-10-23,9,14,0
2015-10-24,6,10,0
2015-10-25,15,25,1
2015-10-26,8,30,0
2015-10-27,10,38,1
2015-10-28,15,32,6
2015-10-29,13,31,4
2015-10-30,4,2,1
2015-10-31,4,7,5
2015-11-01,2,11,2
2015-11-02,19,36,2
2015-11-03,8,20,0
2015-11-04,5,18,1
2015-11-05,14,24,9
2015-11-06,4,13,17
2015-11-07,1,3,17
2015-11-08,4,12,2
2015-11-09,3,6,20
2015-11-10,13,5,3
2015-11-11,4,13,5
2015-11-12,6,10,1
2015-11-13,21,28,3
2015-11-14,1,12,0
2015-11-15,0,4,0
2015-11-16,9,8,8
2015-11-17,0,29,2
2015-11-18,21,26,6
2015-11-19,17,12,5
2015-11-20,4,30,10
2015-11-21,6,10,0
2015-11-22,0,16,0
2015-11-23,5,26,1
2015-11-24,16,23,3
2015-11-25,15,18,7
2015-11-26,0,13,1
2015-11-27,5,3,0
2015-11-28,8,2,0
2015-11-29,2,12,0
2015-11-30,0,12,3
2015-12-01,5,6,4
2015-12-02,9,8,16
2015-12-03,8,14,18
2015-12-04,30,11,0
2015-12-05,1,10,0
2015-12-06,0,8,0
2015-12-07,9,14,6
2015-12-08,1,13,0
2015-12-09,5,5,3
2015-12-10,4,6,8
2015-12-11,0,31,5
2015-12-12,3,3,2
2015-12-13,0,6,0
2015-12-14,6,3,6
2015-12-15,2,13,5
2015-12-16,6,4,6
2015-12-17,2,29,1
2015-12-18,4,9,10
2015-12-19,0,21,0
2015-12-20,0,15,0
2015-12-21,7,13,2
2015-12-22,0,7,0
2015-12-23,1,22,5
2015-12-24,1,2,1
2015-12-25,0,3,2
2015-12-26,0,23,0
2015-12-27,7,3,0
2015-12-28,4,10,0
2015-12-29,1,16,2
2015-12-30,3,25,0
2015-12-31,1,11,0
2016-01-01,1,4,1
2016-01-02,0,7,0
2016-01-03,0,3,0
2016-01-04,10,3,0
2016-01-05,4,1,0
2016-01-06,8,9,0
2016-01-07,15,1,2
2016-01-08,2,6,0
2016-01-09,0,0,0
2016-01-10,0,14,0
2016-01-11,2,11,0
2016-01-12,4,3,1
2016-01-13,5,5,12
2016-01-14,7,13,17
2016-01-15,9,10,12
2016-01-16,2,14,0
2016-01-17,0,0,3
2016-01-18,6,5,9
2016-01-19,5,14,1
2016-01-20,10,5,13
2016-01-21,5,7,19
2016-01-22,3,8,16
2016-01-23,0,4,0
2016-01-24,1,12,0
2016-01-25,0,6,0
2016-01-26,0,2,16
2016-01-27,0,20,20
2016-01-28,4,7,6
2016-01-29,2,14,16
2016-01-30,3,10,0
2016-01-31,1,16,0
2016-02-01,21,13,1
2016-02-02,8,2,0
2016-02-03,3,1,6
2016-02-04,8,9,3
2016-02-05,8,10,9
2016-02-06,7,7,2
2016-02-07,3,12,0
2016-02-08,13,9,1
2016-02-09,3,7,1
2016-02-10,9,19,0
2016-02-11,16,10,8
2016-02-12,9,28,11
2016-02-13,14,19,0
2016-02-14,23,9,0
2016-02-15,5,12,3
2016-02-16,14,9,0
2016-02-17,17,14,12
2016-02-18,3,7,0
2016-02-19,26,17,18
2016-02-20,4,20,0
2016-02-21,5,11,0
2016-02-22,11,19,0
2016-02-23,24,16,0
2016-02-24,20,33,11
2016-02-25,10,12,12
2016-02-26,15,34,3
2016-02-27,3,23,0
2016-02-28,1,0,0
2016-02-29,7,26,0
2016-03-01,6,36,3
2016-03-02,5,19,3
2016-03-03,9,25,0
2016-03-04,12,12,3
2016-03-05,7,5,0
2016-03-06,17,10,2
2016-03-07,6,28,0
2016-03-08,24,12,0
2016-03-09,15,19,6
2016-03-10,5,15,2
2016-03-11,9,5,8
2016-03-12,5,9,2
2016-03-13,5,9,3
2016-03-14,9,19,0
2016-03-15,5,18,0
2016-03-16,12,13,0
2016-03-17,1,37,0
2016-03-18,8,32,6
2016-03-19,6,4,0
2016-03-20,3,0,0
2016-03-21,1,13,3
2016-03-22,25,14,0
2016-03-23,22,12,8
2016-03-24,11,3,14
2016-03-25,5,5,1
2016-03-26,1,3,0
2016-03-27,4,3,0
2016-03-28,2,10,0
2016-03-29,3,8,1
2016-03-30,12,15,11
2016-03-31,12,8,6
2016-04-01,8,13,0
2016-04-02,2,7,0
2016-04-03,9,5,0
2016-04-04,5,18,0
2016-04-05,5,6,0
2016-04-06,7,5,3
2016-04-07,4,12,7
2016-04-08,9,8,1
2016-04-09,1,5,0
2016-04-10,6,10,0
2016-04-11,3,16,1
2016-04-12,4,9,0
2016-04-13,3,3,5
2016-04-14,7,0,1
2016-04-15,4,4,19
2016-04-16,0,4,0
2016-04-17,2,11,0
2016-04-18,0,6,2
2016-04-19,1,11,0
2016-04-20,1,6,6
2016-04-21,1,12,14
2016-04-22,2,3,2
2016-04-23,6,1,0
2016-04-24,7,0,0
2016-04-25,7,8,0
2016-04-26,7,6,4
2016-04-27,4,1,6
2016-04-28,0,2,16
2016-04-29,4,8,15
2016-04-30,7,8,0
2016-05-01,7,7,0
2016-05-02,8,1,1
2016-05-03,7,5,0
2016-05-04,0,5,7
2016-05-05,9,11,0
2016-05-06,2,0,0
2016-05-07,4,3,0
2016-05-08,17,15,0
2016-05-09,19,2,2
2016-05-10,7,1,2
2016-05-11,1,2,4
2016-05-12,4,1,0
2016-05-13,6,1,5
2016-05-14,8,5,6
2016-05-15,4,2,2
2016-05-16,0,3,45
2016-05-17,9,9,20
2016-05-18,10,9,4
2016-05-19,14,24,6
2016-05-20,14,19,4
2016-05-21,1,2,0
2016-05-22,1,2,0
2016-05-23,14,1,3
2016-05-24,14,2,5
2016-05-25,11,11,6
2016-05-26,4,1,12
2016-05-27,7,11,12
2016-05-28,0,1,0
2016-05-29,1,0,0
2016-05-30,14,3,0
2016-05-31,11,18,1
2016-06-01,22,13,4
2016-06-02,15,8,2
2016-06-03,6,10,11
2016-06-04,4,3,0
2016-06-05,3,4,0
2016-06-06,1,1,0
2016-06-07,3,0,0
2016-06-08,2,3,25
2016-06-09,5,2,9
2016-06-10,1,5,0
2016-06-11,1,4,0
2016-06-12,0,10,0
2016-06-13,22,5,0
2016-06-14,21,11,12
2016-06-15,33,13,3
2016-06-16,20,16,4
2016-06-17,13,9,2
2016-06-18,1,0,2
2016-06-19,0,0,1
2016-06-20,22,6,2
2016-06-21,11,5,8
2016-06-22,15,1,10
2016-06-23,2,8,13
2016-06-24,12,22,15
2016-06-25,5,6,3
2016-06-26,0,3,0
2016-06-27,2,3,3
2016-06-28,3,9,5
2016-06-29,3,6,16
2016-06-30,4,15,7
2016-07-01,17,21,5
