,mui/material-ui,ant-design/ant-design,twbs/bootstrap
2024-01-03,3.3017653132796876,4,0
2024-01-04,7.669852964154687,7,0
2024-01-05,4.339429035440624,10,0
2024-01-06,2.4829151417687503,2,0
2024-01-07,0.7159699326828131,2,0
2024-01-08,7.9790069558812515,5,0
2024-01-09,9.402843274892188,6,1
2024-01-10,3.9699031500625,3,0
2024-01-11,9.215264863240625,10,0
2024-01-12,-1.1490153073203127,9,0
2024-01-13,1.6579633890828138,8,0
2024-01-14,1.8109288777218762,2,0
2024-01-15,5.915154560075002,9,0
2024-01-16,9.5776379940375,5,0
2024-01-17,9.029210319004687,4,0
2024-01-18,6.810172322760938,7,0
2024-01-19,-0.10771204213749996,5,0
2024-01-20,6.566672432839064,2,0
2024-01-21,0.2864092821671884,0,0
2024-01-22,7.743413742095314,2,0
2024-01-23,10.236636705032813,8,0
2024-01-24,1.7359343178265627,6,0
2024-01-25,2.309434887682813,3,0
2024-01-26,6.553818312464063,13,0
2024-01-27,-1.6968006438546865,12,0
2024-01-28,2.0159592858031266,7,0
2024-01-29,13.980768137431252,6,1
2024-01-30,2.8465480727875003,10,3
2024-01-31,6.323133735989063,5,0
2024-02-01,7.19678213250625,9,0
2024-02-02,3.0785940177937503,8,1
2024-02-03,7.372308298231251,2,0
2024-02-04,4.074714153462501,3,0
2024-02-05,9.276683054703126,9,0
2024-02-06,9.795650915907814,6,5
2024-02-07,4.4864217143828125,7,0
2024-02-08,7.893280154445313,2,0
2024-02-09,0.6917797688218759,1,0
2024-02-10,3.323019170848439,0,0
2024-02-11,4.402508105179689,0,0
2024-02-12,7.357083390332814,2,0
2024-02-13,4.083441999112501,1,2
2024-02-14,6.255854117167188,0,1
2024-02-15,7.150753828459376,1,0
2024-02-16,1.032770750842188,2,0
2024-02-17,-1.4491597706562491,1,0
2024-02-18,4.088441087314064,6,1
2024-02-19,10.821384017976564,6,0
2024-02-20,15.05959554014375,7,1
2024-02-21,17.228942516582812,5,0
2024-02-22,5.523418576909373,2,1
2024-02-23,5.200379523821875,3,0
2024-02-24,-1.4897681743703113,9,0
2024-02-25,1.35765606114219,2,0
2024-02-26,-0.48601763257812247,3,0
2024-02-27,6.817502144882815,3,0
2024-02-28,1.3161239108031264,10,0
2024-02-29,-0.3058903696734361,1,0
2024-03-01,3.1119837996406257,9,0
2024-03-02,1.0853673393015633,2,0
2024-03-03,-0.7226237345531243,1,0
2024-03-04,7.573493662167188,1,1
2024-03-05,10.881232771876562,5,7
2024-03-06,2.202819542089062,6,7
2024-03-07,3.6401289944156248,5,2
2024-03-08,16.707236319376563,4,2
2024-03-09,-1.584743497098438,1,0
2024-03-10,0.5134208638250006,0,0
2024-03-11,5.810729074928126,8,1
2024-03-12,7.466672340875002,1,5
2024-03-13,12.125040576025,1,1
2024-03-14,-0.49338593874375025,7,0
2024-03-15,7.442343479778126,5,2
2024-03-16,-0.9394213682109369,9,0
2024-03-17,1.7286051113375018,2,0
2024-03-18,7.907891035182813,6,1
2024-03-19,9.350416662568751,1,11
2024-03-20,13.917244192607813,6,2
2024-03-21,3.220204189957812,6,0
2024-03-22,2.882461409715625,11,1
2024-03-23,-1.7518305059624992,3,0
2024-03-24,-1.1407814370890603,3,0
2024-03-25,9.19392780466719,8,1
2024-03-26,8.356052766501563,6,2
2024-03-27,8.032103919004687,8,0
2024-03-28,-1.1128526261453127,6,0
2024-03-29,5.711115000081251,6,0
2024-03-30,-1.4960271802937493,2,0
2024-03-31,-0.884906887679686,8,0
2024-04-01,7.376112912500001,7,4
2024-04-02,2.7010055323437507,9,0
2024-04-03,5.8234121194843755,4,0
2024-04-04,4.609100560734374,6,0
2024-04-05,0.6344872878750003,12,1
2024-04-06,0.04353895635468796,1,0
2024-04-07,-0.7341925677515616,13,0
2024-04-08,4.5198101300000015,5,0
2024-04-09,8.120419123375001,9,0
2024-04-10,3.5600119789,4,0
2024-04-11,4.742923446246875,5,0
2024-04-12,6.663636249154687,6,0
2024-04-13,0.44033031250312527,3,0
2024-04-14,0.9284606694125006,2,0
2024-04-15,3.095115803714063,8,0
2024-04-16,3.977504606171876,12,0
2024-04-17,7.830191363929688,10,0
2024-04-18,4.392151984598438,7,0
2024-04-19,3.5231387642265624,3,0
2024-04-20,2.630269463159375,1,0
2024-04-21,-1.2237091388187493,2,0
2024-04-22,5.262355071396876,7,0
2024-04-23,3.8569894491156256,6,0
2024-04-24,1.8065139335281257,9,0
2024-04-25,1.9790516801796878,5,0
2024-04-26,1.057408917832813,8,0
2024-04-27,1.2368775347062506,0,0
2024-04-28,-0.6773108397421869,5,0
2024-04-29,3.5766945998562507,7,0
2024-04-30,2.3009603531562504,8,0
2024-05-01,3.27543969345625,5,0
2024-05-02,6.188462184523438,10,2
2024-05-03,3.849437085845312,2,0
2024-05-04,-1.1219750761390626,3,0
2024-05-05,1.3559173688968755,1,0
2024-05-06,4.347736972428126,4,0
2024-05-07,0.06966785918750062,6,0
2024-05-08,7.338607028309376,8,0
2024-05-09,2.7642392540796874,7,0
2024-05-10,2.9199119174968753,12,0
2024-05-11,-1.0422038078296874,1,0
2024-05-12,-0.6054084676796867,3,0
2024-05-13,3.586648880218751,2,0
2024-05-14,1.2718539336000005,12,0
2024-05-15,2.362572804304688,7,0
2024-05-16,4.314031808339062,3,0
2024-05-17,3.07551114265,1,0
2024-05-18,-0.88816066220625,6,0
2024-05-19,-0.5029644601437496,4,0
2024-05-20,4.663638440000001,5,0
2024-05-21,6.2368195679375,4,0
2024-05-22,5.858709812575,3,0
2024-05-23,9.68888082463125,3,0
2024-05-24,6.164774592314062,3,0
2024-05-25,-1.7999887647421877,0,1
2024-05-26,-0.03036022264374938,1,0
2024-05-27,10.184292681250001,4,0
2024-05-28,7.294784223671876,2,0
2024-05-29,6.116155534960938,2,1
2024-05-30,3.1077405823890625,6,2
2024-05-31,1.3873027690765631,8,0
2024-06-01,0.7016573554796888,4,0
2024-06-02,3.9890825959625014,2,0
2024-06-03,6.842196415734376,5,0
2024-06-04,5.456639088042188,14,1
2024-06-05,6.374762922464063,9,0
2024-06-06,1.2743633043015625,9,0
2024-06-07,3.7199787508843754,4,0
2024-06-08,3.7047318432734384,3,0
2024-06-09,1.7062849851109383,0,0
2024-06-10,5.896055572350001,3,0
2024-06-11,4.569344509445314,10,0
2024-06-12,0.5531991311031257,8,0
2024-06-13,2.953499126873438,8,3
2024-06-14,6.928837946915626,3,0
2024-06-15,-1.4417848914359372,6,0
2024-06-16,0.17272349599218817,2,0
2024-06-17,2.329789349523438,2,0
2024-06-18,4.240172048782814,2,0
2024-06-19,3.016528711654688,9,0
2024-06-20,4.049636873753125,10,0
2024-06-21,1.9555752228656251,5,0
2024-06-22,0.08603332323125035,5,0
2024-06-23,1.3414956959625006,1,0
2024-06-24,6.393061035734376,1,0
2024-06-25,-0.10629157283281243,7,1
2024-06-26,10.275764279814062,5,0
2024-06-27,5.422836216507812,2,0
2024-06-28,0.4717489235281249,6,0
2024-06-29,-0.07009667297656241,3,0
2024-06-30,2.2180093993765633,4,0
2024-07-01,3.1577248851828137,8,0
2024-07-02,0.04270602006875068,3,0
2024-07-03,3.299078972982813,6,0
2024-07-04,2.145265555542188,4,0
2024-07-05,2.165784775995313,4,0
2024-07-06,2.2373621724671877,3,0
2024-07-07,-0.7315619068374998,4,0
2024-07-08,3.5584049109171882,7,0
2024-07-09,1.2769506940796878,6,0
2024-07-10,2.3826377043406257,6,1
2024-07-11,2.3282105191515625,7,0
2024-07-12,2.2902825245593754,9,0
2024-07-13,-0.7134745854046873,1,0
2024-07-14,0.578729453345313,2,0
2024-07-15,5.608266882392188,8,1
2024-07-16,7.1447155679375,6,0
2024-07-17,3.7276505875749995,2,0
2024-07-18,4.830067729631249,7,0
2024-07-19,-0.2802743354046875,7,2
2024-07-20,-0.8415640091546868,6,0
2024-07-21,1.4364911711421886,0,0
2024-07-22,1.3855146594843761,4,0
2024-07-23,5.372268636870313,22,2
2024-07-24,5.975503074409375,5,0
2024-07-25,1.7369184246343747,6,0
2024-07-26,10.029943662976562,13,0
2024-07-27,-0.6769939532312503,2,0
2024-07-28,1.0212517299640629,6,0
2024-07-29,0.14639915646875046,3,1
2024-07-30,5.3112316538968765,7,1
2024-07-31,3.9087037555843755,0,0
2024-08-01,5.848623717425,5,0
2024-08-02,3.6284144219515624,2,1
2024-08-03,-1.2654574720296874,7,0
2024-08-04,-0.7618180959109367,0,0
2024-08-05,5.514677500182813,10,1
2024-08-06,7.025131991912501,1,0
