,tensorflow/tensorflow,pytorch/pytorch,chainer/chainer
2017-03-09,39,16,17
2017-03-10,43,16,38
2017-03-11,18,7,5
2017-03-12,5,5,18
2017-03-13,40,21,61
2017-03-14,56,18,8
2017-03-15,56,25,5
2017-03-16,61,15,16
2017-03-17,44,17,29
2017-03-18,13,1,15
2017-03-19,2,3,5
2017-03-20,47,8,15
2017-03-21,34,7,41
2017-03-22,62,28,26
2017-03-23,52,26,18
2017-03-24,39,34,31
2017-03-25,11,4,2
2017-03-26,5,4,17
2017-03-27,43,19,39
2017-03-28,62,19,29
2017-03-29,55,27,10
2017-03-30,55,12,22
2017-03-31,78,20,25
2017-04-01,18,4,7
2017-04-02,2,3,4
2017-04-03,34,18,23
2017-04-04,31,15,27
2017-04-05,30,17,22
2017-04-06,36,31,46
2017-04-07,42,20,9
2017-04-08,16,12,1
2017-04-09,3,5,8
2017-04-10,44,6,19
2017-04-11,49,33,54
2017-04-12,35,32,43
2017-04-13,35,12,17
2017-04-14,39,13,21
2017-04-15,8,3,11
2017-04-16,10,3,1
2017-04-17,39,21,38
2017-04-18,45,44,37
2017-04-19,42,32,14
2017-04-20,55,26,24
2017-04-21,26,7,43
2017-04-22,16,8,27
2017-04-23,4,4,16
2017-04-24,16,23,48
2017-04-25,28,23,31
2017-04-26,40,18,28
2017-04-27,59,11,28
2017-04-28,50,40,31
2017-04-29,21,7,16
2017-04-30,8,3,17
2017-05-01,49,68,30
2017-05-02,48,25,16
2017-05-03,32,27,21
2017-05-04,52,18,1
2017-05-05,41,13,17
2017-05-06,29,4,17
2017-05-07,8,4,20
2017-05-08,10,25,27
2017-05-09,2,26,19
2017-05-10,65,24,14
2017-05-11,90,8,16
2017-05-12,79,12,16
2017-05-13,8,1,6
2017-05-14,6,2,0
2017-05-15,43,12,28
2017-05-16,50,9,18
2017-05-17,65,17,4
2017-05-18,59,11,6
2017-05-19,65,15,6
2017-05-20,11,6,0
2017-05-21,11,3,2
2017-05-22,44,6,9
2017-05-23,59,13,19
2017-05-24,55,23,7
2017-05-25,51,32,24
2017-05-26,63,16,19
2017-05-27,32,1,6
2017-05-28,7,1,7
2017-05-29,9,0,55
2017-05-30,33,15,19
2017-05-31,64,15,1
2017-06-01,50,16,17
2017-06-02,41,44,7
2017-06-03,12,5,4
2017-06-04,2,2,1
2017-06-05,31,19,12
2017-06-06,84,24,52
2017-06-07,63,36,3
2017-06-08,46,13,7
2017-06-09,55,10,10
2017-06-10,11,5,7
2017-06-11,10,70,3
2017-06-12,18,8,8
2017-06-13,73,30,12
2017-06-14,99,20,8
2017-06-15,33,29,9
2017-06-16,63,13,8
2017-06-17,5,49,1
2017-06-18,2,0,4
2017-06-19,32,20,24
2017-06-20,55,18,14
2017-06-21,63,29,6
2017-06-22,68,32,30
2017-06-23,39,18,2
2017-06-24,9,13,3
2017-06-25,3,0,0
2017-06-26,47,13,22
2017-06-27,59,16,14
2017-06-28,42,17,3
2017-06-29,43,17,9
2017-06-30,44,10,17
2017-07-01,14,2,8
2017-07-02,7,4,13
2017-07-03,5,17,43
2017-07-04,16,17,6
2017-07-05,24,10,0
2017-07-06,71,7,9
2017-07-07,54,13,2
2017-07-08,12,5,0
2017-07-09,2,3,5
2017-07-10,35,18,22
2017-07-11,39,25,19
2017-07-12,47,30,6
2017-07-13,45,45,17
2017-07-14,41,32,14
2017-07-15,11,4,0
2017-07-16,5,3,6
2017-07-17,20,11,13
2017-07-18,50,20,9
2017-07-19,41,31,24
2017-07-20,44,19,8
2017-07-21,51,19,10
2017-07-22,12,4,1
2017-07-23,2,6,0
2017-07-24,41,10,8
2017-07-25,83,60,1
2017-07-26,42,26,10
2017-07-27,46,24,7
2017-07-28,48,8,13
2017-07-29,10,6,6
2017-07-30,8,2,2
2017-07-31,41,8,25
2017-08-01,33,22,11
2017-08-02,53,16,10
2017-08-03,51,19,8
2017-08-04,106,18,19
2017-08-05,11,0,14
2017-08-06,3,11,10
2017-08-07,32,11,37
2017-08-08,36,13,9
2017-08-09,52,24,10
2017-08-10,69,16,12
2017-08-11,48,7,3
2017-08-12,9,5,2
2017-08-13,1,1,1
2017-08-14,33,18,15
2017-08-15,36,22,23
2017-08-16,48,32,21
2017-08-17,60,19,11
2017-08-18,49,17,18
2017-08-19,13,4,5
2017-08-20,4,1,11
2017-08-21,39,8,45
2017-08-22,40,13,26
2017-08-23,40,19,24
2017-08-24,66,21,46
2017-08-25,46,50,22
2017-08-26,12,14,5
2017-08-27,5,6,3
2017-08-28,50,9,9
2017-08-29,48,13,40
2017-08-30,49,26,8
2017-08-31,27,21,34
2017-09-01,28,16,22
2017-09-02,8,6,41
2017-09-03,27,2,15
2017-09-04,22,3,141
2017-09-05,68,250,29
2017-09-06,52,22,9
2017-09-07,68,44,9
2017-09-08,61,25,16
2017-09-09,9,6,2
2017-09-10,3,9,5
2017-09-11,33,22,54
2017-09-12,42,16,9
2017-09-13,50,38,4
2017-09-14,48,19,7
2017-09-15,53,18,3
2017-09-16,21,2,7
2017-09-17,13,18,14
2017-09-18,40,14,10
2017-09-19,52,38,16
2017-09-20,55,29,11
2017-09-21,40,30,14
2017-09-22,57,21,3
2017-09-23,15,9,2
2017-09-24,11,6,1
2017-09-25,27,19,3
2017-09-26,58,21,9
2017-09-27,60,11,5
2017-09-28,76,30,14
2017-09-29,60,8,8
2017-09-30,14,16,3
2017-10-01,7,1,2
2017-10-02,58,16,13
2017-10-03,56,22,26
2017-10-04,73,17,15
2017-10-05,67,36,36
2017-10-06,69,28,18
2017-10-07,16,11,7
2017-10-08,9,3,8
2017-10-09,28,5,14
2017-10-10,54,32,21
2017-10-11,32,23,16
2017-10-12,56,21,5
2017-10-13,68,26,4
2017-10-14,10,9,21
2017-10-15,12,3,3
2017-10-16,54,22,2
2017-10-17,40,7,16
2017-10-18,48,12,15
2017-10-19,51,18,22
2017-10-20,57,41,1
2017-10-21,11,2,3
2017-10-22,7,4,3
2017-10-23,44,10,25
2017-10-24,39,27,23
