,ruby/ruby,python/cpython,nodejs/node
2014-07-24,10,30,1
2014-07-25,21,30,0
2014-07-26,16,12,0
2014-07-27,16,10,0
2014-07-28,6,10,2
2014-07-29,6,18,4
2014-07-30,12,8,1
2014-07-31,8,4,18
2014-08-01,5,7,2
2014-08-02,7,5,5
2014-08-03,13,7,0
2014-08-04,9,21,5
2014-08-05,14,16,2
2014-08-06,12,6,1
2014-08-07,5,9,9
2014-08-08,9,4,4
2014-08-09,9,13,0
2014-08-10,11,10,0
2014-08-11,13,3,2
2014-08-12,15,10,2
2014-08-13,16,2,12
2014-08-14,7,5,1
2014-08-15,9,13,0
2014-08-16,11,9,0
2014-08-17,7,19,2
2014-08-18,3,4,3
2014-08-19,6,9,6
2014-08-20,4,3,2
2014-08-21,13,2,1
2014-08-22,12,20,1
2014-08-23,3,10,1
2014-08-24,7,13,0
2014-08-25,7,8,0
2014-08-26,15,4,3
2014-08-27,7,8,3
2014-08-28,8,2,3
2014-08-29,10,9,0
2014-08-30,6,2,0
2014-08-31,3,16,0
2014-09-01,2,9,1
2014-09-02,15,5,7
2014-09-03,10,19,8
2014-09-04,9,8,1
2014-09-05,24,9,8
2014-09-06,8,15,0
2014-09-07,5,0,0
2014-09-08,13,2,0
2014-09-09,26,3,7
2014-09-10,20,8,0
2014-09-11,24,11,0
2014-09-12,17,2,0
2014-09-13,14,2,0
2014-09-14,8,9,0
2014-09-15,6,9,3
2014-09-16,4,7,8
2014-09-17,11,14,6
2014-09-18,8,12,2
2014-09-19,14,6,1
2014-09-20,9,20,1
2014-09-21,23,14,0
2014-09-22,10,10,0
2014-09-23,10,18,4
2014-09-24,8,14,6
2014-09-25,4,13,6
2014-09-26,1,10,1
2014-09-27,6,17,0
2014-09-28,9,7,0
2014-09-29,8,15,5
2014-09-30,8,45,1
2014-10-01,13,24,7
2014-10-02,7,23,0
2014-10-03,14,14,2
2014-10-04,19,29,0
2014-10-05,5,13,0
2014-10-06,17,24,1
2014-10-07,20,4,5
2014-10-08,10,10,25
2014-10-09,8,18,9
2014-10-10,10,36,2
2014-10-11,18,18,7
2014-10-12,9,45,0
2014-10-13,13,24,4
2014-10-14,13,10,0
2014-10-15,23,24,0
2014-10-16,15,4,8
2014-10-17,10,21,0
2014-10-18,3,9,2
2014-10-19,33,7,0
2014-10-20,25,7,1
2014-10-21,19,2,0
2014-10-22,19,3,0
2014-10-23,17,7,9
2014-10-24,5,0,2
2014-10-25,13,6,1
2014-10-26,5,3,0
2014-10-27,15,0,3
2014-10-28,6,30,3
2014-10-29,12,34,4
2014-10-30,7,33,1
2014-10-31,21,22,0
2014-11-01,13,12,0
2014-11-02,10,22,0
2014-11-03,14,7,5
2014-11-04,15,6,1
2014-11-05,16,20,8
2014-11-06,17,9,3
2014-11-07,5,13,3
2014-11-08,8,2,0
2014-11-09,29,2,1
2014-11-10,14,19,3
2014-11-11,21,6,2
2014-11-12,4,4,2
2014-11-13,18,0,1
2014-11-14,14,3,5
2014-11-15,23,7,0
2014-11-16,13,0,1
2014-11-17,8,2,3
2014-11-18,15,8,4
2014-11-19,19,4,1
2014-11-20,13,8,3
2014-11-21,12,6,2
2014-11-22,6,7,2
2014-11-23,9,10,1
2014-11-24,4,10,0
2014-11-25,24,6,2
2014-11-26,17,9,6
2014-11-27,32,20,2
2014-11-28,6,17,5
2014-11-29,11,2,5
2014-11-30,3,7,0
2014-12-01,23,23,1
2014-12-02,10,10,5
2014-12-03,20,4,5
2014-12-04,3,8,11
2014-12-05,14,20,15
2014-12-06,3,12,5
2014-12-07,11,7,1
2014-12-08,2,12,4
2014-12-09,10,2,38
2014-12-10,16,15,6
2014-12-11,9,10,7
2014-12-12,40,20,5
2014-12-13,18,12,1
2014-12-14,1,2,4
2014-12-15,20,17,1
2014-12-16,13,10,2
2014-12-17,11,8,4
2014-12-18,7,6,4
2014-12-19,13,7,4
2014-12-20,6,6,5
2014-12-21,8,2,0
2014-12-22,6,6,1
2014-12-23,26,3,4
2014-12-24,26,6,0
2014-12-25,28,4,0
2014-12-26,11,6,0
2014-12-27,7,3,0
2014-12-28,14,2,0
2014-12-29,12,3,3
2014-12-30,9,10,7
2014-12-31,7,0,0
2015-01-01,7,7,0
2015-01-02,14,0,0
2015-01-03,19,7,3
2015-01-04,16,9,1
2015-01-05,12,6,3
2015-01-06,6,21,1
2015-01-07,9,13,8
2015-01-08,15,12,34
2015-01-09,5,20,6
2015-01-10,11,1,24
2015-01-11,9,10,5
2015-01-12,11,1,24
2015-01-13,17,12,20
2015-01-14,3,12,34
2015-01-15,9,38,12
2015-01-16,11,0,10
2015-01-17,19,7,3
2015-01-18,12,17,11
2015-01-19,6,3,13
2015-01-20,19,6,12
2015-01-21,6,9,5
2015-01-22,7,11,9
2015-01-23,7,15,16
2015-01-24,8,2,12
2015-01-25,3,8,1
2015-01-26,11,43,3
2015-01-27,8,11,14
2015-01-28,5,13,10
2015-01-29,10,27,2
2015-01-30,2,10,8
2015-01-31,11,13,6
2015-02-01,4,17,1
2015-02-02,4,31,8
2015-02-03,11,15,11
2015-02-04,16,10,5
2015-02-05,12,12,7
2015-02-06,11,22,10
2015-02-07,7,8,4
2015-02-08,9,12,1
2015-02-09,3,6,7
2015-02-10,10,8,2
2015-02-11,9,11,20
2015-02-12,7,4,4
2015-02-13,10,6,12
2015-02-14,6,16,1
2015-02-15,5,13,2
