,mui/material-ui,ant-design/ant-design,twbs/bootstrap
2023-06-27,3.1784984576,9,0
2023-06-28,1.9813753856000003,9,0
2023-06-29,3.1218830336,9,0
2023-06-30,4.9710292992,11,1
2023-07-01,-0.4672802815999999,0,0
2023-07-02,-0.6748119040000007,0,0
2023-07-03,11.8058336256,12,0
2023-07-04,3.5978939392000004,5,1
2023-07-05,1.9619118079999995,16,0
2023-07-06,1.3837951999999998,18,7
2023-07-07,2.7205033984,12,0
2023-07-08,-1.3445109759999996,5,0
2023-07-09,-1.5373139968000005,3,0
2023-07-10,7.0155446272,6,1
2023-07-11,5.661715353600001,10,0
2023-07-12,10.1695556608,8,1
2023-07-13,0.02138910720000009,2,0
2023-07-14,1.282239999999999,6,0
2023-07-15,-2.3558306816000005,6,1
2023-07-16,2.606747135999999,3,0
2023-07-17,10.2303184896,8,6
2023-07-18,9.527366144,7,0
2023-07-19,3.6292369408000003,13,0
2023-07-20,1.2133828608,6,0
2023-07-21,6.9432967168,9,0
2023-07-22,-3.7163754496,3,0
2023-07-23,0.9965021183999987,3,2
2023-07-24,8.021466111999999,10,6
2023-07-25,7.690312294400001,18,2
2023-07-26,2.0264097792000006,8,1
2023-07-27,3.7730751488,14,2
2023-07-28,2.8384314367999997,12,0
2023-07-29,4.059529728,2,1
2023-07-30,-1.0782576640000006,2,0
2023-07-31,6.926436863999999,6,0
2023-08-01,5.8335961088,3,1
2023-08-02,3.468063744,8,2
2023-08-03,4.7374990336,15,0
2023-08-04,3.6344359936,10,0
2023-08-05,-0.24118036479999994,0,3
2023-08-06,-2.4022667264000006,0,1
2023-08-07,10.524187443199999,19,0
2023-08-08,3.566741811200001,14,0
2023-08-09,4.8368169984,7,0
2023-08-10,0.6960385024,6,0
2023-08-11,8.4386394112,5,0
2023-08-12,-3.6968809471999995,0,0
2023-08-13,-1.895146188800001,0,0
2023-08-14,17.7497817088,11,0
2023-08-15,3.273686016000001,9,1
2023-08-16,9.131628851199999,4,0
2023-08-17,1.3531891711999995,9,0
2023-08-18,0.3941004287999994,9,0
2023-08-19,-0.8661262336000002,0,0
2023-08-20,3.8256019455999994,3,0
2023-08-21,7.429393919999999,12,3
2023-08-22,9.462029312,11,4
2023-08-23,7.4480164864,4,0
2023-08-24,3.3572574208,10,0
2023-08-25,-1.0302083072000006,4,0
2023-08-26,-0.7969531904000009,2,0
2023-08-27,-2.1436691456000005,3,0
2023-08-28,-0.4253385728000003,16,0
2023-08-29,8.7150258176,19,0
2023-08-30,6.097907200000002,7,0
2023-08-31,6.7694737408000005,7,0
2023-09-01,4.4100283392,7,0
2023-09-02,-0.3703073792000007,9,0
2023-09-03,0.6356277247999991,2,0
2023-09-04,13.964022579199998,11,0
2023-09-05,7.524325888,11,0
2023-09-06,3.3579370495999994,2,0
2023-09-07,0.9077114879999995,12,0
2023-09-08,7.7169905664,8,0
2023-09-09,2.8523622400000006,0,0
2023-09-10,6.3842091008,4,0
2023-09-11,5.9431676927999995,16,0
2023-09-12,0.7325575168,7,1
2023-09-13,2.5941840895999997,12,9
2023-09-14,4.8311636992,5,5
2023-09-15,2.5877511168,10,0
2023-09-16,0.9052533760000001,5,0
2023-09-17,-0.6047120383999998,4,0
2023-09-18,9.0674102272,8,1
2023-09-19,1.5663349760000012,6,0
2023-09-20,3.274761216,12,0
2023-09-21,0.29599641599999993,4,0
2023-09-22,2.8861346815999998,9,0
2023-09-23,-1.2715415551999998,0,0
2023-09-24,2.5357828095999997,0,0
2023-09-25,6.2589932544,13,0
2023-09-26,11.3969820672,10,0
2023-09-27,4.8347718656000005,3,0
2023-09-28,2.2344668159999994,2,0
2023-09-29,-1.185985638400001,2,1
2023-09-30,-0.19467653120000072,3,0
2023-10-01,-0.8157757440000004,0,0
2023-10-02,8.6211388416,2,1
2023-10-03,3.0177716224000006,5,0
2023-10-04,9.2576319488,3,0
2023-10-05,1.1088497664000005,1,1
2023-10-06,2.1172025343999996,2,0
2023-10-07,-0.5908337664000003,13,0
2023-10-08,0.12865515519999948,8,0
2023-10-09,10.394401587199999,6,0
2023-10-10,5.545267609600001,5,0
2023-10-11,2.432835584,12,0
2023-10-12,3.9514817536,6,1
2023-10-13,2.8866660352,8,2
2023-10-14,-1.8658283520000003,3,0
2023-10-15,-1.8175452160000007,13,0
2023-10-16,8.802890035199999,10,0
2023-10-17,2.099143475200001,7,0
2023-10-18,3.4895004672,3,0
2023-10-19,9.4548537344,3,0
2023-10-20,1.2464807936000004,18,0
2023-10-21,-1.8618984448000004,5,0
2023-10-22,1.2012281855999993,0,0
2023-10-23,2.2397034495999995,9,3
2023-10-24,5.08648448,10,0
2023-10-25,3.4313820160000006,4,0
2023-10-26,2.467726336,7,0
2023-10-27,0.6204609536000003,1,0
2023-10-28,-0.9251278848,2,0
2023-10-29,-1.2695818240000003,4,0
2023-10-30,13.1884430336,6,1
2023-10-31,2.5875012608000008,2,1
2023-11-01,3.2154962943999994,4,0
2023-11-02,8.3029322752,8,1
2023-11-03,1.3436363776000002,15,0
2023-11-04,-1.8495406080000008,0,0
2023-11-05,-0.8206149632000008,3,0
2023-11-06,3.585167769599999,3,0
2023-11-07,5.997542912000001,3,0
2023-11-08,9.2035457024,11,0
2023-11-09,-1.7886162943999997,13,0
2023-11-10,2.7243206655999996,11,1
2023-11-11,-2.3789369343999995,1,0
2023-11-12,0.7007068159999994,2,0
2023-11-13,1.7114469375999997,34,0
2023-11-14,2.5559607296,16,2
2023-11-15,-0.6851066879999996,10,2
2023-11-16,0.8603952128000005,11,0
2023-11-17,4.913086771200001,12,1
2023-11-18,0.24325713920000025,0,1
2023-11-19,-1.2692305920000004,0,0
2023-11-20,-0.7020067840000004,3,0
2023-11-21,0.49509048320000004,10,2
2023-11-22,10.426840780800001,17,0
2023-11-23,4.448236646400001,11,0
2023-11-24,-1.5116626944000005,9,0
2023-11-25,-0.46671841280000037,0,0
2023-11-26,0.8852724735999999,0,0
2023-11-27,3.9105364992,10,0
2023-11-28,3.33800448,6,0
2023-11-29,5.101280768,5,0
2023-11-30,2.5576139776,11,0
2023-12-01,4.7056956416,5,0
2023-12-02,-1.5911374848,0,0
2023-12-03,-1.5257345024000009,0,0
2023-12-04,2.0092256255999996,8,0
2023-12-05,2.6646075392000004,3,0
2023-12-06,4.392731648,3,0
2023-12-07,-1.0802319359999997,8,0
2023-12-08,-1.2709398528,2,0
2023-12-09,-0.7589954559999998,7,1
2023-12-10,-0.5147035647999999,9,1
2023-12-11,6.6682192896,8,0
2023-12-12,2.3410211840000006,5,1
2023-12-13,1.4230519808,7,0
2023-12-14,0.5908696064000001,10,0
2023-12-15,3.8435961856,10,1
2023-12-16,-1.6296213504000001,1,0
2023-12-17,-0.8419456000000006,2,3
2023-12-18,5.4159897599999995,11,0
2023-12-19,-0.6487792639999994,5,0
2023-12-20,0.9558459392,3,0
2023-12-21,4.0029620224,7,1
2023-12-22,5.4395829248,10,1
2023-12-23,-2.1796932607999997,0,0
2023-12-24,1.9223444479999994,3,0
2023-12-25,15.72293888,6,0
2023-12-26,2.853009408,1,0
2023-12-27,2.692046745599999,15,0
2023-12-28,3.054320025599999,5,0
2023-12-29,-1.8791723008000005,7,0
2023-12-30,0.13834086399999967,8,2
2023-12-31,1.3662927871999997,1,0
2024-01-01,-1.6367349760000003,1,0
2024-01-02,10.954125004800002,12,0
2024-01-03,1.8264379392000012,4,0
2024-01-04,6.5925271552,7,0
2024-01-05,2.9284653056000005,10,0
2024-01-06,1.2524563455999997,2,0
2024-01-07,-0.27845693440000074,2,0
2024-01-08,7.2486725631999995,5,0
2024-01-09,8.0739033088,6,1
2024-01-10,2.2552386560000004,3,0
2024-01-11,7.8221719552,10,0
2024-01-12,-2.9365836799999996,9,0
2024-01-13,0.7254610943999991,8,0
2024-01-14,0.9594244095999995,2,0
2024-01-15,5.1334738944,9,0
2024-01-16,8.4383091712,5,0
2024-01-17,7.372897894400001,4,0
2024-01-18,4.976480153600001,7,0
2024-01-19,-1.8311020543999996,5,0
2024-01-20,5.540030873599999,2,0
2024-01-21,-1.0919102464000003,0,0
2024-01-22,6.856928972799999,2,0
2024-01-23,8.8099432448,8,0
2024-01-24,-0.15147540479999932,6,0
2024-01-25,1.0478862335999999,3,0
2024-01-26,5.4865918976,13,0
2024-01-27,-3.0622949376,12,0
2024-01-28,1.3694149631999994,7,0
2024-01-29,13.2534396928,6,1
2024-01-30,0.9497920512000011,10,3
2024-01-31,5.0174132224,5,0
2024-02-01,5.7408796672,9,0
2024-02-02,1.4965499903999997,8,1
2024-02-03,6.1186945023999995,2,0
2024-02-04,2.5145530367999998,3,0
2024-02-05,7.934104064,9,0
2024-02-06,7.9888882688,6,5
2024-02-07,2.423668224,7,0
2024-02-08,6.248643071999999,2,0
2024-02-09,-1.1565530111999998,1,0
2024-02-10,2.120828006399999,0,0
2024-02-11,3.22025472,0,0
2024-02-12,6.1113580544,2,0
2024-02-13,2.5446368256000005,1,2
2024-02-14,4.9148015616,0,1
2024-02-15,5.6778202112,1,0
2024-02-16,-0.5677027327999999,2,0
2024-02-17,-2.5104870400000006,1,0
2024-02-18,3.5112178687999993,6,1
2024-02-19,9.925725696,6,0
2024-02-20,13.400079769600001,7,1
2024-02-21,14.8055686144,5,0
2024-02-22,2.4924553215999996,2,1
2024-02-23,2.9730956287999986,3,0
2024-02-24,-3.4151632896000006,9,0
2024-02-25,0.2547007487999986,2,0
2024-02-26,-1.4994688000000007,3,0
2024-02-27,6.082046464,3,0
2024-02-28,0.02149509120000115,10,0
2024-02-29,-1.2298400767999986,1,0
2024-03-01,2.531073024000001,9,0
2024-03-02,0.3761250304000008,2,0
2024-03-03,-1.2584394752,1,0
2024-03-04,7.3018023936,1,1
2024-03-05,9.8955680768,5,7
2024-03-06,0.5918759936000004,6,7
2024-03-07,2.5633681407999993,5,2
2024-03-08,15.674839756799999,4,2
2024-03-09,-3.9033616384,1,0
2024-03-10,-0.5629152256000012,0,0
2024-03-11,4.980357939199999,8,1
2024-03-12,6.259582464,1,5
2024-03-13,10.608493772800001,1,1
2024-03-14,-2.6082710528,7,0
2024-03-15,6.314802278399998,5,2
2024-03-16,-2.492261887999999,9,0
2024-03-17,0.8680849407999993,2,0
2024-03-18,7.119704985599999,6,1
2024-03-19,7.9945316352,1,11
2024-03-20,12.1779694592,6,2
2024-03-21,0.8302992384000003,6,0
2024-03-22,1.236876390399999,11,1
2024-03-23,-3.0800652288000006,3,0
2024-03-24,-1.8677472256000007,3,0
2024-03-25,8.7171342336,8,1
2024-03-26,6.9988318208,6,2
2024-03-27,6.408430694400001,8,0
2024-03-28,-2.8510705663999993,6,0
2024-03-29,4.8135305216,6,0
2024-03-30,-2.6981146624,2,0
2024-03-31,-1.4659947520000007,8,0
2024-04-01,7.001484799999999,7,4
2024-04-02,1.6218316800000006,9,0
2024-04-03,4.922981376,4,0
2024-04-04,3.4675010560000006,6,0
2024-04-05,-0.47836825600000044,12,1
2024-04-06,-0.6678713344000002,1,0
2024-04-07,-1.2360598528000004,13,0
2024-04-08,4.2265190399999994,5,0
2024-04-09,7.405773824000001,9,0
2024-04-10,2.3169625088000005,4,0
2024-04-11,3.7214546944,5,0
2024-04-12,5.5721060352,6,0
2024-04-13,-0.8705982464000002,3,0
2024-04-14,0.13270558719999914,2,0
2024-04-15,2.4457578495999996,8,0
2024-04-16,3.19556096,12,0
2024-04-17,6.91346944,10,0
2024-04-18,3.0405745664,7,0
2024-04-19,2.329583616,3,0
2024-04-20,1.5532271615999997,1,0
2024-04-21,-2.1621788672,2,0
2024-04-22,4.7850109951999995,7,0
2024-04-23,2.9358016512000003,6,0
2024-04-24,0.8611907584000003,9,0
2024-04-25,1.2143155200000002,5,0
2024-04-26,0.3535007744000003,8,0
2024-04-27,0.6803224576,0,0
2024-04-28,-1.1749504,5,0
2024-04-29,3.3130102783999997,7,0
2024-04-30,1.7279457280000003,8,0
2024-05-01,2.7029067776000004,5,0
2024-05-02,5.519780352,10,2
2024-05-03,2.8463177728,2,0
2024-05-04,-2.0549809152000007,3,0
2024-05-05,0.9175626751999995,1,0
2024-05-06,3.8687240191999996,4,0
